,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.418623953773089,0,0,0.0385063181382216,0,0,0,0,0,0,0,0,0.0191079723912972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156296992696261,0,0,0,0,0,0.240024552479113,0,0,0,0,0,0,0,0,0,0.218786569923874,0,0,-0.00934698531572066,0
X601318.CH.EQUITY,0,0,0,0,0.0211722138893225,0,0,0.0219066641545227,0.139763044308977,0,0.0515522529042408,0,0,0.0998341243843931,0,0,0,0,0.216400558074979,0,0.220019198376686,0.0276039323671444,0,-0.0163437470527395,0,0,0.0964429138107156,0,0,0,0,0,0,0,0,0,0.0350869753700125,-1.73472347597681e-18,0,0,0,0,0,0.0375817837972842,0,0,0,0,0,0,0,0.0844554500745762
X601939.CH.EQUITY,0,0,0,0.291430493244927,0,0,0,0,0,-0.0394767973901914,0.037456882027205,0,0,0,0,0,0,0,0,0.0416419142981488,0,-0.286612972496154,0.705258209123372,-6.93889390390723e-18,0.0581490753835412,0,0.124729493207103,-0.205445353835489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060007996158701,0,-0.0460100876691748,0,0,0,0,0,0.0466224773307534,-0.00540822235268538
X601288.CH.EQUITY,0.112171795067229,0,0.0746917269521053,0,0,0.0873737151365436,0.404056330017951,0,0,0,0,0,0,0,0,0.0484758776774328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205005244096621,0,0,0,0,0,0,0.117904534507576,0
X600036.CH.EQUITY,0,0.181594928965696,0,0,0,0.0681336275605437,0.0911303407099898,0,0,0,0,0,0,0.206417678086365,0,0,0,0,0,0,0,0,0,0.0286955484626747,0,0,0,0,0.319142084815389,0,0,0.0873388175999855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178215801394779
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375045331725551,0,0,0,0,0,0,0,0.160693814412647,0,0,0,0.121714949020989,0,0,0,0,0,0,-0.0620832902174006,0,0,0,0.185547185872684,0,0.0527666088617805,0,0,0.537476689574136,0,-0.0496506746000995,0,0,0.102838470798706,0,0,0,0,0,0.00180223073371361,0,0,0.075498522745766
X601988.CH.EQUITY,0.0401143197533583,0.17290646648032,0,0.221538381277225,0.3352940641135,0,0,0,0,0,0,0,0,0,0,0.139895655298249,0,0,0,0.105614361108731,0,0,0,-0.0210247611743375,0,0,0.111919101779029,0,0,0,0,0,-0.045797730353178,0,0,0,0.0719999799937628,0,0,0,0,-0.110994066909547,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,-0.0452128656220416,0,0,-0.0022937371187969,0,0,0.128671089776751,0,-8.67361737988404e-19,0,-0.183861264117859,0,0,0,0,0,0,0,0,0,0,0,0.226982717963141,0,0.0279797769345755,0,0,0,0,0,0,0,0,0,0,0,0.140057484895767,0.114848238865441,0.0573728152069027,0,0.0671319752984878,0,0.0247530273812545,0.180628046291253,0,0.136628643817903,0,0,0
X5.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0229100193673632,0,0.147577717803716,0,0,0,0,0.190377096405559,0,0.151977263013368,0,0,0,0.069970122391938,-0.0560499261626913,0.453454943900252,0,0.0967804363952675,0,0,0,0,0,0,0,0,0,-0.11335502885935,0,0.203262827884552,0,0,0,0,0.118088630783433,0,0.276462660284569,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.104812517701203,0,0,0,0,0,0.00656615702104567,0,0,-0.0397296038509229,0,0,-0.133562599765223,0,0.47583070105183,0,0.225780585129633,0,0,0,0.197519434061586,0,0,0,0.155952062134941,0.188234239122749,0,0,0,0.136761860547359,0,0,0,0,0,0.0602843688772539,0,-0.342235647931761,0,6.93889390390723e-18,0,0,0,6.93889390390723e-18,0
