,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.11410280856701,0,0,0,0,0,-0.00170947281910308,0,0,0,0,0,0,0,0,0,0,0,0.134501606730945,0,0.376272831505723,-0.121030264930086,0,0.0668860624349457,0,0,0,0,0.232329389068193,0,0,0,0,0,0,-0.231395596819833,-0.0317580481569362,0,0,0,0,0,0,0,0,-0.132396978038529,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.141522391212782,0,0,0,0,0,0,0,0.0738616254371886,0,0,0,0,0.281024679193898,0,0,0,0,0,0,0,0,0,0.118192529087022,0,0,0,0,0,0,0.26049412538093,0,0,0,0,0,0,0,0,0.0420144138474614,0,0,0,0,-0.020836278257538,0.119632736128328
X601939.CH.EQUITY,0,0,0,0.802616584557233,0,0.0376106415284806,0.0468593968422687,0,0,0,0,0,0.0347195273717404,0,0,0,0,0,0,0,0,0,0.0141967717358465,0,0,0,0,0,0.00569651452493863,0,0,0,0.072555432623344,0,0,0,0,0,0,0,0,0,-0.00174490274230081,0,0,0,0,0,0.0111055667925797,0.0459580718207472,0,0.0103478984440067
X601288.CH.EQUITY,0,0,0.913454263541712,0,0,-0.0661783041128399,0,0,0,0,0,0,0,0,0,0,0,0.114823594253872,0,0,0,0,0,0,0,0,-0.0147762590057121,0.0594862780739946,0,0,0,0,0,0,0,0,0,0,0,-0.104134116592302,0,0,0,0,0,0,0,0,0,0,-0.0486349880295116,0
X601988.CH.EQUITY,0,0,0,0,0,-0.0580125473627443,0,0,0,0,0,0,1.08566304427357,0,0,0,0,0,0,-0.260838242070352,-0.221615701718091,0,0,0.124104194060903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847979133188479
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.777543894135862,0,0,0.0537312117384587,0,0,0,0,0,0,-0.0108879256216778,0.122931311367378,0,0,0,0,0,0,0,-0.034831126975291,0,0,0,0,0,0,0,0,0,0,0,0,0.034118400692079,0,0,0,0,0,0,0.103844735468144,0.147226618455075
X600036.CH.EQUITY,0,0,0.327311825589312,0,0,-2.71050543121376e-20,0,0,0,-0.0219517675880279,0,0,0,0,0,0.171835178897638,0,0,0,0.0308612032750152,0,0,0,0,0,0,0,0.130733995493853,0.110577201570203,0,0,0.275789935960306,0,0,0,0,0,0,-0.0281727004662216,0,0,0,0,-0.0101504302386117,0.0346892688140604,0,0,0,0,0,0.0805806005521813,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.215493603910421,0,0,0.139462907444854,0,0,0,0,0,0,0,0,0,0,0,-0.22960090715401,0,0,0,0.0695676769404058,0.0612348397737326,0,0.248900805469752,0,0,0.00936161105774204,0,0,0,0,0,0,0,0.130857328704551,0.0115213702084941,0,0,0,0.39292187130814,0,0,0.0486099874212987,0.10719080538101,0.0142002007459639
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382032381068339,0,0,0,0,6.93889390390723e-18,0,0,0,0.466783905639777,0,0.0818556517662513,0.00515247216738203,0.297038765341836,0,0,0.0120500493940913,0,0,0,0,-0.330966657510918,0,0,0,0,0.125103089854838,-0.0813365314889598,0,0,-0.0708778756677206,0,0,0,0.155381327900696,-0.120286352567387
X388.HK.EQUITY,0,0,0,0,0,0.45812096027956,0,0,0,0,0,0,0,0,0,0,0,0,-0.433014771107064,0,0,0.123632905691598,0,0,0,0,0.267947564889884,0,0,0,0,0,0,0,0,0.190742814175898,0,0,-0.0514732292178336,0,0,0,-0.214515750302514,0,0,0,0.00486076653482776,0,0,0,-0.0398801139532507,0
X601658.CH.Equity,0,0,0,0.221534513821095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243607254794103,0.0939232827816597,0,-0.20975375900492,0,0,0,0,0,-0.0990711007770739,0,0,0,0.0566303263039643,0,0,0,0,0,0,0,0,0,0,0.425138943546198,0,0,0,0,-0.0123377087511657,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.137155895177291,0,0,-0.0253677292834352,0.00525583489568941,0,0,0,0.0522118286911155,0.142215362702446,0,0,0,0,0,0,0,0,0,0.0229895858077129,-0.0133214486293122,0,0,0.108383767377088,0,0,0,0,0.60267140411735,0.0298136232144931,0,0,0,-0.0740979198296637,0,0,0,-0.0091729950399566,0.0310414430736025,0,0,0,0,0,-0.0509513599667118,0,0
X601166.CH.EQUITY,0,0.0131453183446182,0.0121135241118967,0,0.530868620308676,0,0,0,0,0,0.0648729873267227,0,0,0,0,0.0881365244143589,0.0558412460401933,0,0,0,0,0,0.0389070922849392,0.0880482562556142,0,0,0.072789048820617,0,0.0175779049812141,0,0,0.0441079270395904,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0319835097601791,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.134194950626065,0.0278500350924092,0,0,0,0,0,0,0,0,0,0,0.00654159817966755,0,0,0,0,0,0,0.349911815672282,0,0,0,0,0.0144595149024364,0,0,0,0,0,0,0,0,0,0,0,0.0248473162880666,0,0,0,0,0.236608613884154,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.0152471878230667,0,0,0,0,-3.46944695195361e-18,0,0.342912485326604,0,0,0,0,0,0,0,0,0,0,0,0,0.164955377791444,0,0,0,0,0,0,0,0,0.107965141496295,0,0,0,0.255889783822772,0,0,0,0,0.0726874066056092,0.038004847564494,0,0,0,0,0,0,0,0
