,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.205532062137824,0,0.0734781623703872,0,0,0,0,0.282187446509273,0.0559725502494991,0,0,0,0,0,0,0,0.168141776946192,0,0,0,0,-0.00416850736386097,0,0,0,0,0,0,0,0.124306816124283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370129578817892,0,0,0,0,0.01638439717892,0
X601939.CH.EQUITY,0.458460283868644,0,0,0.0178441697373997,0,0,-0.03213579346011,0,0,0,0.191783619497155,0,0.228181608958061,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861384957684016,0,0,0,0,0,0,0,0,0,0.000186482840768605,0,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0,0
X601288.CH.EQUITY,0.424709650998926,0,0.0177373857148385,0,0.20915309687909,0,0,0,0,0,0,0,0.0162837710565321,0,0,0,0,0,0,0.0719945533662695,0.119497930759847,0.041766014401505,0,0,0,0,0,0,0,0,0.018433535248994,0,0,0,0,0,0,0,0,0,0.0307758052713139,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0585911094040665,0,0.228716993789781,0,0,0,0,0,0,0.162962514792549,0.223933260758675,0.125228046346814,0.0828187952422479,0,0,0.0248351497560715,0,0,0.0555713881630038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565146599113391,0,0,0,0,0,0,0,0,0,0,-0.0942096158220269,0
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0,0
X5.HK.EQUITY,0,-0.295290716160487,0,-0.062126928971842,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,1.30391425329001,-0.856276311439082,0.0902646849867507,0,-0.0173823903754959,0.367458704320649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429371825350809,0,0,0,0,0,0,0,0,0.120227317671384,-0.0671146251171882
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.147082164059747,-6.93889390390723e-18,0,0,0,0,0.0896155653116527,0,-6.93889390390723e-18,0.186060017449011,0.116843433812749,0,0,0,0.163600637055333,0,0,0,0.0394886939193496,0,0,0,0,0,0,0,0,0,0,0.0327969465473074,0,0,0,0,0,0,0,0,0,0.0505435087891979,0
X601658.CH.Equity,0,0,0,0.349338330162645,0,0,0,0.0706131939304966,0.0994347863071808,0,0,0,0,0,-0.340587013200294,0,0,0,0,0,0,0,0.0868814173826929,0,0,0,0,0,0,0.726411744341993,0,0,0,0,0,0,0,-0.0160939676014033,0,0,0,-0.122793110768921,0,0,0,0.474689475040451,0,0,0,-0.117754754755238,0,0
