,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X600000.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,6.93889390390723e-18,-3.46944695195361e-18,0,0,0,0,0,-0.130595949041691,0,0,0,0,0,0,0,0,0,0,-0.121320446449729,0.586988783845719,0,0.843913952204043,0,0.0550092604626923,-0.113666229093727,0,0,-0.129938043752941,0,0,0.00432174051284354,0,0,-0.0864964675875344,0,0,0,-0.345138565428858,-0.0628312556626104,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0.139965389443454,0,0,0,0,0,0,0,0,0.073753340173824,0,0,0,0.279841154771256,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0.118570926761155,0,0,0,0,0,0.260364463624904,0,0,0,0,0,0,0,0,0.0419259207032556,0,0,0,0,-0.0208157123563359,0.118971072111499
X601939.CH.EQUITY,0,0,0,0.787642141262981,0.0698064291279764,0,0.0588610203083287,0,0,0,0,0,0,0.0298476830580203,0,0,0,0,0,0,0,0,0.00385182976248419,0.00692448679373347,0,0,0,1.0842021724855e-19,0,0,0,0.0753536036719073,0,0,0,0,0.00355117339825294,0,0,0,0,0,0,0,0,0,0,0,0.0341058186128302,0,0,0
X601288.CH.EQUITY,0.0274033837058342,0,0.896939669821626,0,-0.0663298839690565,0,0,0,0,0,0,0,0,0,0.00548668271740536,0,0.0370146124702287,0.103751683812164,0,0,0,0,0,0,0,-0.0678567920596801,0,0.0495452367395531,0,0,0,0,0,0,0,-0.0993036203142289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327248825556223,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.780176756585076,0,0,0,0.0537983110028666,0,0,0,0,0,-0.0113102608413552,0.123502068818515,0,0,0,0,0,0,-0.0343815459465742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339038135021173,0,0,0,0,0,0,0.104343027123823,0.14670439013351
X601988.CH.EQUITY,0,0,0,0,-0.139756039451518,0,0,0,0.0156112066137184,0,0,0,0,1.15538551061234,0,0,0,0,0,-0.115318885481935,-0.0263989037872194,0,0,0.0761274807148406,0,0,0,0,0,0,0,0,-0.218251104780432,0,0,0,0,-0.185435874129083,0,0,0,0.0285989138826155,0,0,0.0779349085489322,0,0,0,0,0,0,0.216318525067221
X600036.CH.EQUITY,0,0,0.300551414843342,0.0739312412851572,0,0,0,0,0.0690236009347091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021362698156081,0.0661070644585642,0,0,0,0.43858460086398,0,0,0,0,0,0,0,0,0,0,-0.0272677757000664,0.0590282572225404,0,0.0658707991935042,0,0,0,0.0344745047749546,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.19374623825797,0.0161541345750065,0,0.132576574736726,0,0,0,0,0,0,0,0,0.0755082252531769,0,0,-0.2113640019639,0,0,0,0,0.0177058519435361,0.266237337941257,0,0,0,0.0383158874655457,0,0,0,0,0,0,0,0.0425372776278183,0.0916343726657127,0,0,0,0.463880915433718,0,0.0179211486345021,0,0.111993582752729,0.0510772992149258
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0312529526159385,0,0,0,0,0,0,0.393162809205804,0,0,0,0,0,0,0,0.441730288676282,0,0,0.117083633719712,0.0190618925403344,0,0.291629403621313,0.017702242301515,0,0,0,0,0,0,-0.357108511530898,0,0,0.139330927725604,0,-0.0600013874373543,0,0,-0.110777328501678,0,0,0,0.168528834167794,-0.107479692480143
X388.HK.EQUITY,0,0,0,0,0.474338969335131,0,0,0,0,0,-0.219450486697874,0,0,0,0,0,0,0,-0.242708535423971,0,0,0.0920428408141417,0,0,0,0.258163799275533,0,0,0,0,0,0,0,0,0,0,0,0.239756111044463,0,-0.0729686062874918,0,-0.237723400526222,0,0,-0.0514625528770452,0,0,0,0,0,-0.0688150998663942,0.0236012478720265
