,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.127339683099996,0.0123124130663765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947416977561681,0,0.481666332506245,0.326624580693297,0.0403799119439468,0,0.164891511887229,0,-0.252714997564605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363296677607534,0,0.00340411885550361,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.112465561169049,0,0,0,-0.0129400080776954,0,0,0.0666368944264156,0.144649207346766,0,0,0,0,0.142755607853516,0,0,0,0,0,0,0,0,0,0,0.0513885761596887,0.00501167846657156,0.0507395183020863,0,0,0,0,0.223388795333934,0,0,0,0,0,0,0,0,0,0,0,0.0724844796155025,0,0,0.142302935326586
X601939.CH.EQUITY,0,0.0642883816385082,0,0.814591458509093,0,0,0,0,0,0,0,0,-0.030872859602832,0.0140205099030536,0,0,0.0778853187568491,0.0430698225037444,0.0213895365836949,0,0,4.33680868994202e-19,0,0,0,0.0177638571668957,0.0271200787013953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240596195709455,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.912747795241429,0,-0.0828882749961399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139742380016306,0,0,0,0,0,0,0.0665506985724923,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171387636166301,0,0.00386007337509554,-0.0732696980948509,0,0,0,0,0,0,0,0,-0.0531215908723413,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.105510288816201,-0.0968768029879372,0.39958243524858,0,0,0,0,0,0,0,0,0,0.00275329004631141,0,0,0,0,0,0,0.00441772128047863,0,0,0,0,0,0,0,0.590167538074999,0,0,0,0,0,0,0,0,0.271380248111527,0,0,0,-0.0474545415160041,0,0.066734340350618
X600036.CH.EQUITY,0,0,0.408636345709189,0,0,0,0,0,0.0223462850893089,-0.00517109251957152,0,0,0,0,0,0,0.105591495316444,0,0,0.00634911702042417,0.0126624904609482,0,0,0,0,0.188886253871676,0.12002247300822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.148229297718359,0.0923458086294861,0,0.0431134096488219,0,0,0,-0.0128685772266614,0,0,0,0,0,0,0,0,-0.0745430069943674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10754405639783,0,0.00763281896464698,0,0,0,0,1.04722227001227,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.157264762487416,0,0,0,0,0.128037337909164,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.205871653176868,0,0.417833534025794,0,0,0.0890942925259997,0.385143499321517,0.164599400946555,0.0943044722425066,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,-0.1766019221583,0,0,0,0,0,0.0893964997638616,0
X5.HK.EQUITY,0,0,0,0,-0.0201323451795931,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943942079543152,0,0,0,0.0153335012819149,0,0,0.24335937566987,0,0.472613293957832,-0.146892515900445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0463734510491771,0,0,0,0,0.134366612747788,0.0649586816602375,0
X388.HK.EQUITY,0,0,0,0,0.236356565453801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330071021291864,0,0,0,0.180393631433594,0,-5.42101086242752e-20,2.77555756156289e-17,0,0,0,0,0,0,0,0,-0.154572128480801,0,0,0,-0.00601867619732436,0.110543657267044,0.15215062193115,0,0,-0.213012603115057,0,0.0560236116307708
