,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.143127332095686,0,0.0572065049997314,0,0,-0.0181533377779565,0,0,0,0,0,0.166860142476898,0,0,0,0,0,0.0378572800916844,0,0,0,0,0,0,0,0,0,0,0,0.0834289990474565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192472086185422,0,0,-0.0912284784499511,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0151559176252759,0.140689592481359,0,0.0333307298692837,0,0,0.134167886767166,0,0,0,0,0.258702895999557,0.274590298073261,0,0,0,0,0,0,0,-0.0334228038728103,0,0,0,0.081813402246278,0,0,0,0,0,0.0330811237930001,0,0,0,0,0,0.00822771623442333,0,0,0,0,0,0,0,0.0852703435229344
X601939.CH.EQUITY,0,0,0,0,0.243759787527345,0,0.155847505184628,0,0,0,0.179533761435306,0,-0.025582637510515,0,0,0,0,0,0,0,0.0914480272785713,0,0.519924645197372,-0.174940969982151,0,-0.0689461766306439,0,0,0,0,0.0958926163420786,0,0,0,0,0,0,-0.0453837179222218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.122966453972097,0,0,0,0,0,0,0,0.271118152933574,0,0,0,0,0,0.0447797231275232,0,-0.198524678705228,0,0,0.00970631429808561,0,0,0.0567805288141068,0,0.260218258641355,0.399515431211329,0,0,0,0,0,0,-0.00107957314901717,0,0,0,0,0.110774256225126,0,0,0,-0.0262049296445445,0.0371547152337292
X601288.CH.EQUITY,0.102983284458708,0,0.11163026225573,0,0,0,0.07716579628637,-0.0629596549954731,0,0,0,0,0,0,0,0.169129001035896,0,0.104956991638938,0,0,0,0,0.226201576893939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764563228674203,0,0.073745360078845,0,0,0,0,-0.0790759407256482,0,0,0
X600036.CH.EQUITY,0,0.189427938691692,0,0.0443294527360865,0,0,0.111905155191034,0.0360077182732124,0,0,0,0,0,0.179693503188893,0,0,0,0,0,0,0,0,0,0,0.3644920356676,0,0,0.0448103416753485,0,0,0.0447538276737324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431668340892005,0,0,0,0,0.0272485882425113
X601988.CH.EQUITY,0.119930258294947,0.096347237130597,0,0,0,0.301262403462209,0,0,0,0,0,0,0,0,0,0.351368601542425,0,0,0,0,0.188419858027566,0,0,0,0,0,0,-0.0151208743067536,0,0,0,0.0930475623075864,0,0,-0.0302647530274444,0,0,0,0,0,-0.0443797452448691,0,-0.138832784379646,0,0,0,0,0,0,0,-0.0766497286978278,0
X1299.HK.EQUITY,0,0,0,0,-0.147608556899059,0.0449986475509018,0,0,0,0.357115502733892,0,0,0,0,0,0,0.114254153090975,0,0,0,-0.0592898616272775,0,0,0,0,0,0.336484206052031,0.144911427874419,0.0599129884094311,0,0,0,0,0,0,0,0,0,0,0,0.0805834591236193,0.0206007249245689,0,0,-0.000187809362232644,0,0,0,-6.93889390390723e-18,0,0,-0.0122491698291461
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454017641702332,0,0,0,0,0,0,0,0,0.0867492524099812,0,0,0,0,0.555899700641134,0.0222367760298538,0,0.124713346951665,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.188129202975196,-0.0252188487982127,0.149633255576028,0,0,0,0.115707801796425,0,0.140296540326786,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.00433523715349434,0,0,0.0801775738646656,0,0,0.184517108646016,0,0,0,0,0,0,0,0,0,0.358220378305049,-0.108134075934334,0.0322711706110614,0,0.0549385063933977,0,0,0.33999960252911,0,0,-0.230965996676154,0.314553614587878,0,0,0,0,0,0.180599605989172,0,0,0,-0.330942535582267,0,0.0528820774284627,0,-1.38777878078145e-17,0,0.144297958248934,0
