,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449100901983734,0,0.0530930276838724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333061921452708,0,-0.14948984524588,0,0,0,0,0,0,0,0.879358686011426,0,0,-0.018250338458034,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693715,0,0,0,0,0.0250558284767558,0,0,0.0763881371131931,0.0204454900721752,0,0,0,0,0,0.271718161060351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136325702608593,0,0,0,0,0,0,0,0,0.261617930259831,0,0,-0.00633308117591728,0,0,0,0,0.128349939620591,0,0,0,0,0,0,0,0,0,0,0.00365642576676623,0.114506467179444,0,0,0,-0.209381135974416,-0.182751236239043,0,0,0.136120456409451,0,0.476509639569085,0,0,0.105675059253768,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,-0.0639539773646091,0,0,0,0,-0.625047786798769,0.283421770820757,0.127054555928226,0.543552810859513,0,0,0,1.38777878078145e-17,0.330973539077704,0,0,0.149326387630262,0,0,0,0,0,-0.460012232643416,0,0,0,0,0,0.099301437687726,-0.702251119568778,0,0,0,0,0,0,0,-0.386919837135537,0,0.26346346163938,0,0,0,0,0.464914722286973,0,0,0,-0.0214188681872495
X5.HK.EQUITY,-0.0652517497614332,-0.0670785600419335,0,0,0,0,0,0,0,0,0,0,0,0,0.517136300005376,0,0,0,0.406367169185463,0,0,0,0,0.0663278116961938,0.169809418063796,0,0,0,-0.0794873695328711,-0.111334257027751,-0.0927235046959152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902740258474,0,0,-0.110177169697506,0,0,0
X601988.CH.EQUITY,-0.410224883179413,0,0,-0.0255964348774759,0.466127793394381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.83549180718993,0,0,-0.0572106691562575,0,0,-0.0438664158379867,0,-0.631701123907899,0,0,0,0,0,0,0,-0.0576534528755337,0,0,0.140107395906305,0,0.181809294495914,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.012192722541792,0,0,0.0807803712231755,0,0,-0.0892330202827929,0,0,0.051523672244994,0.106128405678635,0,0,0.165516792612911,0,0,0,0,0,0,0.146064804952941,0,0,0,0,0,0,0.181696306205741,0,0,0,0,-0.0405811866658013,0,0,0,0,0.149332986421912,0,0,0,0,0,0.014498715458591,0,0
X601628.CH.EQUITY,0,0.0155572656764035,0.0362110198288123,0,0,0,0,0,0,0,0.114923003157806,0,0.368904123137902,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,-0.0242536379495622,0,0,0,0,0.186490560239261,0.157232059099208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964218228793436
X601328.CH.EQUITY,0,0,0,0,0,0,0.390264691150953,0,0,0,0,0.101049805823382,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0351696138037856,0,0.231214915770368,0.187314609203425,0,0,0,0,0,0,0,0,-0.128753011273699,0,0,0,-0.106680691266712,0,0,0,0,0.101521490256656,0,0.00986985540092369,0,0,0,0,-0.206430154243223
X601166.CH.EQUITY,0.00219892238069461,0,0,0.2475916927703,0,0,-3.46944695195361e-18,0,0,0,0,0.24806077442478,0,0,0.0211302822584769,0,0,0,0.0504880835591273,0,0.118719044145583,0,0,0,0,0,0,0,0.161910173213963,0,0.0521048278537389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233917883685297,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.52249997164609,0,0,0,0,0,0,-0.0338786072614033,0,0,0,0,0,0,0,0,0,0,0,0.370366297000414,0,0,0,0,0.0500988966559267,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315696207913009,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.00944549324990338,0,-0.134785008725249,0.0493989494899653,0,0.667095928423709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483541870862252,-0.096289707845381,0,0.256796321963658,0,-0.052873051948316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0421015573131065,0,0.123356511020204
X601319.CH.EQUITY,0,0.00744633097768656,0,-0.110900665237451,0,0,0,0,0,0,0,0,0.294418827097139,0,0,0,0,0,-0.0959070166605865,0,0,0,0,0.100338150887362,0,0,0,0,0,0,0,0,-0.0684388871963694,0,0,0.372305890383175,0,0,0,0,0,0.153417155448691,0,0,0,0,0,0,-0.0723937846771143,0,0
X000002.CH.EQUITY,0,0,0,0,0.260937459957902,0,0,0,0,0,0,0,0.203026521486208,0,0,0,-0.259609401464175,0,0,0,0,0.290695800777018,0,0,-0.131085920446323,0,0.337335539124887,0,0,-0.131488776801929,0.366054905072004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263758709191342,0,0.0321323005592631,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,-0.0261696872952087,0.0972479352138719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196601476310788,0,0,0.0217248065454617,0.145588126284934,0.167218099397291,0,0.329951933350765,0,0,-0.0708141904504501,0,0,0,0,0.31375836085372,0,0.0692783991613381,0,0.073573453859642,0,0,0,0,0,0
X11.HK.EQUITY,0.186541056100066,0,0,0,0.403221984742429,-6.93889390390723e-18,0.0463306837279037,0,0,0,0,0.137652720293151,0.129039947225831,0,0,0,0,0,0.0857370364416392,0,0,0,0,0,0,0,0,0,0,0.0717366441496688,0,0,0,0,0,0,0,0.0808223950726381,-0.0525374500214974,0,0,0,0,0,0.1597656004823,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0430316321275069,0,0,0,0,0,-0.138829950158247,0,0,0,0,0,0,0,0.46383914194917,8.67361737988404e-19,0,0.150027536530663,0,0.147356883522513,0.0475183842684038,0,0,0,0.214456685998117,0,0,-0.206370523044404,0.0540958325982593,0,0,0.163473757396357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0101985548448486,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0669129579350149,0,0,0,0,0.403287818742113,0.362601315872965,0,0,0.0822034818567861,0,0,0,0.222245106240791,0,0.077983331782854,0,0,0.182706829005278,0,-0.0307145585899576,0,0,0,0,0,0,0,0,-0.170005281000394,0,0,0,0,0,0,0,-0.0808102965843833,0,0
X600030.CH.EQUITY,0.0348964480185925,0,0,0,0,0,0,0,0,0,0,0,0,0.03124077731263,0,0,0,0,0,0,0,0.0395567446961514,0,0,0,0,0,0,0,0,0,0,0,0,0.0949610786258281,0,0.445329209345023,0,0,0,0,0,0,0,0,0,0.466473420317134,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0270965024412324,0,0,0,0,0,2.71050543121376e-20,0.150176628259463,0,0.0434196188036097,0,0,0,0,0,0,0.143819453328117,0,0.0516262525580435,0,0,0.150763795502638,0,0,0,0,0,0,0.142010331683982,0,0,0,0,0.0696030182936932,0,0,0,-0.123842036241758,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0374600903797996,0,0.235429426951225,0,0,0,0.0048056216111846,0,0,0,0,0,0,0,0.131939612825927,0,0,0,0,0,-0.197980859705143,0,0,0,0,0,0,0,0.0581719189755669,0,0,0,0.0448512528076897,0,0.383712296629002,0.0846826968686656,0,0,0.0590262148072411,0.00311783817535419,0,0,0,0,0,-0.0582414936644829
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.102957306942464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501418241076299,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0051963971469655,0,0,0,0,0,0,0.0701549429030073,0,0.148053697895011,0,0.0854050082038826,0,0.0588650256843233,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.132143184037138,0,0,0,0,0,0,0.0217270401284609,0.0717923678223432,0,0,0,0.318302687345722,0,0.297818805246056,0,0,-0.0455696966512626
X267.HK.EQUITY,0.043867037062251,0,0,0,0,0,0.16699077905261,0,0,0.068909663219301,0,0,0,0,0,0.0090453630534405,0,0,0.265677055370424,0,0.112584000549837,-0.124766380784466,0,0,0,0,0.02448138581354,0,0.074740595351591,0,0,0,0,0,0,0,0,0.0464618842831954,0.276367720919699,-0.187702553069411,0,0,0,-0.135554708923383,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.313961535146455,0,0,0,0,0,0,0,0,0,0,0,0,0.270066803751245,0,0,0,0,0,0,0.0199975829597357,0.0691542664139211,0.181450061941464,0,0,0,0,0,0,-0.122364932273872,0
X2007.HK.EQUITY,0,0,0,-0.14721017379302,0,0,0,0,0,0.0511339909285148,0,0,0,0.0897687005465751,0.0936712424177648,0,0,0,0.1403607925517,0.00898584792940806,0,0,0.000653125137097214,0,0,0.475126379496997,0,0,0,0,0,0,0,0.129117083640276,0,0,0,0.00369310039182661,0,0,-0.103217153139441,-0.0228064908697916,-0.042568722890212,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.0904102944132616,0,0,0.413550856692286,0,0.0623251607799136,0.346294268543983,0,0,0,0,0,0,0,0,0.137278045833462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525690370988655,0,0.0259593598704321,0,0,0,0,0,0,0.256821163181053,0,0,0,0,3.46944695195361e-18,0,0,-0.200059598551333,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0769070029954416,0,0,0,0,0,0.153943453008899,0,0,0,0.236047528507185,0,0,0,0.326144500707904,0.0559684499489493,0,-0.0523057671872623,0,0,0.107515413453539,0,0.0163291437353971,0.137264415291073,0,0,0,0.101494003696383,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.0763234329861386,0,-0.0674902977084766,0,0,0,0,0,-0.0884357312738548,0,0,0,0.0037707684597888,0.126676860509045,0,0.292858954375904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15136411005785,0,0,0,0,0,0.0481723847819988,-0.216720726081397,0.31058519120007,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.232440681500693,0.0535192652696236,0,0.00311079067919146,0.0502855634194552,0,0.193383828983931,0,-0.146253336355658,0,0,0.0217402042728157,0,0.00866873513139649,0,0,0,0,0.229658361477224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1252617085926,0,0,-0.126644606855916,0,0.217748449933656,-0.102222089427054
X601688.CH.EQUITY,-1.73472347597681e-18,0,0,-0.22590695800665,0,0,0,0,0,0,0,0,0,0,0,-0.142531803075971,0.138097796928627,0,0,0,0,0,0,-0.0820931469836549,0,0,0,-0.01378885053248,0,0,0,0,0,0,0,0,0.57436698741558,0.0750602965787826,0,0,0.208404917632976,0.138985822962842,0,0,0,0.0864629047090322,0,0.215909094644878,-0.0299346278206582,0,-0.111489982880674
X12.HK.EQUITY,0,0,0,-0.0892746891699289,0,-0.351565407147014,0,0.406678937371283,0,0,0,0,0,0,0,0,0,0.162370285343097,0,0,0,0.386230449728866,0,0,0,0,0,0,0,0,0.0108100223266876,0,0,0,0.131639155688001,0.244987737917264,0,0,0,0,0.116448461072184,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,-0.279940960306455,0,-0.179400980464728,0,0,-0.143640597401561,0,0,0,0,0,-0.125616003989173,-0.225371312941431,0,0,0,0,-0.11552371960766,0,0,0,0.266742666510674,0,0,0,0,0,-0.0346495465851162,0.00520709643852493,0,0.386378878860502,0,0,0,0,0,0,0,0,0,0,0,0.177007122481307,0,0.144243883700607,0.349947052168174,0.185501658271854,0,0,0,0.0971686084457044
X601211.CH.EQUITY,0,0,0,0,0,-0.0107789164687271,0,0,0,0,0,0,0,0.0266292219722867,0,0,0,0,0,0.0887215112739573,0,0,0,0,0,0,0,0,0,0,0,0,0.0113832080036102,0,0,0.0165483150933825,0.0935951756207044,0,0.116206857757136,0,0,0.296418218436068,0,0,0,0,0.318668215995738,0,0,0.0392862924689,0
X601336.CH.EQUITY,0,0,-0.139752809779788,0,0,0,-6.93889390390723e-18,0,0.2755721428707,0,0,0,0,0.090838757712014,0,0,0,0.138884416978687,0,0.0286142428689532,0,0,0,0,0,0,0,0,0,0,0,0,0.06272621302979,0,0.290940827480241,0,0,0,0,0.237397907350701,0,0,0,0,0,0,0,0,0,0,0.039234188530985
X600837.CH.EQUITY,0.00532644352951812,0,0,0,0,0,0,0,0.206847714643616,0,0,0,0,0,0,0,0,-0.0596036533948142,0,0.178039332063394,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0771856889810217,0,0,0.0027566052431661,0,0,0,0.135830524683141,0,0,0.132823000241982,0.0509006755097269,0,0,0,0,0.176694304589952,0,0,0
X601229.CH.EQUITY,0.493177127720324,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.125140509617065,0.07127507704322,0,0,0,0,0,0,0,0,0,0,0,0.206500380430544,0,-0.27817972822854,0,-0.0349835119371284,0,-0.0129842399791578,0,0.0658675748846216,0,0,0,0,-1.73472347597681e-18,0,0.0617928593644283,0.0184303412104608,0,0,0,0,0,0,0,0,0.271462309982591,-0.186549860562097,0.0516005611766969
X601066.CH.EQUITY,-0.025674895727764,0,0,0,-0.226025046962433,0,-0.207937075358632,0,0,-0.0823675489735462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420015672246066,0,0.0350371760342362,0,0.0948132205434543,0,0,0,0,0,0,0,-0.314759439294517,0,0,0.216292930884946,0,0,0.0134523099169632,0.13253430274276,0,-0.104589867784015,0,0
X002142.CH.EQUITY,0,0.316641067902434,0.288207328204832,-0.00808635579328017,-0.0228127355116214,0.0728190980000668,0,0,0,0,0,0,0,0,0.00139662193470684,0,0,0,0,0,0,0.202693388411912,0,0,0,-0.0761053896033708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909375673409802,0,0,0,0,0,0,0,0.017571100678715,0,0.221131242156893
X1997.HK.EQUITY,0.342298728065285,0,0,0,0,0.0734850798888523,0,0.207419700521509,0,0,0,0,0,0,0,0.0372436505249913,0,0.241563042664245,0,0,0,0.111522385955829,0,0,0,0,0,0.00122916740088902,0,0.503415193754998,0,0,0.038497332748747,-0.169670271756699,0,0,0,0,0,0,0,0,-0.143976156880503,0,-0.117207743573613,1.73472347597681e-18,-0.0158605785882311,0,0,0,-0.0156804263943481
X000166.CH.EQUITY,0.0613839507958265,0,0.0132978867552964,0,0,0,0,0,0,0,0,0,0,0.0971980183976791,0,0,0,0,0,0,0,0,0,0.0172110707953157,0,0.114719922096947,0,0.0223626698046039,0,0,0,0,0,0,0.0802272557245167,0,0,0,0,0,0,0,0,0.0257646230750002,0,0,0.106474150761071,0.455529281553044,0,-0.0479844717050365,0
X002736.CH.EQUITY,0,0,0.000993836318769953,0,0,0,0,0,0,0,0,0.0933048760733573,0,0,0,0.266550449279014,0,0,0,0.056078508028186,0,0,0,0,0,0,0,0,0,0,0.0679931124677371,0,0,0,0,0,0.14329070829398,0,0,0.128301099867266,0,0,0,0,0,0,0,0.219671821649901,0,0,0
X600015.CH.EQUITY,0,0,0.0121868290894493,0,0,0,0,0,0,0,0.0197523601187067,0.149669245216838,0,0,0.022524403476219,0,0,0,0,0.181353892629144,0,0,0.193887265914188,0,0,0,0,0,0,0,0.0659261793716342,0,0,0.0448069926552425,0,0,0,0.00831985159070047,0,0,0,0,0,0,0,0.435831752518545,0.049804954202622,0.0281148149148307,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.118415568516158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0284714478638625,0,0,0,0.215024412565606,0,0,0,0,-0.0524278007570939,-0.113336736955493,0.0933559381338368,0,0,0,0,0,0.0619574942648454,0.294658093292081,0,-0.0502389632233065
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.579288775729387,0,0,0,-0.0483968088827535,0,0,0,0,0,0,0,-0.076326667271752,-0.0157378939509243,0,0.00916177756895064,0,0,0,0,0,0.201463038093455,-0.0390925883211972,0,0,0.336382930808114,0,0.286283263521008,0,0,0,0,0.0224851936920868,0,-0.116471899022925,0.947635506306863,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0161726642030619,-0.0370596790604781,0,0.0205611887770491,0,0,0,0,0,0,0,0,0.0173924162001518,0,0.0996852091374406,0.234050634620125,0,0,0,0,0,0,0,0,-0.0539780121668439,0,-0.0056855796731875,0,0,0,0.354115155970598,0,0,0.096017817916543,0.178395934272247,0,0,0,0.109181432440072,0,0.0448077535321618,0,0,0.11760852671655,0,-0.0901729499111179,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0660406795755367,0,0,0,0,0,0.194540330606989,0,0,0,0,0,0,0,0,0,0.0838741415341757,0,0,0,0,0,0,0,0,0.04525509299993,0,6.93889390390723e-18,0,0.221234084128507,0,0,0,0,0.100846430286309,0,0,0.0154846088609404,0,0.033698127866133,0,0,-0.0127473970088162,0
X2881.TT.EQUITY,0,0.114330835114568,0,0,0,0,0,0.308669520337483,0.0722332925889206,0,0,-0.0746903003440978,0,-0.347919345383278,-0.36497591792575,0,0,0,0,0,0,0,0,0,0,0,-0.157688116870379,0,0,0,0,0,0,-0.23998116399202,0,0.408380174178213,0,0.288148749258768,0,0.307531506736516,0,0,0,0,0.0501618226011325,0,0,0,0,0.198650080758177,0.379763687169393
FXI.US.EQUITY,0,-0.0491634016326165,0,0,0.0514536224449099,0.0416021638230437,0,-0.0525245254249377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670913883234133,0,0,0,0,0.00623647501735046,0,0,0.148223030436283,0,0,-0.212209525950394,0,0,0,0,0,0,0,0,0,0,0.0813489674405309,0,0,0,0,0,-0.183021457629994
CN2YR,0,0,-0.113059848579126,0,0,0,0,0,-0.000853005014935985,0,0,0,0,0.141031439225651,0,0,0,0,0,0,0.472013205058458,-0.0755028036222727,0,0,0,0,0,0,0,-0.140991377398902,0,0,-0.0271900801278042,0,0,0,0,0,-0.189368803876911,0,0,0,0,0,-0.568651186362597,0.0232477207813211,0,0,0.164658210947479,-4.33680868994202e-19,0
