,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0511978953565934,0.205368910524321,0,0.0415873794260123,0.0286344343618844,0,0,0,0,0,0,0,0,0,0,0.201236071557607,0,0,0,0,0.0223786893227363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625016056916528,0.00258539148158621,0,0.0292595703169407,0,0,0.102095180003049,0,-0.0353218259265497,0
X601318.CH.EQUITY,0,0,0.0977031816848981,0,0.100649612000261,0,0,0,0.120772887640145,0,0.0981788078233287,0,0.0381949090814739,0,0,0,0,0.0680536099064052,0,0.190394721713679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436345111170764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146882517526969
X601939.CH.EQUITY,0,0,0,0.076489565503256,0,0,0,0,0,0,0.109030260938773,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.640804821784144,0,0.150098965855748,0,0,0,0.082153276085047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.16569289095742,0.126937687773703,0.0420506466081304,0,0,0.104564759684799,0,0.396639326247276,0,0,0.0450599990837049,0,0,0,0,0,0.000408424946678109,0,0,0,0,0,0,0,0,0,0,0.0590492086070926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287399126206979,0,0,0,0,0.0570803208113908,0,0,0,-0.092726209654376
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725636149146214,0,0,0,-0.0864323982929251,0,0,0.0729717995203056,0,-0.0850338904329953,0.0317062989220432,0,-0.0697498605427496,0,0,0,0,0,0,0,0,0,0,0.644024736773164,0,0,0,0,0,0,0,0.0755611056357341,0,0,0,0,0.245064796201622,0,0,0,0.136709473761575
X1299.HK.EQUITY,0,0,-0.0956166975519917,0,0.114014735898764,0,0,0,0,0,-3.46944695195361e-18,0.192413515053178,0,0,0,0,0,0,0,0,0.13899821572303,0,0,0,0,0,0.164625720321925,0,0,0,0,0,0.0493168902344498,0,0,0,0,0,0,0.0329990112835133,0.132623136720712,0,0.0862779190845507,0,0.0489951731286334,0.118276354324105,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663405041118033,0.158424266149835,0,0,0,0,0,-0.00366496568891078,0,0,0,0,0,0,0,0,0,0.0842509411723845,0,0,0.237409147481934,0,0,0.00777220219951674,0,-0.0239108100497511,0,0.100456645800253,0,0.132665739288532,-0.0107987689477528,0,0,0,0,0,0,0,0,-0.0188553607442576,0,-0.0324928828182898,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00849814459955909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130289159306934,0,0,0,0,0,0.0852781420159261,0.179394798219786,0,0.0145243554165018,0,0,0,0,0,0,0,0,0,0,0.345817178336017,0,0,0,0,0,0.152201974688082,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850489402592412,0,0.0419118955725399,0.0376628981694129,0,0,0,0,0.0348505595613796,0,0.123162559212739,0,0,0.0439822882788768,0,0,0,0,0,0,0,0.158186834297449,0,0,0,0.391089387203996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0
X601658.CH.Equity,0,0.108614476054374,0,0.089162052467693,0,0,0,0,0,0.324238722988949,0,-0.0330357636450039,0,0,0,2.77555756156289e-17,0,0,0,0,-0.0650447483928708,0,0,0,0,0,0,0.286987592508093,0.280952146860807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013483570904619,0,0,-0.175176508466067,0,0,0.0375512543725094,0
X388.HK.EQUITY,0,0,-0.0350105010761765,0,-0.110973788836116,0,0.132703488820063,0,0,0,0,0,0,0,-0.128148367539209,0,0,0,0,0,-0.111808941951362,0.544388982583983,0,0,0,0,0.17888914789633,0,0,0,0,0,-0.0309419888326542,0,0,0,0,0,0.0961815747139563,0,0,0.135051252562385,0.0304409270179283,0,0,0,0,0,0,0,0.123528133919584,0
X000001.CH.EQUITY,0,0.112421265061121,0,0,0.460679216660901,0,0,0,0,0,0,0.0847931135125841,0,0,0,0,0,0,0,0.0540103367476453,0,0,0,0.389478093814257,0,0,0.222341844754284,0,0,0,-0.279186410899356,0,-0.0786202346674821,0,0,0,0,0,0,0,-0.0157060455323609,0,0,0,0,0,0,0,0,-0.134185344062139,0.0834331052608756,0.0167337586234801
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0612225599821227,0,0,0,0,0,0,0.416533431387443,0,0,0.0335831308101195,0,0,0,0,0,0,0,0,0,0,0,0.0441663646449772,0,0.208201857319795,0.0463739120102771,0,0,0,0,0.234934632669297,0,0.0458852444885525,0.0327455685208043,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.0365470622803983,0,0.046904596646278,-0.066425555434558,0.309903261801715,0,0,0,0,0.0715844963512782,0,0.255684181027018,0,0,0,0,0,0.104375908364484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0544370481660348,0,0,0,0,0,0.082284456040271,0.015788318767116,0,0,0,0.0656352745732122
X000002.CH.EQUITY,0,-0.0257452409125168,0,0,0.097376127866696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231689193945632,0,0,0,0,0,0.432630497380502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101130050463339,0,0,0,0,0,0,0,0,0.105904800723896
X601328.CH.EQUITY,0,0.0191362050594167,0,0,0.00957055227193157,0,0,0,0,0,0.0148954637123219,0,0,0,0.0454897492867989,0,0,0.220521568326052,0,0,0,0,0,0,0.302791192966443,0,0,0,0.0594498734115633,0,0,0,0,0,0,0,0,0.0312143162601043,0,0,0,0,0,0,0,0,0,0,0.00261118771377626,0,0,0
X600000.CH.EQUITY,0,0.0244392593318223,0,0,0.0630438776283954,0,0,0,0,0,0.0908668528789166,0,0,0,0,0,0.483665798905758,0,0,0,0,0,0.0843666798145699,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0723508743146495,0.0515264475076788,0,0.0193235035479559,0,0,0.035190253620914,0.0467304715864397,0,0,0,0.0195050240141118,0,0,0
