,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.282541967867199,0.0432570869128485,0.0108539334816618,0,0,0.431397513942684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102318448068499,0,0,0,0.0488208024246776,0,0,0,0.0184650309935434,0,0,0,0,0,0,0.0747127005427186,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.182689367290316,0,0,0,0,0,0.203955536471013,0,0,0,0.0551510400692844,0,0.165326428649128,0,0,0.0969801223241994,0,0.0516795754275129,0,0,0,0,0,0,0,0,0.1165989547509,0,0,0,0,0,0,0.0526326700411162,0,0.023047131336972,0,0,0,0,0,0,0.0662806295424959,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.447066127204387,0.172024168556051,0,0,0,0,0,0.23565301196411,0,0,0,0,0,0,0,0,0.0123650000514298,0,0,0,0,-0.115523722020453,0,0,0,0,0,0,0.143523632804635,0,-0.0413292693821161,0,0.139392307528258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112496150654676,0.126941880633045,0
X601288.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0.56816569518052,0,-0.0831730158046843,0,0.0386891315434476,0,0,0,0,0,0,0,0,0,0.061466812639897,0.105263427779762,0.0758714290974825,0,0,0,0,0.114716844940907,0,0,0,0.0554913514344446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532368619617226,0,0,0.00561046654010755,0
X600036.CH.EQUITY,0,0.143191566274484,0,0,0,0.0256517573544533,0,0.00407619294735542,0,0,0,0,0.121058933279213,0,0,0.0292883955209167,0,0,0,0,0,0,0.0944673336256838,0,0,0,0.0767457517941553,0,0,0,0.0252874211292808,0,0,0,0,0,0,0.0585982322667919,0,0,0.0645302201562388,0,0,0,0,0,0,0,0,0.360602997822853,-0.288854559080568,0
X1299.HK.EQUITY,0,0,-0.161863731635274,0,0,0,0,0,0,0.167489579072106,0,0,0,0,0,0,0,0,0,0,0,0,0.0451236769272033,0.16935654588132,0,0,0,0,0,0,0,0,0.1735866949996,0,0,0.0966522395095424,0,5.42101086242752e-20,0.089188794201487,0,0,0.0553379179511594,0.311757046940051,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0487008895744587,0,0,0,0,0,0,0,0,0,0,0,-0.0287479400058116,0,0,-0.113435660234853,0,0,0,0,0,0.0796343688392044,0,0,0,0,-0.115189721945532,0,0,0,0,0,0,0,0.533963814736271,0,0,0,0.00117725872899613,0,0,0,0,0,0,0,0,0,0,0,0,0.0459297035851307
X601988.CH.EQUITY,0.040069419008598,0,0.0908111396658045,0.355944820297249,0,0,0,0,0,0,0,0,0.208111286672934,0,0,0,0.150064424233938,0,0.0177879387197804,0,0,0,0.0260608176235638,0.00930658061053563,0,0,0,0,0,0.117184250812288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0
X5.HK.EQUITY,0,0.35252079611108,0,0,0,0,0,0,0,0,0,0,0,-0.202958954955793,-0.0801581301284084,0,0,0,0,0,0,0,0,0.269004894911155,0,0.134362190225732,0,0.048418875932519,0,0,0,0,0.00256336006032187,0,0,0,0,0,0,0,0.21691628394543,0,0.127543033754667,0,0,0,0,0.136510425088063,0,0,0.0234118523859303,-0.0514427236673442
X388.HK.EQUITY,0,0,0,0,-0.0996454181540031,0.265671403507338,0,0,0,0,0,0,0.0277456486135102,0,-0.00292454820700279,0,0,0,0,0,-0.130715495569062,0.432421735386522,0,0,0,0,0,0.0368458785961808,0,0,0,0,0,0,0,0,0,0,0.0599463285068747,0.121060053995043,0,-0.0884396561801864,0,0.168397279035343,0,-0.350597519729623,0,0.0183137115842978,0,0,0.177788790785273,-0.0344321430412985
X601166.CH.EQUITY,0,0,0.044023069292679,0,0,-0.0112934082822906,0,0,0.00502770208565251,0,0,0.0251657207149352,0.171310540337353,0,0,0.122553545177683,0,0,0,0,0,0,0,0,0,0,0.184111810052266,0,0.400488316442662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109467059792247,0,0,0,-0.0811178167599534
X601658.CH.Equity,0,0,0,0.254360964653524,-0.122371005161372,-0.0275849789558013,4.33680868994202e-19,0.158551249271301,0,0,0.297163352198897,0,0.0642563559210153,0,0,0.0432003197967261,0.462132495477503,0,0,0,0,0.315247589571316,0,0,0,0,0,0,-2.77555756156289e-17,0,0,-0.32227161636774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264769208201764,0,0
X000001.CH.EQUITY,0,0.0990757788892742,0,0,0.129775964646976,0,0,0.220639812132611,0,0.0664463544509727,0.382549942441808,-1.73472347597681e-18,0,0,0,-0.0425145204082382,0,0,0,0,0,0,0,0.128307919938834,0,0,0.344922922222837,0,0,0,0,0,-0.27242850893763,0,0,0,0,-0.115216217281516,0,0,0,0,0,0,0,0,0,-0.0047730162794472,0,0,0,0.0475433261348742
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0617178132299032,0,0,0,0,0,0,0,0.161721011056463,0,0,0.115622511227314,0,0,0,0,0,0,0,0,0,0.072023172712264,0,0.298604748958777,0.0835383958776651,0.000654638108905492,0,0.0532160414796716,0,0,0,0,0,0.348358441461229,0.0120631716501287,0.025496329612738,0,0,0.0150124738006596,0,0,0
X601601.CH.EQUITY,0,0.377623403451853,0,0,0,0,0.0867532820303006,0.0465590321148666,0.0730828420465937,0,0,0,0.108808811569097,0,0,0,0,0,0,0.188218828880875,0,0.160323587743421,0,0,0,0,0.065865585070594,0,0,-0.0266942775589522,0,0,0,0,0,0,-0.0907608469395317,0,0,0,0,0.186263666961182,0,0,0,0.0546558955238159,0,0,0,0,-0.0768764077430051,0
X000002.CH.EQUITY,0,-0.01704377193657,0,0,0.0409269599601526,0,0,0,0,-0.07045954968711,0,0.129609291876652,0,0,0,0,0,0,0,0,0,0,0.327748352014126,0,-0.158421055261958,0,0,0.494850090851275,0,0.0657066007381055,0,0,0,0,0,0,0,0,0,-0.0211729439684456,0,0,0,0.0644139031297929,0,0,0,0.0199975904766063,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,4.33680868994202e-19,0.0968826285993103,0,0,0,0.130233805830965,0,0,0,0,0,0.243968784352258,0,0,0,0,0.0516975407603995,0,0.130434508681819,0,0,0,0,0.00492388720402721,0,0.0251202571170886,0,0,0,0.0715975150390907,0.0161866908400058,0.163792688998757,0.0117398897876688,0,0,0,0,0,0,0.0527945873692635,0,0,0,0,0.0691870846282895,0
X600000.CH.EQUITY,0,0.146360222904537,0,0,0.0799435165404656,0,0,0,0,0,0,0,0,0,0,0,0.323569698977874,0,0,0,0,0,0.12449937105261,0,0,0,0,0.0789713250655107,0,0,0,0,0,0,0,0,0,0,0,0.0118690290101255,0,0,0,0,0,0.0368499372177688,0,0,0,0,0,0.0290374749842149
X601066.CH.EQUITY,0,0,0.0262530090328653,0,-0.167298832667468,0,0,0,0,0,0,0.0296462896377408,0,0.694124352194612,0,0,-0.102713875647753,0,0,0,0,0,0.282226824322865,-0.0851032384274472,0,-0.0401675474978659,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0868261663443786,0,0.240274067518957,0,0,0,0,0,0.00958206186683414,0,0,0,0,0,0.0347626124828933
X601319.CH.EQUITY,0,0.0913627163432176,0.169362260988352,0,0,0,0,0,0,0,0,0,0,0,0,0.0186451667780586,0,0,0,0,0,0.145582657530416,0,0,0,0,0,0.0427454528362546,0,0,0,0,0,0.0273552037723679,0.172962068825786,0.100090315897647,0,0,0,0,0,0,0,0,0.0202287913638711,0,0,0,0.0199852272991811,0.0154442479603442,0,0
X16.HK.EQUITY,0,0,0,0,0,0.00140787696764899,0.0483914950363341,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0363097711968209,0,0,0,0,0,0.0180702351602696,0,0,0,0,0,0,0,0,0,0.51279534052522,0.356912511653334,0.14671015776574,0,-0.0661632694154265,0,-0.45930395569333,-0.141921367332092,0.0486569113091023,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.00105089015255619,0,0,0.0675346335791971,0,0.0873903519125517,0,0,0,0,0,0,0.31473500051906,0.026698043334244,0,0,0,-0.0142250180777223,0,0,0,0,0,-0.0840970673635623,0.0248690561581022,0,0,0,0,0,0,0,0,0,0,0,0,0.359779304577457,0.0214204636225071,0,0.265876308021428,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0.372935321975759,0,0.268444595474919,0,0.11062154866142,0,0,-0.164093089191334,0,0,0,0,0.0958988273271573,0,0.142173585500006,0.0232174443512104,0,0,0,0,0,0,0,0,0,0.370105231072714,0.0356591077786556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12643247294347,0,-0.0566972625415527,0
X11.HK.EQUITY,0,0,0,0.0308214065452031,0,0,0,0.0450878143031947,0.721383553780871,0.096701764334803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179479673056803,0,0,0,0,0,0,0.0649523336978468,0,0,0,0,0.152630238999936,0,0.0627095641940256,0,0,0,0,0,0,0,0,-0.00290589172535176,0,0,0
X600016.CH.EQUITY,0,0,0.109459325175223,0,0,0,0.0757955788856697,0,0,0,0,0,0,0,0,0,0.113943202417406,0,0,0.0187330887661575,0,0,0.0163498488708211,-0.119840591397767,0,0,0,0,0.111338674418101,0.129494866193671,0,0,0,0.504941323832548,0,0,0,0,0,0,0,0,0,-0.428324321943714,0,0,0,0,0.203525228575667,0.293661810637117,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.0667022183085866,0,0,0,0.0797379179754509,0,0,0,0,0,0,0,0.0726021350666294,0,0,0.364095617779257,0,0,0,0.0635245785996568,0,0,0.0506415918963764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636087600959584,0,0,0,0.279160990142237,0,0.00536834507851436,0
