,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0140510625865515,0,0,0,-0.0513621445722104,0.080498287852714,0,0,0,0,0,0,0,0.356967942821878,0,-0.192068996645983,-0.0343787529618564,0,0,0,0,-0.189850572059192,0,0,0,0,0,0,0.151282145297723,0,0,0,0,0.686269741975664,0,0,0,0,0,0,0,1.73472347597681e-18,-0.056791721866766,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0233861430065973,0.10431946117107,-8.67361737988404e-19,0,0,0,0,0,0,0.0715387945313747,0,0.0830343276023804,0.0536332008219752,0.0212357526505616,0,0,0,0,0.0830373746113038,0,0.0425147869259075,0,0,0,0,0,0,0,0.274109352783428,0,0,0,0,0.215828454911907,0.0133396215900275,0,0,0.0461693274048612,0,0,0,0,0,-0.0240417245266739
X601939.CH.EQUITY,0.296129868090173,0,0,0,0,0,0,0,0,0.0456423864377845,0,0,0,0,-0.00105642515203837,0,0,0,0,0,0,0,0.0939001035188367,0,0,0,-0.181375226306834,0,0,0,0,0,-0.016745272156779,0,0,0,0,0.0174546783455558,0,0.541680802817373,0,0,0,0,0,0,0,0,0,0,0.12375755356158
X601288.CH.EQUITY,0,0,0,0,-0.133893420211671,0,0,-0.0356390723109046,0.0665373505559338,0,0.36543270505806,0,0,0.330147877365771,-0.0712919201420964,0,0,0,0,0,-0.11506677766192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314030932213072,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.117380645954428,0,0.351797388155782,0,0,0,0,-0.0191718593016561,0.308966938729379,0,0,0,0.0727901317492923,0,0,0,0,0.0979200742296474,0,0,0,0.0380750938131238,-0.178310716044621,0,0,0,0,0.111747391086342,0,0,0,0,0.0572115530639101,0,0,0,0,0,0,0,-0.245631902710491,0,0,0.150327904180729,0,-0.00929870475289456
X601988.CH.EQUITY,0,0,0,0,0.345772011317614,0,0,0,-1.73472347597681e-18,0,0,0,0,0.107622496206069,0,0,0,0.171457729667489,0,0,-0.0576124714024734,0,0,0,0.17548133162369,0.0187773399903359,0,0,0,0,0,-0.337753927796748,0,0,0,0,0,0,0,0,0,0,0,0,0.0139689275479144,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.133284856157843,0,0,-0.000393016921155705,0,0,0,0,0.480890149108954,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.226763257298712,0,0,0,0,0,0,0,0.125930947342098,0,0,0,0,-0.211141946044673,0,0,-0.155912072636351,0,0,0,-0.00882910456861613,0,0,0.209649146474999,0,-0.0239221999836628,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.331477929452747,0,0,0,0,0,0,0,0,0,0,0,0,0.0686028300171243,0,0,0,0,0,0,0,0,0.196403808731261,0.0651015245530502,0,0.0384282514555195,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184871311964137,-0.100498316526963,0,0.149868966544434,0,0,0,0
X601628.CH.EQUITY,0,0.277405872722086,0.0111864232231459,0.0451863054205455,-0.109375875467648,0,0,0,0,0,0,0,0,0,0,0,0.246275547051343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133870560500683,0.08292166026587,0,0,0,0,0,0.161106419903985,0,0.083838459094567,0.0968084034467832,0,0,0,0,0,-0.00396812750070125
X601328.CH.EQUITY,0,0,0,0,0,0,0.677283453247894,0,0,0,0,0,0,0,0,0.0713528740286481,0,0,0,0,0.209163167402116,0,0,0,0,0,0.114823335982649,0,0,0,0,0,0,0,0,0,0,-0.0876756865687843,3.46944695195361e-18,0,0,-3.46944695195361e-18,0,0.0810406132935361,0,-0.223290402071959,0,-0.0394633797545049,0,0,-0.0445849021414153
