,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,-0.0414548372231464,0.179969564512459,0.12455276630575,0.0685165193107719,0,0,-0.0421596542650282,0,0.0295427027711307,0,0,0,0,0.0195543405738193,0,0.131965688940747,0,-0.137478149223948,0,0,0,0,0,0,0,0,0,0,0.0873947948931977,0,0,0,0,0.0286555390818554,0,0,0,0,0.114072180915314,0,0,0.428821711231725,0,0,-0.00568586733732963,0,0,-0.0847041952080607,-0.104856302031089
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0112353371470817,0,0,0,0,0,0.169686136219888,0,3.46944695195361e-18,0,0.33477536979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198261890559459,0,0,0.0495023512964639,0,0,0,0,0,0.00325685560653504,0,0,0,0,0,0,0,0.15736136847365
X601939.CH.EQUITY,0,0,0,0,0.665865193408585,0,0,0,0,0.00634526302757803,0,0.306120657584717,0,-0.0368092066343765,0.0441985005869344,0.0245248224784977,0,0,0.0232569338549572,0,0,0,0,0.0277995255997352,0,0.0460449268881522,0.0209403838563492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592024331955265,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16924230067765,0.176521076213029,0,0,0,0,0,0,0.345774481078386,0,0,0,0,0.114375370553493,0.0775661950327433,0,0,-0.0543378441185975,0,0,0,0.0295527572920478,0,0.0504337196740155,0,0,0.176497091737805,0,0,0,0,0,0,0,0,0,0,0,0.130427213473835,0,0,0,0
X601288.CH.EQUITY,0.17522733092732,0,0.831943233771875,0,0,0,0,-0.0739545564909559,0,0,0,0,0,0,0,0,0.0228097401479213,0,0,0,0.0119564217596695,0,0,0,0,0,0,0,0,0.0166900228820538,0,0,0,0,0,0.0556324815593992,0,0,-0.0192692433358882,0,-0.173370172743409,0,0,0,0,0,0,0,0,0.026426436879164,-0.0146947620992103,0
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.148076224316515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631040368347945,0,0,0,0,0,-6.93889390390723e-18,0,1.73472347597681e-18,0.00793661391469522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509318122423914,0,-0.0404782687082479,-0.0646836884063867,0,0.916854413792741,0,-0.0796459052647056,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.270309909922572,0,0,0,0.10070859450243,0,0,0,0,0,0,0,0.216119557486344,0,0,0,0,0,0,0,-0.0781197715571305,0.0562856951640852,0,0,0,0,0,0.0462105425319924,0.059012877303002,0,0,0,0,0,0.167080019623316,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759321163029334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295671699643103,0.0648223584880753,0,0,0,0,0,-0.252995328514266,0,0,0,0,0,0,0.0697298084270897,0.341175811551846,0.104195562019496,0,0,0.0589279732005501,0,0,0,0
X388.HK.EQUITY,0,0.0294213733676811,0,0.147946767466107,0,0,0,0.133931731353465,0,0,0,0,0,0,0,0,0,0,0,0,0.0820140885604506,0.395018261796376,0.138619055769762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263067851429737,0.120423141065416,0.134173156550921,0,-0.185716447722306,0,0,0,0,0,0,0,0,0,0,0.068144133255612
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0,0
