,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.498436281514306,0.0716990083001328,0.0451669786729736,0.0203629143458945,0.0376188916249508,0,0,0,0,0,0,0,0,0,0.0605213043060016,0,0.0803913988612754,0,0,0,0,0,0.0518657919568648,0,0,0,0,0,0,0,0,0,0,0,0,0.0300779348113169,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.223282013826228,0,0,0,0,0,0,0.0635521848501052,0,0,0,0,0,0,0,0.238928138914693,0,0.0480488138003506,0,0,0,0,0,0,0.0689755473905208,0,0,0,0,0,0.0387177296090012,0,0,0,0,0.0237064068181014,0,0,0,0,0,0
X601939.CH.EQUITY,0.492993347976711,0,0,0.0356784177004751,0,0,0,0,0,0.141345587240876,0,0,0,0,0,0,0,0,0,0.013146722970907,0,0,0,0.0113349446720829,0,0,0.159235180367729,0.0491968349974696,0,0,0,0,0,0,0,0,0,0,0,0,0.054810152653544,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.501465079359492,0.050243522653339,0,0,0,0.0500779530050235,0,0,0,0.0651873496284749,0,0,0,0,0,0,0.182923222868979,0,0,0,0,0,0,0,0,0.00442380152450016,0,0,0.088565921451417,0.0573235606974161,0,0,0,0,0,0,0,0,-0.0515098035490384,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.598278106743992,0,0,0,0,0,0,0,0.103808801815884,0,0,-0.0748487816364857,0.486419838535235,-0.511620364601713,0,0,0,-0.0957964903862105,0.237879695761618,0,0,0,0,0,0.277044157959756,0,0,0,0,0,-0.0227948269312492,-0.0793537622694941,0,0,0,0,0,0,0,0,-0.0666705490884401,0,0,0,0.121114851967875,0
X601988.CH.EQUITY,0,0,0,0.176455481287175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297279372866396,0.0715499306736589,0,0,0,0,0,0,0,0,0.0734931465265104,0,0,0,0.00611843456110314,0,0,0,0.0927659891564388,0,0.0836217802239391,0,0,0,0,0,0.0370445418017865,0,0,0
X600036.CH.EQUITY,0,0.111130080211998,0,0,0,0,0,0,0,0,0.0797268902554887,0,0.233339710014586,-0.0383984415637641,0,0,0,-0.0370695679113485,0.0792149224715073,0,0,0,0,0,0.381052607289416,0,0.0551828017218381,0,0,0.0600608588321506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546337388015489,0,0,0,-0.0381812819219582,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.123442986760247,0,0,0,0,0.0967031796439508,0,0,0.082643253883339,-0.0533776491151333,0,0,0,0,0.252968083796628,0.185384333483879,0,0,0,0,0,0,0,0,0,0,0,0.0292413133762057,0,0,0,0,0,0,0,0,0,0,0.195494522258546,0,0,0.110826844821981
X601628.CH.EQUITY,0,0.0291965302138266,0,0.0258693114458448,0,6.93889390390723e-18,0,0,0,0,0,-1.73472347597681e-18,0.183479088430658,0.0238974302178299,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.00709898214070579,0,0.17233085796268,0,0,0,0,0.237376331730986,0,0,0,0,0,0,0,0,0,0.192653290985941,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0583906740983278,0,0,0,0,0.0769853390116866,0.0117635153268961,0,0,0,0,0.125472672779374,0.0246643282736548,0,0,0,0,0,0,0.173756927585701,0,0,0,0,0,0,0,0,0,0.0521415557607641,0,0,0.0148156978691757,0,0,0,0,0,0.192528119249331,0.23897086272131,0,0,0,0,0,0,0,0,0,0
