,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.426791641279427,0,0,0,0,0,0.00331876908051803,0,0,0,0,0.365230685672777,0,0,0,0,-0.0458154726340289,0,0,0,0,0,0,0,0,0,0.0758157063911386,0,0,0,0,0,0,0.000821927929272822,0,0,0,0,0,0,0,0,0.00467731190964923,0,0.111280073998189,0,6.93889390390723e-18,0,0
X601939.CH.EQUITY,0.143637083530964,0,0,0,0,0,0,0,0,0,0,0.0262605937238792,0,0.263069170471575,0.297097736746739,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.116490396949606,0,0,0,0,0,0,0,0,0,0,0,0.132324030667434,0,0,0,0,0
X601318.CH.EQUITY,0,0.0852644646054619,0,0.0884246193312928,0,0,0,0,0,0,0,0,0,0,0.239884551192559,0.0598377556819693,0.0274971888241719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100208632429558,0,0.0360338286561363,0,0,0,0,0.236609432155239,0,0,0.0701228235533663,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.377880662768388,0.0839925191102109,0,0,0.313244071068283,0,0,0,0,0,0.111474933126029,0,0,0,0,0.0478414406987904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153676578632104,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X601988.CH.EQUITY,0,0,0,0.184609263195539,0,0,0,0,0,0,0.186097796280157,0,0,0.0606055883250746,0,0,0,0,0,0,0,0.0322703898790276,0,0,0,0.136928133480228,0,0,0.0166957243771129,0,0,0,0,0,0,0.0652053503991506,0,0,0,0.120331697232924,0,0,0,0,0,0.119257782087733,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.191823236566008,0,0,0.221667388700591,0,0,0.0606351831656975,0.714995503440556,0.0191904736953115,0,0,0,0,0.447295160544441,-0.710407612147261,0,0,0.206500003560329,0,0.147854528271466,0,0,0,0,-0.124145988653339,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.184642358556506,-0.00916666873470389
X600036.CH.EQUITY,0.120643167232439,0,0,0.0407680047472239,0,0,0,0.00317506656391537,0,0,0,0.0713624513221965,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0931302961218201,0,0,0,0,0,0,0,0,0,0.08820693737326,0.0908868475417657,0,0.21164836014808,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0766688693455447,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.064394244177039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174509217823452,0,0,0.100669787928563,0,0,0.0777947326947983,0.0785052582769546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364333234438398,0,0
X601628.CH.EQUITY,0,0.416319992506277,0,0.0410992735356901,0.179353007695219,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.113932271357279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489436110818247,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0839799682448657,0,0,0,0,0,0.206182745121082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710292538826515,0,0,0,-0.240738750869439,0.256388481061366,0.0998264491453415,0,0,0,0.389084073207049,0,-1.38777878078145e-17,0,0,0,0,1.04489724480706,0,0,-0.521990789327825,0,-0.0057048803875212
