,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.484856652015607,0.0899730711033603,0,0,0,0,0,0,0,0,0,0.0816430874649926,0.0668136433023356,0,0,0,0,-0.143777690971573,0,0,0,0,0,0,0,0,0.0247363368577894,0,0,0,0,0,0,0.0485292961689995,0,0,0,0,0,0,0,0,0,0,0.100371091272403,0.182414582073852,0.039220915295251,0,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0,0
X601939.CH.EQUITY,0.331721797548751,0,0,0,0,0,0,0,0,0,0,0,0,0.456194676535079,0,0,0,0,0.148644785392251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104698043586888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347952645874439,0,0.0170978926178333,0,0.506052226548847,0,0,0,0,0,0.0105328207446622,0,0,0,0,0.0488311329675048,0,-0.03186808659944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435842952762169,0,0,0,0,0,0,0,0.0857356225913632,0,0,0
X601988.CH.EQUITY,0,0,0,0.109223040745651,0,0,0,0,0,0,0,0.499973518009539,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0207971616167897,0,0.00747035457144731,0,0,0,0,0,0,0,0,0,0.104777689166709,0,0,0,0,0,0.112227167929631,0,0,0,0,0.0312730548542092,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.176003034821371,0,0,0,0,0,0,0,0.278861907643342,0,0,0,0.415564365663297,0.266731625972634,-0.619888334827272,0,0,0,0,0.0117731083243863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317286197016903,-0.148229770772713
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.121513792315631,0.026089759330822,0,0,0,0.0888982132111981,0.0843202127304702,0,0,-1.38777878078145e-17,0,0,0,0.0707858438134632,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.313039870036489,0,0,0
X601628.CH.EQUITY,0,0,0.264630786106568,0.0322125769505214,0.226387414957783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539740797576579,0,0,0.132113448008818,0,0,0,0,0,0,0,0.110452479019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265903317874638,0,0,-0.0725754045159278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140596437590289,-1.38777878078145e-17,0.395215435138246,-0.360668780138665,-0.0739041533519659,0,0,0,0.841280791861769,0,-0.0553382514543243,0,0,0
X601166.CH.EQUITY,0,0,0,0.176879505022814,0,0,0.253579554737908,0,0,0,0,1.38777878078145e-17,0,0.141181575949051,0,0,0,-0.0235041635890889,0,0,0,0,0,0,0,0,0,0,0,0,0.281883464847632,0,0,0,0,0,0,0,0.139125856646314,0,0,0,0,0,0,0.0485720330701923,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.255485312317057,0.201851508605396,0,0,0,0,0,0,0,0,0.176116594702694,0,0,0,0,0,0,0,0,0.279998964541298,0,0,0,0,0,0,0,0,0,0,0.0416179756178454,0,0,0.0471795039950779,0,0,0,0,0,0.0296058726821033,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0671119521828528,0,0,0.0218983797244679,0,0,0.0568264750647679,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0530018928140281,0,0.0223365235549769,0.546906802038868,0,0,0,0,0,0,0.114710963117987,0,0,0,0,0,0,-0.0637408676065992,0,0,0,0,0,0,0.0141348689294271,0
