,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.257849575351219,0,0.247921148556858,0,0,0,0,0,0,0,0,0.284041717208656,0,0,0,0.055572183412277,0,0,0,0,-0.138456824944367,0,0,0,0,-0.062226255102559,0,0,0,0,0,0,0,0,0,0.00610865001276424,0,0,0.0721027515161544,0,0,0,0,0,0,0,0.0711722710939263,0,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0,0
X601939.CH.EQUITY,0.610564253276039,0,0,0,0.0243283274076496,0,0,0,0,0,0.137105658970182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035097122645358,0.00598537310660468,0,0,0,0,0.0434865079860965,0,0,0.259049740548809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321986406187547,0,0,0,0,0.405308624803769,0,0,0,0,0.0748940827958816,0,0,0,0,0,0.128917040635322,0.0450752392000493,0,-0.0701513954550528,0,0,0,0,0,-0.0147726806904414,-0.00604821871384943,0,0,0,0,0,0,0,0,-0.0832159704877456,0,0,0,0,0.169829049465394,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0.155581789441552,-0.125952900978243,0,0.111832608552501,0,0.0278239762299664,0,-0.154223721899278,0,0,0,0.135804383412713,0.0482312872565625,0,0,0,0,0,0,0,0.496827449285867,0.0381053525140817,0,0,0,0,0,0,0,0,0.278909463615394,0,0,0,0,0,0,0,0,0,0.00175818992828675,0,0,0,0,0,0,0.201717686350609,0,0,0.072988253828996,0
X601988.CH.EQUITY,0.16339235933535,0.144704088595828,0.230975541824607,0,0,0,0,0,0.110539531953774,0,-1.38777878078145e-17,0.0749020475242122,0,-0.125585306312717,0,0,0,0,0,0,0.0323171230058886,0,0,0,0,0,0,0,0,0,0,0,0,0.150330478764956,0,0,0.141586064271976,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462572464991844,0,0,0,0,0,0.242722601972263,0,0,0,0.0929784450244791,0,0,0,0,0.330356764208841,0,0.180087003724867,-0.0411333460901759,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.267656765452428,0.143444994856035,0,0,0,0,0,0.116469050736655,0,0,0,0,0,0,0,0,0,0,0,0,-0.251762826672435,0.0602445281688428,0.0710314739676055,0,0,0.0127920554782781,0,0.033116912377475,0,0,0,0.148105811931954,0.108843545996397,0,0,0,-0.0608232601240836,0,0,0,0,0,0,0,0,0,0.0649292752026608,0,0,0,0,0.111795209165162
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.0620856212584272,-0.385730613847677,0,0,0,-0.0764646414674593,0,0,0,0,0,0,0.770416872228434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.616630748029261,0.201879692264423,0,0,0.196232337591347,0,0,0.189061134744867,-0.0535895743098088,0,-0.0573501288358252,0,0.0148922446054493
X601166.CH.EQUITY,0,0,0,0,0,0,0.469058083412125,0.0235103643684247,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0478804114653375,0.0959219594470281,0,0,0,0.353640978119649,0,0,0,0,0,0,0,-0.000831230751017383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645067158158311
X601328.CH.EQUITY,0,0,0.0848579108534114,0,0,0,0,0,0,0,0,0,0.548049748512534,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342293606362331,0,0,0,0,0,0,0.0548399938432998,0.141152318262323,0,0,0,0,0,0,0.0540340049609446,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,6.93889390390723e-18,0,0.142719436000084,0.0565718834609224,0.0874651116498001,0,0,0,0,0.106975229314614,0,-0.00695629841004178,0.427532376758495,0,0,-0.067701555105614,0,0,0,0,0,0,0,-0.0255741123632839,0,0,0,0,0,0,0,-0.0274034040072037,0,0,0,0,0,0,-0.0957770142901122,0,0,0,0,0.347968506418755,0,0,0,0,0,0
