,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0592348253429165,0,0,0,0.0303719576934792,-0.330552896286926,0,0,0,0,0,0.0329034459696129,0,0,0,0.136382456451103,-8.67361737988404e-19,0.0100609102678031,0,0,0,-1.73472347597681e-18,0,0,0,0.474386841466826,0,0,0.0544943527587724,0,0,0,0,0,0,0,0,0,0.118375816371542,0,0,0,0.0609991493824422
X601818.CH.EQUITY,0.149425619377068,0.0535062879937696,0,0.013697129864942,0,0,0,0,0,0,0,0.147675376485217,0.270308846219334,0,0.0639666772001243,0,0,0,0.0702053537820262,0.141096889513774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198725474009065,0,0,0,0,0,0,0,0,0.0251124427019294,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0254774689678189,0,0,0,0,0,0,0.279998764159582,0,0,0,0,0,0,0,0.082077396458875,0,0,-0.0422867586342644,0,0,0,0,0,0,0,0,0,0.396224820896024,0.0115582159870383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343834563298995,0.0731397630347603,0,0,0,0
X601336.CH.EQUITY,0,0,-1.0842021724855e-19,0,0.317220301779434,0,0,0,0.0711319995745892,0,0,0,0,0,0,0,0,0,0.0610243247641241,0,0,-0.143884606546814,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.154435955505868,0.0701086922939199,0,0,0,0,0.097094591967362,0,0.167763507786558,0.00579085041097276,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0364609846655708,0.111563772180395,0,0,0,0,0,0,0,0,0,0,0,0.215603502897085,-0.0306083583856948,0,0,0,0.112318851935281,0,-0.188356074099352,0.0396436530175328,0,0,0,0.192416943511699,0.128476787099972,0,0,0,0,0,0.0593889812671791,0.116031200368593,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405706414394385,0,0.2944282621296,0,0,0,0,0.306955493963925,0,0,0,0,0,0.147470342714575,0,0,0,0,0,0,0,0.226624812349299,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0753184294726864,0,0,0.128546018232007,0,0,0.0723747387513757,0,0,0,-0.0144560745790197,0,0,0,0,0,-0.00651397843414451,0,0,0.0833850605623087,0,0,0.0883267202405645,0,0,0,0,0,0,0.339020399431721,0,0,0,0,0,0,0,0,0.063614020989612,0,0,0
X000166.CH.EQUITY,0,0,0.0416399762605723,0,0,0,0,0,0,0,0,0.135488207796621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161561972295768,0.0750292396003034,0,-6.93889390390723e-18,0,0.33272062660119,0,0.0814524130724209,0,0,0,0,0,0,0.0334877693892058,0,0.162107005632048,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.262894171872615,0,0,0,0,-0.100859326047159,0,0,0,0,0,0,0.125969090617256,0.269113864176334,0,0,0,0,0,-0.0397885800079429,0,0,0.0641609899519483,0.607781776027123,0,0,0,0,0,0.00508088608596501,-0.659339571833273,0,0,0,0,0.247822059009585,0,0,0,0,0,-3.46944695195361e-18,0,0
X12.HK.EQUITY,0,0.0723717564937495,0,0,0,0,0,0.482873132794104,-0.11127861819457,0.123308055597127,0,0,0,0,0,0,0,0,0,0,0.341122455323261,0,0,0,0,0,0,0,0,0,0.0603705511222641,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0478526897474666,0,0,0,-0.153574390636438,0,0,0,-0.116427684183309,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.0687172282672138,0,0,-0.0530379211253245,0,0,0,0,0,0,0.0394703812870121,0.661670702596482,0,0,0,-0.0411486583303706,0,0.106044757416016,0,-0.155080166066077,0,0,0,-0.0827504093593573,0,0,0,0,0,0,0,-0.00152422737995028,0,0,0,0,0,0,0,0,0,-0.102795526726445,-6.93889390390723e-18,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0381562820224607,0,0,0,0.0766958424519043,0,0,0,0.253147291692868,0.0813676103454089,0,0,0,-0.117744782690469,0,-0.214162844836124,0,0,0,0,0,0,0.125521466358932,0.0355302463710478,0,0,0,0,0,0,0,0,0,0,0,0.0786334106679989,0,0,0,0,0,0.193680610965968,0,0,0.73640076278063,0,0
X601229.CH.EQUITY,0.287271615396568,0,0,0,0,0.128342432896909,0,0,0.13434108418734,0,0,0,0,0,0.274002923534763,0,0,0,0,0,0.0915838640928558,0,0,0,0,0,0,0,0,0,0.18930512909212,0,-0.0358179070543652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150235509111645,0,0,0.291636301606089,-0.110961615483401
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149557752807701,0.36540072882424,0,0,0,0,0,0,0,0.109735955032954,0,0,0,0,0,0,0,0.271102016613031,0,0,0,0,0.0785272769703574,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.159701150348122,0,0,0,0.0783547712761753,-0.126679408627192,0,0,0,0,0,0,0.42763869508969,0,0,0,6.93889390390723e-18,0,0,-8.67361737988404e-19,0,0,-0.116994139040581,-0.0486209654209915,-0.0598289917521431,0,0,0,0,0.39478561177049,0,0,0,0,-0.00629912648381803,0.172724185210411,0,0,0,0,0,0,-0.0976762603496638,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110121017727731,0,0,0.081075948705106,0,-0.137462802236728,0,1.38777878078145e-17,0,0,0.0354039054595079,0,0.070071943770796,-0.022073946834295,0,0.568617891029528,0,0,0,0,0,0.220152936346144,0.0199444010979444,0,0,0,0.0670002745616898,0.119897174264153
X601169.CH.EQUITY,0,0,0,0,0,0,0.68130999882903,0.00487159301824751,-0.108382442563998,0,0,0,0.0422275629776406,0,0,0,0,0,0,0,0,0,0,0.202629444703288,0,0,-0.0129523148799684,0,-0.0555303955387222,0,0,6.93889390390723e-18,0,0,0,0,0.0403728601548093,0,0.130033384259742,0.00782209002302661,0,0,0,0,0,0,0,0,0,-0.0519706651467219,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125000063745469,-0.222108760352043,0.124486144862576,0,0,0,-0.2810107929794,0,0,0,0,0,0,0,0,0,0,0,0,0.0108545096700672,0,0,0,0,0.20755048819912,0,0.171505646824591,-0.0750752648108439,0,0,0.539891197626694,0,0,-0.0343743149643188,0,0,0,0,0
FXI.US.EQUITY,0,0,0,0,0,0,0,0.0867676306332533,0.040671900258513,0,0,0,0,-0.286132139314814,0,0,0,0,0,0,0.0312361046101289,0.251548302537599,-0.0557420918840263,0,0,0,0,0,0,0.0811593129673306,0.11599454254907,0,0,0,0,0,0,0,0,0,0,0,0.0663871969484466,0,0.181821050472403,0,0,0.170515689778907,0,0,0,0
CN2YR,0,0,0,-0.290950344343589,0,0,0,0.109985367795576,0,-0.022313820142943,0,0,0.289113083243123,0,0,0,0,0,0,0,0,-0.281524404207376,0,0,0.242971457923741,0,0.0511084902494042,-0.195244372165279,0.222863386454093,0,0,0,0,0,0,0,0,-0.010591992901476,0,0,0,0.0950448754151915,0.0703041259776955,0,0,0,0,0.0652471269626815,0,-0.14532814894262,0.0819479634450647,0
