,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0456038988699764,0.565339042430151,0.0385742449650099,0,0,0.111673136313671,0,0,0,-1.73472347597681e-18,0,0.163293949406517,0,-0.0371811737894426,0,0.0901452951531082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249808293321504,0,0,0,-0.0327166645273313,0,0,0,0,0,0,0,0.00128579439612328,0,0,0,0,0,0,0,0.0786898233588236
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0400031714719994,0.318047885985751,0,0,0,0,0,0,0,0.288867664599425,0,0.0787994864726766,0,0.0654922530116646,0,0,0,0,0.119113050806561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462898031331089,0,0.00990444468368278,0,0,0,0.0348535796794826,0,0,-2.71050543121376e-20,0,0
X601939.CH.EQUITY,0.104716800288715,0,0,0.518177386632663,0,0.0764771515305313,0,0,0,0.0349460803251927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625010222358543,0,0,0,0,0.107322904048484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219046205399943,0,0.00788522412041813,0.0181506308584517
X601288.CH.EQUITY,0,0,0.223020368690628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214276854432816,0,0,0.149327556296195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237574111585577,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0638393085013728,0,0,0.225710879248383,0,0.238362108414747,0,0,0,0,0,0.157458120700143,0,0,-0.0207986350217692,0,0.204107011048289,0,-0.278437683702827,0,0,0,0,0.0352221082327833,0,0,-0.0548462812918709,0,0,-0.0218103156651389,0,0.180896998642361,0,0,0,0,0,0.16822292270323,0,0,0,0,0,0,0,0.177788074849715,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.215031395103076,0,0,0.233536301876286,0.099952938112744,0.251818855996244,0,0.0917283750812848,0,0,0,0,0,0,0,0,0,0,0,0,0.0237365399237772,0,0,0,0,-0.144563366305764,0,0,0,0,0,0,0,0,0,0,0,0.168027793773961,0,0,0,0,0,-0.104510932125401,0,0.0290548300612249,0.0888006158930086
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427922959956291,0,0,0,0,0.0543112295597483,-0.0255033761489528,0,0,0,0,0,0.780237889942136,0,0,-4.33680868994202e-19,0,0,0.160182990974619,0,0,0,0,0,0,0,0,0,0,0,0.0973059549313327,-0.0844460765079597,0.0762102586960349,0,-0.00454649570016643,0.0533895786326663,0,0,0.0671222186311825
X1299.HK.EQUITY,0,0,0,0,0.275977121554672,0,0,0,0,0,0,0,0.0514466431974053,0,0,0,0,0.0839079966175354,0,0,0,0,0,0,0,0,0.0727626125702426,0,0.225977982886561,0,-1.73472347597681e-18,0.266974032494672,0,0.00992744867005006,0,0,0,0,0,0,0,0,0,0,-0.0729920779573962,0.0220954270215497,0,0,0,0,0
X601628.CH.EQUITY,0,0.0902272788990242,0,0.0946991634789548,0,0,0,0,0,0,0,0,0,0,0,0,0.0803442746988919,0,0,0,0,0,0,0,0.153330465337822,0,0,0,0,0,0,0,0,0,0,0,0.10496449994234,0.33853459370205,0,0,0.0760103763559629,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.1640155428736,0,0.245869601449294,0.0548516585854241,0,0,0,0,0,0,0,0,0,0.390108947724216,0,0,0,0,0,0,0,0.0627202151859418,0.0163348352526043,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0106433372825072,0,0,0.200341295773573,0,0,0,0,0.0478381821746511,0,0,0
