,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0623581670727149,0,0,0,0,0,0.0237498251530689,0,0,0,0.205302627695159,0,0,0,0.449416034861064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148618175794008,0.465189883795107,0,0,0,0,0,0,0,0,0,0.0822506054172479,0.0304829250777164
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0,0
X601939.CH.EQUITY,0.262337376303383,0,0,0,0,0,0,0,0,0.0274307141945207,0,0,0,0,0,-0.0263381819167657,-0.0911462419307552,0,0,0.180470696275562,0,0.135583251478384,0,0,0,-0.153088353447662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474050752913996,0,0,0,0,0,0,0,0,0,0.118951613305676
X601288.CH.EQUITY,0,0,0,0,-0.0934209447922693,0,-6.93889390390723e-18,0,0.135209388054729,0,0.253845678438362,0,0.0168177515644457,0.363393619506483,0,-0.0992785876066098,0,0,0,0,-0.0908148151481139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.118714631106934,0.398576351194194,0,0,0,0.010641021270595,0,0,0.135095567117808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165960134848481,0,0,0,0,0,0,0,0,0.102213174023804,0,0,0.252753816767788,0,0,0,0,0.0768628608370426,-0.120601127633666,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.248120907551851,0,0.015058515016844,0,0.0869791701785781,0,0,0,0,0.187995291237376,0,0,0,0.143963395144984,0,0,0,0,0,0,0.129731119724935,0,0,0,0,0,-0.16537275730488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131029205437096,0
X1299.HK.EQUITY,0,0,0,0,0.232613004745597,0,0,0,0,0,0,0,0,0,0,0,0,0.0716032563613886,0.0689713917320973,0,0,0,0,0,0,0.134903868139532,0,0.133566166256763,0,0.0969758567907392,0,0,0,0,0,0,0.252790449268032,0,0,0,0,0,0,-0.0481129426640821,1.73472347597681e-18,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264307,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903485,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.751017593393335,0,0,0,0,0,0,0,0,0,0.0172289277447184,0,0,0.121755832993667,0,0,0,0,0,0.0367079094464493,0,0,0,0,0,0,0,0,0,0,0,-0.0161546655327845,0,0,0,0.0217939590428225,0,0,-0.186961158034423,0,0,0,0.0501891874786888,0
