,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.115400892396649,0,0,0,0,0,0,-0.00485691982081456,0,0,0,0,0,0,0,0,0,0,-0.16971517455682,0,0.0494024482836576,0.692159656685243,0,-0.247308342993817,0.499512433125795,0,0,-0.152856366193659,0,0,0,0,-0.0376800756448267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120025037838273
X601318.CH.EQUITY,0,0,0,0,0,0.325044198145839,0,0,0,-0.062469139236608,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836166612675874,0.0955142712177271,0,0,0,0,0.223015937710496,0,0,0,0,0,0,0,0,0,0,0,0.0564428505139179,0,0,0,0.0526194361780258
X601939.CH.EQUITY,0,0.00543751520425416,0,0.788939331335225,0,0,0,0.00151811182074486,0,0.0478545733730252,0.0790489397516224,0,0.0133078688021092,-0.0612561214206722,0.00201882515205023,0,0.0623366373294077,0,0,0,0,0,0,0,0.0399601016151801,0,0,0,0,0,0,0,0,0,0,0,0,0.124335522112283,0,0,0,0,0,0,0,0,0,0,0,0,0.0324036842413258,0
X601288.CH.EQUITY,0.0100234401641782,0,0.817384013080151,0,-0.0316379280469374,0,0,-0.101255093039536,0,0.0346978571616605,0.178723460529159,0,0,0,0,0.0406617299664376,0,0,0.0357218629969258,0,0,0,0,0,0.049552741794182,0,0,0,0,0,0,0.0806508014041944,0,0,0,0,0,0,0,-0.0897749966919622,-0.13585156983792,0,0,0,0,0,0,0,0,0,-0.0584086279091514,0
X601628.CH.EQUITY,0.003423276725418,0,0,3.46944695195361e-18,0,0,0,0,0,0.305151357972753,0,0.0624187281573991,0,0,0,0,0,0,0,0.169141905290285,0,0,0,0,-0.0350151724505097,0,0,0,0,0,0,0,0,0,0,0,0,0.319819885071879,0,0,0,0,0,0,0,0.158966892144199,0,0,0,0.286678107371548,0,0.0821760361426539
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0,0
X601988.CH.EQUITY,0,0,0,0.0871394242024028,-0.0455127990451861,0,0,0,-0.0202416775528976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175477975620477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.125867054503931,1.00170757561796,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.236752787787301,0,0,0,0.00126766954479324,0,0,0,0,0,0,0,0,0.276650062930595,-0.011055342974774,0,0,0,0.072881356880012,0,0,0,0,0.179199165059452,0,0,0,0.0509500434124962,0,0.0881719574789006,0,0,0,0.0330902396259698,0.0508411152127271,0,0,0,0,0,0.162290703327229,0,0.0434817531612285
X5.HK.EQUITY,0,-0.0797511471572547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230092194959527,0,0,0,0,0,0.0807690437756828,0.344485608170621,0,0,0,0,0,0,0,-0.139744407771126,0,0,0,-0.0239752525163766,0,0,0,0.0539238994713883,0,0,0,0,0.0965843358505871,-0.167309563242606,0.1662054268191,-0.0222830079522774
X388.HK.EQUITY,0,0,0,0,0.212791042970297,0,0,0,0,0,0,0,0,0.00436270340460959,0,0,0,0,0,0,0.115765485540704,0,0.259202834422571,0,0,0.121613416527141,0,0,0,0,0,0,0.14315769229314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188812612470576,0,0,0.277100484112434
