,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.00671471317481621,0,0,0,0.181773704514632,0,0,0,0,0.49776782500528,0,0,0,0,0,0,0,0,0,0,0,0,-0.157134826097009,0,0,0.506136621721096,0,0,0,0,0,0,0,0,0.0744635832531881,0.0241584258578412
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0,0
X601939.CH.EQUITY,0,0,0,0.499800577649646,0.0218111728336527,0,0,0,0,0.334243445885743,0,0,0,0,0,0,0,0,0,0,0.121339843221422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160959081716613,0,0,0,0,0,0,0,0,0,0,0.00930471641081095
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398221569981589,0,0,0,0.99027223488222,0,0,0,0,-0.117045604760806,0,0,0,-0.305025625617774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161060455945699,0,0.201037800899521,0,0,0,0,0,0.0181379451035318,-1.73472347597681e-18,0,0,0,0.0446742434410868,0,0,0
X5.HK.EQUITY,0,0,-6.93889390390723e-18,0,0,0.129228078082407,0.384494314340095,0,0,0,0,-0.0335753803523366,0,0,0.23696189690492,0.0823844987808651,0,0,0,0,0,0,0.210660075737222,0,0,0.0520890470427251,0.036530565236335,-0.192802686810298,0,0,0,0,0,0,0,0,0.00256427576281738,0,0,0,0,0,0,0,0,0,-0.228256758682334,0,0.124797173630024,0,0
X601988.CH.EQUITY,0,0,0,0,0.342541172959311,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.102900142561577,0,0.107504022571665,0,0,-0.0726959255881421,-0.0588456419538716,0,0,0,0.255513381550011,0,0,0,0,0,-0.252437611738066,0,0,0,0,0,0,0,0,0.0489065202650038,0,0,0,0,0,0,0,0,-0.0176512471687084,0.12926345267618,0
X1299.HK.EQUITY,0,0,0,0,0.234114139892575,0,0,0,0,0,0,0,0,0,0,0,0.193604669463366,0,0,0,0,0,0,0,0,0.0389776615578841,0,0.0464421696056046,-0.112113660358504,0.0926377844561331,0.0417680890417033,0,0,0,0,0,0.522641264380031,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138450881391515
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0,0
X601628.CH.EQUITY,0,0.0840576564840582,0,0.00161302549438956,-0.0899336372641702,0,0,0,0,0,0,0.0526435045673606,0,0,0,0,0,0.212592890891904,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.423645956250194,0,0,0,0,0,0.217405431496934,0.0910171586922621,0,0.06508080266333,0,-0.0108363851555286,0,0,0,-0.0193349300941743
X601328.CH.EQUITY,0,0,0.105805633641622,0,-0.0566029121591135,0,0,0.417198634879331,0,0,0,-0.040247644672969,0,0.472317155881137,0,0,0,0,0,0,0.139157572888697,0,0.0925182625166063,0,0,0,0,0,0,0,0,0,-0.0912654365247885,0,0,0,-0.0947152948398729,-0.192517886368435,0,0,0,0,0,0,-0.0601482642460539,0,0,0,0,0,0
X601166.CH.EQUITY,0.0971020672042231,0,0,0.248667591503177,0,0,0,0,0,0.0670414730189944,0,0,0,0.275551415020488,0,0,0,0,0.033983944728299,0,0,0,0.0195240212478863,0,0.0995636587349953,0,0,0,0,0,0,0,0,0.0292653482275465,0,0,0,-0.0986924861859715,0,0.0481960265670539,0,0,0,0,0,0,0,0,0,0.0578487254449282,0
X601319.CH.EQUITY,0,0.105897042214995,0,0,-0.31087186480306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260585052684278,0,-0.0473795000026673,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0368703406951576,-0.104232079214292,0,0,0,0,0.552787657517532,0,0.0651692814686912,0,0,0,0,0.0337198295246176
X16.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.105255533021731,0,0,0,0.153893684302873,0,-0.186403170791066,0,0,0,0,0,0,0,0,0.0548434447768365,0,0,0.0553364847651187,0.144467274436602,0,-0.2047836107574,0.104914155408343,0.150355458056888,0,0.454124275328133,0,0,0.0578009993250117,0,0,0,0,0,0.289161592434655,0,0,-0.210600554732982,0,-0.0680815606819761
X600000.CH.EQUITY,0,0,0.196074771665377,0,0,0,0,0,0,0.140905420076147,0.416342532524778,0,0,0,0,0,0,0,0.0051868423144425,0.110308783515311,0.0777517986955786,0,0,0,0,0,0.180074316858152,0,0,0,0,-0.0527372891917908,0,0,-0.246838286023623,0,0,0,-0.108109925195265,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793536259813056,0,0,0,0,0,0,0,0,0,0.204625286142851,0,0,0,0.0252230758865067,0,0,0,0,0,0.635969827360023,0,0,0.0431648744672647,0,0.0173763675365962,0,0,0,0.0118322969712934,0,0.0649399398312886,0,0,0,0,0.0723149342880037,0
X11.HK.EQUITY,0,0,0.241828973942832,0,0.0610753528963788,0.069240398736521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178490386806324,0,0,0,0,0,0.446512373832917,0,0,0,0,0,0,0,0,0.0431687526004522,0,0,0,0.205136458515453,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0.0146837969828647,0,0.0600846613263383,0,0,0,0,0.11180662519739,0,0.215280787962345,0,0.0801688171982604,0.299830938984845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030116826791667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0346182990820492,0.242997134568318,0,0,0,0,0.0170479378809995,0,0.0124687672438766,0,0,0.0396576245827942,0,0,0.066273089360375,0,0,0,0,0,0,0,0,0,0,0.127241302907091,0,0,0.186158747819097,0,0,0,0.0231886329689885,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.528666299795033,0,0,0.339816606356797,-0.336195889271207,0,0,0,0,0,-0.0780226654564076,0,0,0,0,0.543027282780727,0,0,0,0,0,0,0,0,0.151361765135012,0,-0.133337129612087,0,0,-0.109241095810999,0,-0.264685392219417,0,0,0,-0.172764739462208,0,0,0,0,0,0,0,-0.100849875909344,0,0,0,-0.0574882049051322,0,0.0180008835825308
X267.HK.EQUITY,0,0,0,0,0,-0.186837046180764,0,0,0,0,0,0,0.228583946674548,0,0,-0.280126965056571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114567614503035,0,0,0,0,0,0,0,0,0,0.468590829519864,0,0,0,0,0.389017265533737,-0.0672001849178556,0,-0.249982112207412,0,-0.0649693870669157
