,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.241201010239682,0,0,0.318916581337261,0,0,0,0,0,0.244475832498814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107320869855852,-0.189696830926636,0,0,0,0,0.0434198455141748,0,0,0,0,0.0179314644696397,0,0,-0.165376228760409,0,-0.020879909709858,-0.0360250572305085,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.149144382869287,0,0.00812846156529257,0,0.00469102616548439,0,0,0.172294283787862,0,0.0474699880790019,0,0,0,0,0,0,0,0.0583978035573061,0,0,0,0,0.0629254836625457,0,0,0,0,0,0,0,0,0,0,0.554006576503656,0,0,0.0352844885985496,-0.0758638550602329,0,0,0,-0.0300757999974247,0,0,-0.0385076827419521
X601939.CH.EQUITY,0.197877221175226,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0286303626949239,0,0,0,0,0,0,0,0,0,0.071999243051972,0,0,0,0,0.0207696609611157,0,0,0,0,0,0,0,0,0,0.041477440591559,0.353579962735668,0,0,0,0,0.0319423971976939,0,0,0,0.0747659461731869,0,0,0,-8.67361737988404e-19,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.249997488428689,0,0,0,0,0.00939285533707939,0,0.0378498942950247,0,0,0,0,0,0,0,0.0766868118990919,0,0,0,0,0.211481672223713,0,0,0,0,0,0,0,-0.0473988657968615,0,0,0,0.0791022411722053,0,0.312464004733113,0,0.0669202877552918,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0537506316602847,-0.112804710107015,0,0,0,0,0,0,0,0.0582457981961284,0,0,0,0,0,0.273099580104224,0,0.337700553449117,0,0.162139529406569,0,0,0,0,0.32306549746849,0,-0.0627443384100695,0,-0.201993022411498,0,0,0,0,-0.150578175998213,0,0,0,0,0,0,0.0694524814354801,0,0.264160247161717,-0.135866789334874,0,0,0,-0.169397961543486,0,0.0288014279945451,0
X601988.CH.EQUITY,0.178262417951715,0,0,0.408046014467661,0,0,0,0,0,0.111649032534545,0,0,0.157505848095355,0,0,0,0,0,0.0305734225029724,0,0,0,0,0,0,0,0,0.0153968593320704,0.0213267774498192,0,0,0,0,0,0,0.12635440231784,0,0,0,0,0,0,0,0,0,0,0,-0.00653412653595963,0,0,0.137639115760143
X600036.CH.EQUITY,0,0.660668492481183,0.0291115952779221,0,0,0,0,0,-0.036072762667331,0,0,0,-0.132732988970558,0,0,0,0,0,0.177602825519649,0,0,0,0,0,0,0,0,0,0.0666730135485083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248011284181861,0,0,0.0232752432837742,0,0,-0.10492083710521,0,0.190202049846262
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136960612613277,0,0,0,0.369103862540653,0.103680933027753,0,0.20287047023369,0,0,0,0.031007749335985,0,0.219123614476444,0,0,0,0,0,0,0,0,0.0523552561429841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102603394673326
X601628.CH.EQUITY,0,0.160896478917401,0,0,0,0,0,0,0,0,0,0,0.00327484354400473,0,0.274386505311352,0,0,0,0,0,0.00729773329691672,0,0,0.163264317619431,0,0,0,0,-0.0518108030517947,0,0,0,0,0,0,0,0,0.140087700272606,0,0.0989511325442908,0,0,0,0,0,0,0,0,0.109219926204995,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.325666809406693,0.245948071868236,0,0.0173176264167649,0,0,0,0,0,0.323915945553688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242399583276246,0,0,-0.0207014920574996,0,0.335046821023395,0,0,0,0,-0.139319777741223,0,-0.0916442133104009,0,0,0,0,0,0,0,-0.0441618237244598
