,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,-0.213475711882641,0,0,0,0,0,0,-0.0562819968104409,0.165939755512903,0,0,0,0,0,0,0,0,0,0,0,0,-0.209941337534215,0,0,0,0,-0.170272874249633,0,0,0,0,-0.237406399530787,0,0,0.0560381135660061,0,0.734070519045674,0,0.33077626855413,0,0,0,0,0,0,-0.0182646653831948,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0525100592862195,0,0.0705285406541396,0,0,0,0,0.07459983968554,0,0,0,0,0,0,0,0,0,0.194045498606095,0,0,0,0,0,0,0,0,0.0287171703487786,0,0,0,0,0.310947521091166,0,0,-0.0125627193618949,0,0.198639365268219,0,0,0,0,0,0,0,-0.0537802884432574
X601939.CH.EQUITY,0.323667003525836,0,0,0,0,0,0,0,0,0.015195578533884,0,0,0,0,0,0,0,0.131730165578501,0,0,0,0,0.024666793782032,0,0.0224263654588666,0,0,0,0.1386593177803,0.0996809018924685,0,0,0,0,-0.174241262323013,-0.01725293002198,0,0,0.444474670099321,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.108943383748099
X601288.CH.EQUITY,0,0,0,0,0,0.031670682716119,0,-0.117290639472818,0.131079968597456,0,0.557287050321352,0,0,0,0.0877589776799538,0,-0.206708774652069,0,0,0,-0.0644800012346181,0,0,0,0,0,0,0,0,0,-0.791411048085941,0,0,0,0,0,0,0,0,0,0,0.388151817373487,0,0,0,0,0.212166958581209,0,0,0,0
X5.HK.EQUITY,-0.154884077935852,-0.10488613401052,0,0,0,-0.0463779148758325,0,0,0,0,0,0,0,0,0,0.304265773643811,0,0,0,0.294370426640284,0.0470906851283675,0,0,-4.33680868994202e-19,0.417774272133547,0,0,0,0,0,0,0,-0.024798718043198,0,-3.46944695195361e-18,0,0,0,0,0,-0.172812476096703,0,0.183115188241173,0,0,0,-0.0188792466399544,0,0,0,0
X601988.CH.EQUITY,0.137165385364448,0,0.0151204765343567,0.399163881313257,0,0,0.0352604568837533,0,0,0,0.177722389065309,0,0,0,0,0,0.19692110937052,0.148944870197414,0,0,0,0.0352917706847574,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892304053967106,0,0,0,0.123095404684017,0,0,0,0,0.0907676516935706,0.162572897058571,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0923712414134999,0.0139418411958372,0,0,0,0,0,0.0248231970690178,0,0,0,0,0.14401348569974,0.222466984880498,0,0,0,0,0,0,0,0,0,0,0.0237339396528388,-0.00253560269822234,0,0,0.0207310204859381,0,0.304959245368364,0,0,0,0,0,0,0,-0.104680379190535,0,0,0,0,0,8.67361737988404e-19,0.0778049101258399,0,0,0,0
X601628.CH.EQUITY,0,0.0374039099103316,0,0.0535003866088389,0,0,0,0,0,0,0,0,0,0.318775315397216,0,0,0,0,0,0,0,0,0.0861921892974176,0.0277575952374717,0,0,0,0,0,0,0,0,-0.0540569381871123,0,0,0,0.045121242809403,0.230611611399509,0.00746779925478674,0,0,0,0,0,0,0.140931553804623,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.299870703186573,0,0,0,0,0,0.191349086529402,0,0,0,0,0,0,0,0.254992136305196,0,0.0542215376375451,0,0,0.088185716534129,0,0,0,0,0,0,0,-0.172543014752862,0,0,0,0,0,0,0,0,0,0.0875348973525268,8.67361737988404e-19,0,0,0,0,0,-0.23011375754588
X601166.CH.EQUITY,0,0,0,0.255412579690868,0,0.135381496897463,0,0,0,0,0,0,0,0.453239757271248,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717409168291769,0,0,0,0,0,0,0,0,0,0,0.151157127230968,0,0,0,0,-0.0330759639427662,0,0,0,0,0,0,-0.105977077995093
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184415870121562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134120729014609,0,0.284006068676369,0,0,0,0,0.0331977759679131,0,0,-0.118969496050722,0
X600000.CH.EQUITY,0.0132509318272221,0,0,0,0,0,0.544322483994777,0,0,0.0126114724112021,0,0,0,0,0,0,0,0,0,0,0,0.0144098020342334,0,0,0,0.340053126801147,0,0,0.12552573590487,-0.0297107444125925,0,0,0.047103422139807,0,0,0,-0.147541804631976,0,0,0.0564869872865054,0,0,-0.365557112056268,0,0,0,0,0,0,0,0
