,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240215177934075,0,0,0,0,0.42262147367526,0,0,0,0,0,0,0,0,0,0,0,0.0730988894365839,0,-0.210477167470751,0.504037268834132,0,0,0,0,0,0,0,0,0,0.104176620660138,0.015953375452753
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.141480331682252,0,0,0,0,0,0,0,0.0384007365437677,0,0.0707816838019153,0,0.0517154087291653,0,0,0,0,0.122169885057459,0,0.0508556091347616,0,0,0,0,0,0,0,0.24909112012985,0,0,0,0.232077007412554,0,0.00658760274344609,0,0,0.0338522337290218,0,0,0,0,0,-0.0128970870604318
X601939.CH.EQUITY,0.253734817746315,0,0,0,0,0,0,0,0,0.0352526410398274,6.93889390390723e-18,0,0,0,0,-0.0128632325339681,0,0,0,0,0,0,0.0563741905165512,0,0,0,-0.141867677523371,0,0,0,0,0,-0.000302233835779488,0,0,0,0,0.0472958361325382,0,0.0481470461004975,0.51193151435005,0,0,0,0,0,0,0,0,0,0.116908442404408
X601288.CH.EQUITY,0,0,0,0,-0.243676062297963,0,-0.238339364009075,0,0,0,0.817816135662795,0,0,0,0.0470200014925574,0,0,0,0,-0.148653809872123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101215721851461,0,0,0.103410921641073,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135541078360745,0.403620591140713,0,0,0,0,0,0,0,0.182255033454121,0,0,0,0,0,0,0,0.0608185966452396,0,0,0,0.0351139063597276,-0.133450968207244,0,0,0,0,0,0,0,0,0,0.0692497174155581,0,0.158506503387112,0,0,0,0,0,-0.171521358657721,0,0,0.118247148336444,0,0
X601988.CH.EQUITY,0,0,0,0,0.273230145423393,0,0.0429933033461808,0,0.043044683991438,0,0.109113124949533,0,0,0,0.130659338062098,0,0,0.0968169011816106,0,-0.0307363725269701,0,0,0,0,0.0495588233338058,0,0,0,0,0,-0.270040792780521,0,0.107255842959544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880661900856658,0
X1299.HK.EQUITY,0,0,0,0,0.284765727343136,0,0,0,0,0,0,0,0,0,0,0,0,0.129050876447318,0,0,0.060178754033609,0,0,0,0,0.06828907462978,0,0.120643290726922,0,0.0945981990548291,0,0,0,0,0,0,0,0.311329730355901,0,0,0,0,0,-0.202447192762358,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.115559086786121,0,0,0,0,0,0,0,0.375651028105935,0,0,0,0,0,0.111911986187278,0,0,0,0.27809981851909,0,0,0,0,0,0,0,0,0.166735415380878,0,0,0,0,-0.124545313881977,0,0,-0.148458739555816,-0.159665325050068,0,-0.0852324810171833,0,0,0,0.265910399681729,0,0,0,0,0,0,0.0158146809495092
X601628.CH.EQUITY,0,0.181414858771571,0.0166011976547827,0.0831044512789919,0,0,0,0,0,0,0,0,0,0,0,0,0.212998193644576,0,0,0,0,0,0,0,0.0389195646847712,0,0,0,0,0,0,0,0,0,0.229306187400509,0.0192352925623409,0,0,0,0,0,0.0970762940012218,0,0.0930516463309144,0.112904177768903,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.755857980020463,0,0,0,0,0,0,0,0,0,0,0,0.147907392683168,0,0,0,-8.67361737988404e-19,0,0,0.0386969966051386,0,0,0,0,0,0,0,0,0,0,0,-0.00949244493500042,0,0,0.020724272422707,0,0.00343561684498795,0,-0.204213138512006,0,0,0,0.0517763798570831,0
