,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.109555916399176,0,0.160791422931744,0,0,0,0,0,0,0,0.263493772746302,0,0,0,0,0,0,0,-0.0602713057499285,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12415822282444,0,0,0,0,0.173584649606238,0,0,0,0,0,0,0,0.029609859289839,0.159075214347667,0,0.0160622037446492,0,0.0526222157344883
X601318.CH.EQUITY,-0.00628642795377702,0,-0.0900653433196255,0,0,0.0442295315880585,0,0,0.159090356354026,0,0.125827152836939,0,0.192066500994151,-0.038130062600604,0,0.198633398211528,0,0,0,-0.0145120813746475,0,0,-0.0482285281546703,0,0,0,-0.096583921159048,0,0,0,-0.0793946271129599,0,0,0.268302551253669,0,0,0,0,0,0.248781846510177,-0.249161465160385,0,0.259871409241419,0.196878208058746,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.386913411323345,0,0,0,0,0.0835138966173536,0,-0.103521828714554,0,0,0,-1.38777878078145e-17,0,0,0.142295240508297,-0.0876673054121953,0,0,0,0,0,0,0.126505523420359,0,0.159639498242821,0,0,0,0,0,0,0,0,0,0,0,0,0.134218333689626,0,0,0.335871927288279,0,0,0,0,0,-0.0175332142245695,0,0,0,0,0
X601288.CH.EQUITY,0.350189943032391,0,0.193800791785987,0,0,0.301680979516625,0,0,0,-0.00468891015302318,0,0,0,0,0,0,0.153466828462013,0,0,0,0,0,0,0,-0.0322905579065637,0,0,0.0878466431217508,0,0.0590519087581406,0,0,0,-0.131860447391261,0,-0.0610685644211573,0,0,6.93889390390723e-18,0,0.238113764984679,0,0,0,-0.0723341409856089,-0.0754023643240578,0,0.0471458140370013,0,0,0,-0.0151064179976371
X5.HK.EQUITY,0,-0.123488934500732,0.0674290231095404,0.196639847994502,0,0.00485454148733296,0,0,0,0,0,0,0.202454866105186,0,0,0,0,0,0,0,0,0.402655410635085,0,0,0,0,0,0,0,0,0.333230159494864,0,0.0229031522025668,0,0,0,0,0,0,0,0.0316798417433252,0.0703756923174193,0,0,0,0,0,0,-0.100958963059291,0,0.0916736456478285,0
X601988.CH.EQUITY,0.089857723478324,0.0472559821296141,0.13785393899093,0.0425266950667307,0,0,0,0,0.145127346261107,0,0.158455481519489,0.0896160947559817,0,0,0,0,0,0,0,0,0,0.0141526881069648,0,0,0,0,0,0,0,0,0,0,0,0,0.260912939262354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.166860009821897,0,-0.0412871735774794,0.0259138879371985,0,0.334043216025557,0,0.255133750004631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302448446646653,0,0.0591342748498344,0.0429707391434873,0.0907600716357315,0,0,0,0,0,0,0,0.074959326472539,0,0,0,0,0,0,0.0553578965603994,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0337365858816566,0,0,0,0,0,0,-0.0556227272822659,0,0.159719527126205,0.32242726442471,0,0,0,0,0.168994630039027,0,0,0,0,0,0.0870339427777633,0,0,0,0,0.00435205229104673,0,0,0,0,0,0.0399730363031362,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.155068834052111,0.201499475065524,0,0,0.0227055981459399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159560498832754,0,-0.123965612573601,0,0,0,0,0,0.249702731463876,0.0236820833277112,0,-0.159011245991408,0,0,0,0,0,0,0,-0.0152570456098349,0,0,0,0,0,0,0,0,0.0791270501308471,0,0,0,0.0207860315817023
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.143098152767579,-0.195477200269103,0,0.11512483966289,0,0,0,-0.392612074284022,0,0,0,0,0,0.379097656395219,0,0,0,0.215074755223857,0,0,0.0470126366347269,0,0,0,0,0.840364380447543,0,0,0,-0.341863267303644,0,0,0,0,0,0.161736956926541,0,1.38777878078145e-17,0,-0.485646292093886,0,0.337509803275402
