,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0166608191243403,0.428184918650408,0.101578908118407,0.0844939449864148,0,0.036574652318197,0,0,0,0,-0.00741217285211539,0,0.0388206958620314,0,0,0,0.0630983162219654,0.0472101789688815,0,0,0,0,0,0.107510981370868,0,0,-8.67361737988404e-19,0,0,0.0134238967463461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150028900011744,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0815304688175268,0,0,0.0385247426914595,0,0,0,0,0,0,0,0.197403432453864,0.0283874531405426,0,0,0,0,0,6.93889390390723e-18,0.0552239400373146,0.101050625371262,0,0,0,0,0,0,0,0.127974925211567,0,0,0,0,0.318750319565844,0,0,0.0293398691972669,0,0,0.0206497184365185,0,0,0,0,0
X601939.CH.EQUITY,0.344388023949752,0,0,0.144757507135421,0,0.1862851021358,0,0,0,0.0487902107668032,0.0961242512608008,0,0,0,0,0,0,0,0,0,0,0.00104999276652654,0,0,0,0,0,0,0,0,0,0,0,0,0.0597975918627092,0,0,0,0,0,0.0109446004261316,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.421044104133106,0,0,0,0,0,0,0,0,0.21306479822051,0,0,0,0,0,0,0,0.0929786824070877,0,0,0.104536645956401,0,0,0,0,0.0529704259686358,0,0.0428085859138138,0,0.0799473213709942,0,0,0,0,0,0,0,0,-0.0364207916416867,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.392536964473134,0,0,0,0,0,0,0,0,0,0,0.307745068707513,-0.31111293634629,0,0,0,-5.42101086242752e-20,0,0,0,0.110785736503649,0,0,0,0.0292467525004474,0,0,-0.374666227737112,0,0.234077696612773,0,0,0,0,0,0,0,0,0,0,-0.442656122509364,0,0,0,0.318400632828887,0
X601988.CH.EQUITY,0,0,0.318423989387006,0,6.93889390390723e-18,0,0,0,0.0168476713090501,0,0,0,0,0.0909721509845838,0,0,0,0.0505411237827437,0,0,0,0,0.558413560184336,0.0304724885594082,0,0,0,0,0,0,0,0,0,0.023852124653464,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0400982404994061,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0145296119995162,-0.0244613387944539,0.202849561251202,0,0,-0.0232426788893301,0,0.0579893775192315,0.0221668041303746,0,0,0,0,0,0.473637701990604,0,0.117563836198413,0,0,0.101142839858666,0,0,0,0,0,0,0,0,-0.0229070144991903,0,0,0,0.0498807478065019,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0111405520408132,0,0,-0.038507956838399,0,0,0,0.101781542965273,0,0,0.0201890181999671,0,-0.0343810595534736,0,0,0.269139146779418,0,0,0,0.0913335967783376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256820459371502,0,0,0,0,0.322204576761522,0,0,0.115895780565971
X601628.CH.EQUITY,0,0,0,0,0.0253663327419325,0,0,0,0,0,0.195597677744334,0,0,0,0,0.00460924392947013,0,0,0,0,0,0,0,0,0,0,0.0436859199107956,0,0,0,0,0,0,0,0,0,0.225206266761446,0,0,0,0.172049179342523,0.156516684793071,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.156291984120565,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.100036853358898,0,0,0,0,0,0,0.0224567407828094,0.0885853058319674,0,0,0,0,0,0.112200677684381,0,0,0,0.0610210546768373,0,0,0,0.0577997932950922,-0.0245834962395265,0,0,0,0.166974947395298,0.246176435643296,0,0,0,0,0,0,0,0.021331224567806,0,0
X601166.CH.EQUITY,0.0254246579392092,0.109300340143146,0.0690564112576629,0,0,0.175841725550476,0.114511615564442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516547207753516,0,0.159844273004317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135056345122411,0,0,0,0,0.0569050278913324,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0907245734783249,0,0,0,0,0,0,0,0,0,0,0.116855765523496,-0.132827762617685,0,0,0,0,0,0,0,0.0698719054256254,0.119972808333385,0.208103114368224,0.131917195909684,-0.0821582857636249,0,0,0.237158769222838,0,-0.0119690108197477,0,0,0,0,0,0,0,0.2822077917257,0,0,0,0.0546707843144028,0
X600000.CH.EQUITY,0,0,0,0,0.0241215868288805,0.057378806200312,0.180748206827751,0.107847047597759,0,0.148980362868221,0,0,0,0,0,0,0,0,0,0,0,0,0.117691897869416,0,0.0844587970257574,0,0,0,0,0,0,0,0,0,0,0,0.0703336019996191,0,0,0.0233623920217774,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0631834592584151,0,0,0.361519642883273,0.0897689565926531,-0.144406140200543,0,0,0,0,0,-0.122998346502414,0,0.114746176463169,0,0,0.0233959047402534,0,0,0,0.205679424980443,0,0,0,0,0,0,0.273309791001409,0,0,0,0.0782235489035638,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.341069678340702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382984116840865,0,0,0,0,-0.272143818846981,0.195885453036427,0,0,0.435554313217206,0,0,0.122964611534904,0,0,0,0,0,0,0,0,0,0,0,0,0.117658260204708,0,0.100597142582693
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102375906400273,0,0,0,0,0,0,0.0143651425211504,0,0.0630572178816377,0,0,0,0,0,0,0,0,0.63660008964043,0,0,0,0.0854976010914196,0,0,0,0,0,0,0,0,0,0.165821358945046,0.107121222899995,0
