,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00572421817197549,0.170690287454553,0,0,0,0,0,0,0,0,0,-0.269690231262578,0,0,0,0,0,0,0,-0.0622221238361486,0,0,0,-0.288953352862082,0,0,0,0,0.770008711124073,-0.122701361692058,0,0.351254128368577,0,-0.0823642611825354,-0.0117974283048782,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.152457639607503,0,-3.46944695195361e-18,0.0289108460395307,0,0,0,0,0,0.027385538679924,0,0,-0.0264036962483877,0,0,0,0,0.0226071137158759,0.143402572150849,0,0,0,0,0.0843570904696958,0,0,0,0,0,0,0,0.476732498486365,0.0386410026818321,0,-0.0606601855389508,0.0299184342986126,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.281772948418831,0,0,0,0,0.0145939553010449,0,0,0,0.0401935966377834,0,0,0,0,0,0,0,0,0,0,0,0,0.0432079034204428,0.0935622902588874,0,0,0,0,0.193677441746972,0,0.0862803523193195,0,0,0,-0.107146637779804,0,0,0,0.410200459165441,0,0,0,0,0,0,0,0,0,0,0,0.151670693489095
X601288.CH.EQUITY,0,0,0,0,0,0.183118376407473,-0.00437471786433501,-0.139961076609238,0.28049156611715,0,0.275400876345327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117217915562007,0.0896761946510593,0,0,0,0,0,-0.521397580017252,0,0,0,0,0,0,0,0,0,0,0.0233609155688493,0,0,0.0550001802251184,0,0,0
X5.HK.EQUITY,-0.180215502316545,0,0,0,0,0,0,0,0,0,0.0128660100777206,0,0,0,0.0404322156431738,0.24633104798597,0,0,0.0942737645313895,0,0.208842107380166,0,0.485279217355755,0,-8.470329472543e-22,0,0,0,0,-0.242498848794533,0,0,0,0,-0.00719443056407498,0,0,0,0,0,-0.0966119774736435,0.192410237593227,0,0,0,-0.138200337791213,0,-0.088607676747523,0,0.0219378834578422,0
X601988.CH.EQUITY,0.180241195061883,0,0,0.512789140978536,0,0,0,0,0,0,0.130228581342704,0.0545833518383318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127567539903442,0,0,0,0,0,0,0,0,0,0,0.202690614595759,0,0,0,0,0,0,0,0,0,0,0,0.0954374326861495
X600036.CH.EQUITY,0,0.413503149899049,-0.0631507665654142,0,0,0,0,0,-0.124449966723076,0.545578418814134,0,0,0,0,0,0,0,0.00387674254526578,0.109681601127852,0,0,0,0,0,0,0.110648762793537,0,0.044826578515076,0,0.339768052194122,0,0,0,0,-0.333817442161483,0,0,0,0,0,0,0.114114451937989,0,0,0,0,-1.38777878078145e-17,0,0,0,0
X1299.HK.EQUITY,0,0,0.00647164599941836,0,0.0889230794309389,0,0,0,0,0,0,-0.0399115085112789,0,0.053919691146472,0,0,0.149247226042786,0,0,0,0,0,0,0.0439847055137569,0,0.204505067553627,0,0,0,0,0.125111265754326,0.162240594525212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0184628651597703,0,0.0109870554739572,0,0,0,0,0,0,0,0,0,0.272771360746565,0,0,0,0.000867711322097545,0,0,0,0,0,0.0834222147268326,0,0,0,0,0,-0.0114026895039786,0,0,0,0,0,0,0,0.28982700386743,0,0,0,0,0,0,0,0,0,0,0.106049249041185,-4.33680868994202e-19,-0.0546942314346283
X601328.CH.EQUITY,0,0,0.0476202289835853,0,0,0.130730337936023,0.247635594314042,0,0,0,0,0.0513874214738793,0,0,0,0,-3.46944695195361e-18,0.241355662386278,0.170414573893099,0,0,0.0156992304222328,0,0,0,0,0,0,0,0,0,0,-0.158874376448522,0,0,0,0,0,0,0,0,0,0,0,0.157936297454189,0,0,0,0,0,-0.415914554007075
X601166.CH.EQUITY,0,0,0,0.242212536493761,0,0.0928921908557468,0,0,0.139409108660268,0,0,0,0,0.269347274467896,0,0,0,0,0,0,-0.118167350867325,0,0,0,0,0,0.211320160151245,-0.0119542419365145,0,0,0,0,0,0,0,0,0,0,0.200196419117268,0,0,0,0,-0.0540781445481595,0,0,0,0,0,0,-0.215124391440658
