,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.563645246550251,0.0480887661020908,0.0303042547886083,0,0.0664890898232763,0,0,0,0,0,0,0.0467461845191059,0,0,0,0.0178690420589911,0.0620538954102469,0,0,0,0,0,0.0686106693770541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.096484513916347,0,0,0,0,0,0,0,0,0,0,0.186039590614479,0.0406421094968501,0,0,0,0,0,0,0.0496986524428929,0.0902766118258607,0,0,0,0,0,0,0,0,0,0.168987809413582,0,0,0.328730507849055,0,0,0,0.0159587566323769,0,0.0274477227778214,0,0,0,0,0
X601939.CH.EQUITY,0.468126978734559,0,0,0.18343080585903,0,0.111255720418401,0,0,0,0.017103775157196,0.134322411497998,0,0,0,0,0,0,0,0,0,0,0.000820235111428265,0,0,0,0,0.00119352928240124,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.00446453811757609,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.436920313344329,0,0,0,0,0,0,0,0,0.176260699839173,0,0,0,0,0,0,0,0.127641335217247,0,0,0,0,0,0,0.0559452417211803,0.0424687967003786,0,0,0.0866453963254885,0.117998766940471,0,0,0,0,0,0,0,0,-0.0459855672373889,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0933430074921992,0,0,0,0,0,0,0,0,0.247430336767512,0,0,0,0,0,0,0,0,0.470958166295685,0,0,0,0.0983040383428517,-0.288978644552532,0,0,0,0,-0.124851665450807,0.413943702715614,0,0,0,0,0,0,-0.186784307017547,0,-0.306127835578763,0,0,0,0.26603064682834,0
X601988.CH.EQUITY,0,0,0.283997374617537,0,0,0,0,0,0.0103696143888624,0,0,0,0.0796296103871428,0.0871489178637315,0,0,0,0.0425802088394407,0,0,0,0,0,0.401968663822743,0,0,0,0,0,0.00729303904857339,0,0,0,0.135816117583465,0,0,0,0,0,0.0557251776674063,0,0,0,0,0,0,0.00146664692586671,0,0,0.0394816609802298,0
X600036.CH.EQUITY,0,0.0990691965182931,0,0,0,0,0,0,0,1.38777878078145e-17,0.100223123297185,0,0.289715407506059,0,0,0,-0.0542904157526151,0.00585000516615101,0.0957637927456106,0,0,0,0,0,0.347998965399228,0,0,0,0,0.0363947875852775,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034120336015932,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0458834564902771,0,0,-0.0904049645873153,0,0,0,0.140260847041029,0,0,0,0,-0.0337514873495283,0,0,0.266480452607869,0,0,0.050947414208081,0.0650841873019665,0,0,0,0,0.024915317509899,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263156734820242,0,0,0.248905339344043,0,0,0,0.138352519630175
X601628.CH.EQUITY,0,0.0134731639872943,0,0.00352354892595569,0,0,0,0,0,0,0,0.0291978318251722,0.194499818213437,0,0,0.0228314784304724,0.016192819205497,0,0,-0.0455153036646528,0,0,0,3.46944695195361e-18,0,0,0.243946288645379,0,0,0,0,0,0,0.255147594677101,0,0,0,0,0,0,0,0.129761040233469,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.141859559029011,0,0,0,0,0.00961842626444495,0.000938806098504018,0,0,0,0,0.112403518750697,0,0,0,0,0,0,0.0326034140954283,0.101823404256655,0.0188471391554694,0,0.0219048155662588,0,0,0.078465209963838,0,0,0,0,0.112540187876245,0,0,0,0,0,-0.0217956762173673,0,0.164900390563628,0.224805461979747,0,0,0,0,0,0,0,0,0,0
