,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.488706513113857,0,0,0.383304585600325,0,0,0,0,0,0,0,0,0,-0.0573922549071255,0,0,-0.0807308060743669,0,0,0,0,0.0187874261367763,0,0,0,0,0,0,0,0,0,0,0,0.230841100212426,0,0,0,0,0,0,0,0,0,-0.0871506113173826,0,0,-0.184628228763128,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0977838688729912,0,0,0,0,0,0,0.179695729427921,0,0,0.0836345867902974,0,0,-0.0627994582372957,0,0.0754341104769413,0,0,0,0,0,0,0.0790743165853302,0,0,0,0,0.0643168487547389,0,0.00161973578982044,0,0,0,0.451849201343603,-0.0544686058998555,0.0545423144583692,0,0.0143437985399766,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.180098175237734,0,0,0,0,0,0,0,0.0414409295347642,0,0,0,0,0,0,0,0.0117670345421331,0,0,0,0.0918795813317844,0,-4.33680868994202e-19,0,0.0255653704438508,0.397784373158796,0,0,0,0,0,0,0,0.0446799052319321,0.140587224969175,0,0,0,0.0107403467123033,0,0,0,0,0,0,0.0103109102599246,0,0,0,0,0
X601288.CH.EQUITY,0.0737007643726525,0.0526371902391613,0,0,0.00752621167420105,0.0662286143858569,0,0,0,0,0.0962461890001648,0,0,0,0,0,0,0,0,0,0.0555346287759984,0,0,0,0,0.116602221403018,0,-0.02251100935373,0,0,0,0,0,0,0.0335296825054885,0,0,0,0,0.183454178472703,0,0,0,0.29274207155451,0,0,0,0.0257407413694948,0,0,0
X5.HK.EQUITY,0,-0.115646561840477,0,0,0,0,0,0,0,0,0,0,0,0,0.0358068663396973,0,0,0.0677898800757861,0,0.334532561064752,0,0,0.480871878019436,0,0,0,-0.0341831730977669,-0.02242896700113,-0.172302632592624,0,0,0,-0.0492486488258872,0,-0.0377799475098732,0,0,0,0,0,0,0,0,0,0,-0.0195138723202256,0,-0.141962424991861,0,0.246938099839156,0
X601988.CH.EQUITY,0.161497079101392,0,0,0.389037882462463,0,0,0,0,0,0.116781153386596,0,0,0.100178449627186,0,0,0,0,0,0,0,0,0,0,0.107514220619785,0.00838707784651458,0,0,0,0,0,0,0,0,0.128535855668852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00372270730662806,0.0924106956287313
X600036.CH.EQUITY,0,0.635195354851693,0,0,0,0,0,0,0,0.0977400598465645,0,0,-0.125158784159743,0,0,0,0,0,0.203861606097556,0,-0.00891452470559971,0,0,0,0,0,0.00645805992062377,0,0.0189428050580984,0,0,0,0,0,0,0,0,0,0,0,0,0.331892740207529,0,0,0,0,0.055838211767817,0,-0.299190634078884,0,0.0941727115372808
X1299.HK.EQUITY,0,0.0464133662121082,0,0,0,0,0,0,0,0,0,0,0,-0.109841351198764,0,0.0219567717071329,0,0.272898816457145,0.159292381642809,0,0.290782486898426,0.239187730834,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121348739048273,0,0,0,0,0,0,0,0,0,0,0,-0.210093042262228
X601628.CH.EQUITY,0,0.146784759288925,0,0,0,0,0,0,0,0.0566231584671913,0,0,0,0,0,0,0.210785145187939,0,0,0,0.0971247106403899,0.0618017730667347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152140612211382,0,0.091635420606409,0,0.0399797991572872,0,0,0,0,0,0,0,0.015498979760087,0
X601166.CH.EQUITY,0,0,0.194446463684267,0,0,0.172827879362469,0.0729363168174832,0,0,0,0,0,0,0,0,0,0.347648776651681,0,0,0,0,0,-0.09677898848975,0,0,0,0,0.177134662645778,0,0,0,0,-0.0467193407765224,0.312459363518831,0.14155071785816,0,0,0,0,0,0,0,-0.141723705102612,0,0,0,0,0,0,0,-0.0699878855370336
