,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.055886980758375,0,0.441503669672595,0,0.0811994749596137,0,0,0,0,0,0,0,0,0,0,0,0.125618112225677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390332854596154,0.0305475216308636,0,0,0,0,0.0382795426325606,0,0,0.00887685009866578,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.016003859436751,0,0,0,-0.0146849596175125,0,0,0,0.186658329699704,0,0,0,0,0,0.48971767525335,0,0,0,0,0,-0.0516591830517092,0,0.118303245667513,0,0,0,0,0,0,0.0652560027356997,0,0,0.0771779999464769,0,0,0,0,0,0,0,0,0,0.010891593156494,-6.93889390390723e-18,0.000832170110100987,0,0.144175710171134
X601939.CH.EQUITY,0,0,0,0,0.144112991889316,0,0.325693326232707,0,0,0,0.0725630141493938,0,-0.146736873744743,0,0.0124042314784143,0,0,0,0,0,0.08368355288098,0,0.535305006036103,0,0,0,0,-0.0339730495071538,0,0,0,0,0,0,0,0,0,-0.0378422845651126,0,-0.0194090265884834,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.147394690241337,0,0,0,0,0,0,0,0.268119244535689,0,0,0,0,0,0.0503950745227783,0,0,0,-0.200814230384658,0,0.00836047689362867,0.0596706740555874,0,0.386485470677708,0,0.269121397930677,0,0,0,0,0,0,0,0,0,0,0,0.117164209164097,0,0,0,-0.0300318957386602,0.0332669994165896
X601288.CH.EQUITY,0.0825142268645387,0,0,0,0,0,0,-0.011607765349145,0,0.0134018053115032,0,0,0,0.0410259120630047,0,0.451394304347923,0,0,0,0,0,0,0.315964064406236,0,0,0,0,0,0.000660276035359861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260411869744046,0,0,-0.0155600221049721,0,-0.0605736251816858
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0328679504234168,0,0,0,0.262452192879449,0.257191449223458,0,0,0,0,0,0,0,0,0,0.0419153785196731,0,0,0,0,0.0709551717160425,0,0,0,0.286872523275944,-0.0262694083258985,0,0,0,0,0.102363073182607,-6.93889390390723e-18,-0.101876449115315,0,0,0,0.0188053554919498,0,0,0,0,0,0.10681249705937,-0.0734840715193666,0,0,0,0,0,0,-0.0331402832908991,-0.0944121291943063
X1299.HK.EQUITY,0,0,-0.157934558037947,0,-0.064302442421755,0,0,0,0,0.249443678297561,0,0,0,0,0,0,0.026013879761393,0,0,0,-0.106657853386539,0,0,0,0.0470560297715548,0.177152427431861,0.449829513284075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429186203015743,0,-0.0500713816122178,0.0285127975739342,0.127844607940976,0,0,0,0.210816534784149,0,0,-0.044861214617311
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.000887167141282324,0,-0.186351615645947,0,0,0,0,0,-0.13048765631038,0,0,0,0.14881214774047,0,0,0,0,0.0980300871473343,0.439846446923935,0,0,0,0.0539207765471708,0,0,0,0,0,0,0,0,0,0,0.0251919335823906,0.179445196567294,0.184839757270146,0,0,0,0,0.122786361031023,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112548772103234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124153346418162,0,0,0.326522278686511,0.176541581583984,0,0,0,0,0.071414583787532,0.154238284720817,0,0,-0.246949812509788,-0.159689228093629,0,0.0336816585056739,0,0.307272532728443,0,0,0,0.0078190891530852,0
