,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0547084905332166,0,0,0,0,0,0.0209290871619749,0,0,0,0.196825176739764,0,0,0,0.449963300441406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140491594383051,0.469603493079526,0,0,0,0,0,0,0,0,0,0.0785014540369229,0.0309267220943236
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.398162200167514,0,0,0,0,0,0,0,0,0.0457175150152401,0,0,0,0,0,0,-0.0771874151850686,0,0,0.289701647030038,0,0,0.129820948883137,0,0,0,-0.454004446184931,0.0536327931580109,0,0,0,0,0,0,-0.166622212397046,0,0,0,0,0.0205587366034239,0.470441257189462,0,-0.0223627590211841,0,0,0.125361490711781,0,0,0,0,0.13282802271329
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0516339500873661,0,0.15310515884263,0,0.258881306973574,0,0.021784737769287,0,0.350897250257905,-0.10317621056004,0,0,0,0,-0.0747000637495344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592234428607095,0,0,0,0.17235788450724,0.368902075502096,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0168120530807789,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.208014308798106,0,0,0,0,0,0,0,0,0.120805878494688,0,0,0.298650728138572,0,0,0,0,0,-0.0881805977785406,0,0,0.0487543587367893,0,0
X601988.CH.EQUITY,0,0,0,0,0.306673742918295,0,0,0,0.114413062136411,0,0.108654680907715,0,0,0,0.149807093935782,0,0,0.0564766296045246,0,0,-0.0681658779327289,0,0,0,0.0903098929053859,0,0,0,0,0,-0.243279187709755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972957363102552,0
X1299.HK.EQUITY,0,0,0,0,0.169304087384678,0,0,0,0,0,0,0,0,0,0,0.0355898885294352,0,0.173257188508555,0,0,0,0,0,0,0,0.0645980210091858,0,0,0,0.121728352999239,0,0,0.101281847213105,0,0,0,0.438741539399629,0,0,0,0,0,-5.42101086242752e-20,-0.183734957461799,0,0,0,0,0,0,-0.0299520721633604
X600036.CH.EQUITY,0,0.0489788864633277,0,0,0,0,0,0,0,0.502178466467261,0,0,0,0,0,0.0195487715942003,0.089401887937477,0,0,0,0.260580067500067,0,0,0,0,0,0,0,0.167655295927181,0,0,0,-0.243538592660026,0,0,0,0,-0.18425836105642,-0.0106350669179963,-0.0327937963692915,0,0,0,0.19108897897605,0,-0.0207438579839908,0,0,0,0.0561826932816929,0
X601628.CH.EQUITY,0,0.0925850019189414,0,0.0507451979836566,0,0,0,0,0,0,0,0,0,0,0,-0.0211993424746786,0.14103984175741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.112383696176638,0.286910820807151,0,0,0,0,0,0.231098340076363,0.0833408811031474,0.13648631993574,0,0,0,0,0,0,-0.047716030057842
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.703465840206147,0,0,0,0,0,0,0,0,0,0,0,0,0.137505087898696,0,0,0,0,0,0.0354262961832868,0,0,0,0,0,0,0,0,0,0,0,-0.00878255257569829,0,0,0.020510726360318,0,0.00343718922146663,0,-0.184571723675947,0,0,0,0.0476569601412629,0
X601166.CH.EQUITY,0.146662040613659,0.00401107360023847,0,0.226678500098851,0,0,0,0.0806103412451058,0.0385364734845126,0,0,0,0,0.2617935764655,8.67361737988404e-19,0,0,0,0.0284634331849076,0,0,0,0,0,0.0100265630702488,0,0,-0.0142245300732104,0,0,0,0,0,0.173541640160626,0,0,0,0,-0.152646313571275,0,0,0,0,0,0,-0.00834088152291845,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0118571375471406,0,-0.0293673542428982,0,0,0,0,0,0,0.0609858523603463,0,-0.200974772644805,0.00993924452207009,0,0,0,0,0,0,-0.0709388305001263,0,0,0,0,0,0,0,0,0.344629660194133,0,0,0,0,0,0,0,0,0.428554555375952,0.145679957053735,0,0,-0.0491308823122323,0,0
X16.HK.EQUITY,0,0,-0.0744294802567085,0,0,-0.118418094156975,0,0,0,0.0847364203718835,0,0,0,0,0,0.217075664107931,-0.303877890906259,0,-0.0177536111451255,0.00497551390576456,0,0,0,0,0,0,0,0,0,0.421900963393005,0.0860471844255129,0,-0.0861342296381114,0.165244986112866,0,0,0.523736583400573,0,0,0,0,0,0,0,0,0,0,0,-0.0390014620503535,0,0
X600000.CH.EQUITY,-1.73472347597681e-18,0,0,0,0.0221821574945568,0,0,0,0,0.172331081353283,0.507067200830525,0,0,0,0,0,0.15331573273797,0,0,0.128433081590215,0.00782811763528166,0,0,0,0,0,0.231632203723691,0,0,0,0,0,-0.0716781482048483,0,0,0,0,-0.27812728800603,0,0,0,0,-0.0148235173911328,0,0,-0.0754925298268579,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00330505521459178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583966417102434,0,0,0,0.0254310129329692,0.0333849392733102,0.462826617680522,0,0,0,0,0,-0.0201612531398619,0.211299719593139,0,0.0197918541347073,0.157254362098774,0,0,0,0,0,0.130816124571264,0
X11.HK.EQUITY,0,0,0,0,0.0693035503911973,0.133081543421098,0,0,0,0,0,0,0,0,0,0,0,0,0.352531889536303,0,0,0,0,0,0,0,0,0,0,0,0.566855524783798,0,0,0,0,0,0,0,-0.183591593573453,0.0980353944414194,0.0202830233659581,0,0,0,0.335574154673622,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.104319123801935,0,0,0,0,0,0.0718936386497088,0.249700750144871,0,0,0,0,0.0793761270908307,0,0,0,0,0,0,-0.0151038517241837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299098564073338,0,0,0,0,0,0,0,0.00475529203437715,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0.0421908777679003,0,0,0,0,0,0,0,0,0,0.323259361403814,0.0220132091882381,0,0.4958307777217,0,0,0,0,0,0,0,0,0.101453457252583,0,0,0,0,0.0445012280968481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.680368693730411,0,-0.0769019058552207,0.343663382039499,-0.467057206262588,0,0,0,0,0,-0.0182039983650326,0,0,0,0,0,0.756489917174641,0,0,0,0,0,0,0,0.0974613985723014,0,-0.187323468435974,0,0,-0.0779310651147678,0,-0.289944771838668,0,0,0,-0.223166372901107,0,-0.097692752364839,0,0,0,-0.139761761603082,0,0,0,0,0,-0.112117162596549,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.120467711242616,0.0463042639147693,0,0,0,0,0,0,0,0.218583073076744,0,0,0,0,0,0.397197175085303,0.121684761587927,0,0,0,0,0,0.280611731914522,0,0,0,0,0,-0.136203781569237,0.0601156461179218,0,-0.130829648358365,-0.348318389158393,0,0.0510225099278193,0.0113589715804191,0,0,0,0.244687955172044
