,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.42229708089704,0.110115694993574,0.0898329749170736,0,0,0,0,0,0,0,0,0,0,0,0.0720080586540096,0,0,-0.0437512672049136,0,0,0,0.0335400145401285,0,0.0987462056845613,0,0,0,0,0,0,0.00367583616569941,3.46944695195361e-18,0,0,0,0,0,0.0977263980702979,0.0290385432394039,0,0,0,0,0,0.232328973824226,0,-0.104195393906591,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.234891209326608,0,0,0,0.223751070941156,0,0,0,0,-0.0294111834114526,0.131500268867571,0,0,0,0.0541429990577633,0,0,0,0,0.138340187368778,0,0,0,0.182981340657191,0.238502342638679,0,-0.0204923971105606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348352141554141
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.0980404581488039,0,0.160956762223083,0,0,0.0662572653708119,-0.008728022499777,0.399295205005222,0,0,0.00689689168427427,0,0,0,-0.0462397682324291,0.0424034492881633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144535372300709,0,0,0.185897647813978,0,0,0,0,0,0.120312204694998,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,0,0,-0.0746455778330602,0,0,4.33680868994202e-19,0,0.071082428630994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213699610453959,0,0,0,0,0,0,0,0.013801803344552,0,0,0,0.0266961645361237,0,0.339128302030615,0.282397703046948,0,0.217550010413263,0,0,0,0,0,0.305471316421162,0,0
X601988.CH.EQUITY,0,0,0.0862311876456469,0.168689897172579,0.148374379663489,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32753448896055,0.0267773178801711,0,0,0,0,0,0,0.26127187108314,0.119442929517686,0.165737532361089,0,0,0,-0.0463266337363979,0,0.00737937952962264,0,0,0,-0.0858190005614121,0,0,0,0,0,0.0469948451309268,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.136912674995008,0,0.0141925900077602,0,0,0,-0.231385798004954,0.0367745753916299,0,0,0,0,0,0,0.0248738433982076,0.194246130477075,0,0.0851137231151862,0,0.373683912367959,0,0,0,0,0,0,0,0.0424775286850308,0,0,0,0.22521268807169,0,0,0.367641393922682,0.0229349523915284,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.0158983047645945,-0.165934863241686,0,0,0.170373246675669,0,0,0,0,0,0,0.162654784900597,0,0,0,0,0,-0.147300122577134,0,0,0.26966083499363,0,0,0,0,0,0,0.0291659801402305,0,-0.00138293221702539,0.157326308427335,0,0,0,0,0,0,0.311790418750445,0,0.0676594197158547,0,0,0,0,-0.258072271412076,0,0,0.163132282042671,0.0907430684151245,0
