,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.123435882171138,0,0.0481511664221754,0,0,0,0,-0.0158422382177266,0,0,0,0,0,0,0,0,0,0,-0.162470496250682,0,0.0347780663831475,0.641904501570006,0,0.495938177710641,0,-0.28597266798984,-0.140030631630434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007868932701656
X601318.CH.EQUITY,0,0,0,0,0,0.206238417776125,0,0,0,0,0,0,0.0358794149818553,0,0,0,0.0727313513155678,0,0.0298073329702014,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.151870461789455,0,0.139386917063551,0,0,0,0,0.0716951872196827,0.165212620135962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279945036291108
X601939.CH.EQUITY,0,0.0241352649569089,0,0.789346124644049,0,0,0.00710748293515617,0,0,0.0431573775677609,0.0716437512319777,0,-0.0589257731849134,0,0,0,0.0688293901761319,0,0,0,0,0.00121600899260403,0,0,0.0407648818464967,0,0,0,0,0,0,0,0,0,0,0,0.111676953667642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301593980501661,0
X601288.CH.EQUITY,0,0,0.956987413541558,0,-0.0366792642179714,0,0,-0.101972556867218,0,0.0327447129669948,0,0,0,0,0,0.0247490982197414,0,0,0,0,0,0,0,0,0.0811582945867164,0,0,0,0,0,0,0.0410548739655252,0,0,0,0,0,0,0.0213062850374594,0,-0.0835965139151395,0,0,0,0,0.000429608155502356,0,0,0,0,-0.0963825571010674,-0.0123434104388759
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0275931919263567,0.312161771999929,0,0.262023385103679,0,0,0,0,0,0,0.464720213814129,0,0,0,0,0,-0.0698504613927993,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129605920695927,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685118883869671,0,0,0,0,-0.0537075229930637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715476386320706,0,0,0,0,0.00241690437042197,0,0,0,0,-0.0224829682227802,0,0,0,0,0,0,0,0,0,0,0,-0.133094023734282,0,0.998088957885699,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.269579817069936,0,0,0,0,0,0,0,0,0,0,0,0,0.28955146877135,0,0,0,0.106032233186497,0,0,0,0,0,0.177900637026348,0,0,0,0,0.0223251687812735,0.0315892451691136,0,0,0.0547150241334829,0,0.0381947774521031,0,-0.00213390572137842,0,0,0,0.158959528658378,0,0.046159854371859
X5.HK.EQUITY,0,-0.0455361993196128,0,0,0,0,0,-0.0312248102398165,0,0,0,0,0,0,0,0,0,0,-0.0152765546283181,0,0,0,0,0,0,0,0.440206374702378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00601946879004992,0,0,0,0,0,-0.247252843649171,0.232061900359586,-0.0698332783475662
X388.HK.EQUITY,0,0,0,0,0.218278163061089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12953179370959,0,0.255105895432366,0,0,0,-0.00855161615231444,0.112641611703029,0,0,0,0,0.130319340480911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178498325264146,0,0,0,0.282716525538671
