,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600999.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.227921160087107,0,0,0,0.356609888197172,0,0.0048980237919558,0,0.0153878261178479,0,0,0,0,0,0,0,0,0,0,0,0,0.260267580986749,0.0270662605358314,0,0,0,0,0,0,0.0886023473070744,0,0.0710526122427431,0,0,0,0,0,0,0,0,0,0,0,0,-0.10046173230888,0,0.0231285512211028,0,0
X601318.CH.EQUITY,0,0,0,0.0791728745680498,0,0,0,0,0.176638947082163,0,0.00527189161946751,0,0.0880368650393753,0.117944643341155,0,0,0,0,0,0.309209222933181,0,0.0607117163024391,0,0,0,0.114561626385394,0,0,0,0,0,0.0504129023706733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661233313042813,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.185150135725266,0,0,0,0,0,-0.0537559197053292,0.13977683395496,0,0,0,0.125631450118459,0,0.0760278050726468,0,0,0,0,0,0,0,0.424737061365486,0,0.0823684513434011,0,0,0,0,0,0,0,0,0,-0.137275151112212,0,0,0,-0.0300984859279894,0,0,0,0,0,0,0,0,0.0313006606726193
X601939.CH.EQUITY,0.514043072953009,0.0974051322911952,0,0,0,0,0,0,0.134953855684727,0,0.165164564540802,0,0,0,0,0,0.0100748485354821,0.117346292008288,0.0601375870203052,0,0,0,0,0,0,0,0,0,0.186336207818587,0,0,0,0.0471291086840617,0,0,0,0,0,0.0644773773559542,-0.0901468579559399,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0364943364120056,0,0.129700389126496,0,0,0.0295342935000826,0.468089445649931,0,-0.0215805412315614,0,0,0,0,0,0,0,0,0.0451091836998271,0,0,0,0.0615176714756307,0,0.0206195667421218,0,0,0,0.0108151894726408,0,0,0,0.0100275334789532,0,0,-0.0503904025634375,0,0,0,0,0,0,0,0,0.130576527687522,0,0,0.067199013081701,0,0,0,-0.0656602532795265
X1299.HK.EQUITY,0,0,0,0,-0.0825542303914715,0,0,-0.0512888198783489,0,0.18442648112206,0,0,0,0,0.070671384061615,0,0,0,0,0,0,0,0.125133139185347,0,0,0,0,0,0,0,0,0,0.0953872636047227,0,0.0179829001190237,0,0,-8.67361737988404e-19,5.29987578227512e-05,0.162159993838198,0.15608478904284,0,0.0924028515940961,0,0,0,0,0.293422198245395,0,0,-0.117061299337844,0
X601628.CH.EQUITY,0,0,-0.0213834612673357,0,0,0,0,0,0,0.200881867192148,0,0,0,0,0.0795370773996836,0,-0.0530503741250525,0,0,0,-0.0609890179776785,0,0.173526071088544,-0.068446241426497,0,0,0,0,0,-0.0196790053005957,0,0,0,0.0440756482980053,0,0,0,0.355652144871499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0434323049419036,0,0,0,0.462096672770174,0,0.0300112094694283,0,0,0,0,0.0513752775097384,-0.028471071532735,0,0,0,0,0.183943354786165,0,0,0,0,0,0,0.0285924566507359,0,0,0,0,0,0,0,-0.117770521634754,0,0,0,0,0,0,0.112525426286105,0,0,0,0,-0.034722945790606,0.1454972579238,0,0,0,0,0,-0.0751189896649834
X5.HK.EQUITY,0,0.153241076229406,0,0,0,0,0,0,0,-0.150076152351189,0.0661179958223541,0.0937069611921268,0,0,0,0,0,0,0,0,0,0,0.183752425222075,0.00925553146314178,0,0,0,0.159811379307845,0,0.0498811266930129,0,0,0.103597110662365,0,0,0,0,0,0.262061504809987,0,0,0,0.136839251979584,0,0,0,0.0552458461144828,0,0,0,0,-0.0795073251673374
X388.HK.EQUITY,0,0,-0.105223595814541,0,0,0.0395694107105738,-0.132384040461803,0,-0.207981943163224,0,0,0,0,0,0,0,0,0,0,0,0,0.141051076525561,0,0,0.0363597232805225,0,0,0,0,0,0,0,-0.162949921534419,0,0,0,0,0.21620833035603,0,0,0,0,0,0.244770245489948,0,0.0289185699964713,0,0.0730791624246444,0,0,0.0879148006129397,0
