,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.279065632328792,0.0524865250900583,0.0798543469500164,0,0,0,0,0,0,0,0,0,0,0.15689023454129,0,0,-0.115639999782197,0,-0.244353514280589,0,0,0,-0.336406418461748,0,0.117069104709429,0,0.77444648722555,-0.000545801015222336,0,-0.0805571276047648,0,0.197022920311642,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.230859048763341,0,0,0,0,0,0,0.157374102781185,0,0.138317734215321,0,0,0.0346088236358141,0,0,0.0267176896086701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146955663173494,0,0.118425625608209,0,0.2041990545706,0,0,0,0,0,0,0,0,0,0,-0.108138562977464
X601939.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0.0290397620255018,0,0.36278788017553,0,0,0,0,0,0,0,0.0861638524824504,0,0,0,0,0,0,0,0,0,0,0,0.105490705069021,0,0,0,-0.32238340666908,-0.302701770892411,0,0,0.200515706664721,0.0631602305914569,0.528456889818159,0,0,0,0,0,0.224218149199555,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.6354865897487,0.306168125897834,0.102005528986227,0.497459921741829,0,0,0,0.218378894461969,0.222464113012728,0,0,0,0,0,0,0,0,-0.340812222411759,0,0,0,0,0,0,0.0777201996489737,-0.709931646989274,0,0,0,0,0,0,-0.370726513751519,0,0.331887008797895,0,0,0,0,0.332859631115395,0,0,0,0
X5.HK.EQUITY,-0.0836927423719634,-0.112470527634218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59707361984352,0,0,0.401433484490398,0,-0.0147661434879419,0,0,0.141423460259949,0.0308544418766639,0,0,0,0,0,0,-0.058722966316621,0,0,0,0,0,0,-0.144471167518625,0,0,0,0.0785729133384334,0,0,0,0,-0.122273827275148,0,0.0233948057083094,0
X601988.CH.EQUITY,-0.281433299694014,0,0,0,0.347913578619022,0,0,0,0,0,0,0,0,0,0,0,0,0.179178782953519,0,0,0.654146582958723,-0.0183513548170348,0,0,-0.0349844469639625,0,0,0,0,-0.480969993970444,0,0,0,0,0,0,0,0,0.0802729308688944,0,0,0,0,0,0,0.105081863944458,0,0,0,0,0
X600036.CH.EQUITY,0,0.367571650024207,-0.0817438613684333,0,0,0,0,0,0,0.616435761592558,0,0.0752632956055758,0,0,0,0,0.0145429560813359,0,0,0,0,-0.0844433549764932,0,0,0.24710866075682,0,0,0.104214276445901,0,0,0,0.0428776424157815,0,-0.3476289428466,0,0,0,0,0,0,0,0.112088387432469,0.119756814419568,0,-0.0441228057217137,0,0,0,0,0,0.076276440399798
X1299.HK.EQUITY,0,0,0,0,0.168632727656439,1.73472347597681e-18,0,0,0,0,0,-0.125760106341117,0,0,0.0508500947834705,0,0,0,0.0152643364903335,0,0,0.148510361938686,0,0,0,0.157614220167737,0,0,0.0575565522322216,0,0.212436819324702,0,0,0.0013373295419772,0,0,0,-0.0239983076336832,0,0,0,0,-0.123813975085718,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0589848486688954,0.00482304097688539,0.0345416799899868,0,0,0,0,0,0,0.0694251162762687,0,0,0.357854519397423,0,0,0,0,0,0,0.0873121242673042,0,0,0,0,0,0,0,0,0,0,-0.0393663656095003,0,0,0,0.0708502568373276,0.144747397421852,0,0,0,0,0,0,0,0,0.100501848564811,0,0,0,0,-0.079118182264926
X601328.CH.EQUITY,0,0,0,0.00379361164605698,0,0,0.467117756204802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596303125762873,0,0.21098120628312,0.184482867514687,0,0.119432629215765,0,0,0,0,0,0,-0.213985216120405,0,0,0,0,0,-0.0613087842665536,0,0,0.109961771759063,0,0,0,0,0,0,-0.244717393138596
