,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.0244826143578777,0.470597898717847,0.0803410141191636,0,0,0.0875902347027902,0,0,0,0,0,0.18702176334189,0,-0.0512988036836442,0,0.0814017724156935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448274138710444,0,0,0,0,0,0,0,0,0,0,0.0217089916576378,0,0,0,0,0,0,0,0,0.0881188473165249
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.179037906309107,0,0,0.39107978734661,0.0545486376372473,0.0518697536129898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178047374776917,0,-0.0454325021638356,0,0,0,0.0896029644708717,0,0,0,0,0,0,0,0,0,0,0,0,0.0074381311206477,0,0,0.00254314619436324,0.0985656771109153
X601288.CH.EQUITY,0,0,0.197943764603361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214563275207281,0,0,0.195362341784509,0,-0.000752908645907875,0,0.00734239960751299,0,0,0,0,0,0,0,0,0,0.215467064984782,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811589195493093,0,0,0.232754735075416,0,0.169429378514842,0,0,0,0.311238513958956,0,0,0,0,0,0.112773265340315,0.00317248878917673,0,-0.22111051805876,0,0,0,0,0.274001849540199,0,0,-0.122181509403732,0,0.0209051859726025,-0.0610479107728755,0,0,0.142722832817976,0,0,0,0,0,0,0,0,0,0,0,0.119729976670356,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.20090122001076,0,0,0.0965472777820076,6.93889390390723e-18,0.241061093847315,0,0,0.103638310116665,0,0,0,0,0,0.0859956039061037,0,0,0,0,0,0.172978212465925,0.055831985830847,0,0,0,-0.0785782360471294,0,0,0,0,0,0,0,0,-0.0370419672443242,0,0,0,0.22217701702436,0,0,0,-0.00835091171097606,0,0,0.0499467712001195,0
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.262027850560833,0,0,0,0,0,0,0,0.0505740205253954,0,0,0,0,0,0.0815103281619845,0,0,0,0,0,0,0,0.069277042741745,0,0.136968023242861,0,0.0139505018240911,0.29155167616279,0,0,0.100717995175886,0,0,0,0,0,0,-0.0762691191443634,0,-0.0603039533628318,0,0.0542859331881292,0,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.208371460592982,0,0.0961034300692089,0,0,0,0.022484998694356,0,0,0,0,0.333610273570153,0,0,0,0,0,0,0,0,0,0,0.324868224262763,0,0,0,0,0,0,0,-0.0305347887625897,0,0,0.0622664229443488,0,0,0,0,0,0,0,0.0827995259649502,-0.0146056623383758,0,0,-0.0363106965631309,0.102861666083736,0,0,0,0
X601166.CH.EQUITY,0.230515427779262,0,0,0,0,0,0.029666382925681,0,0,0,0,0.419537950144057,0,-0.00830508851748278,0,0,0,0.0169245060330121,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.128048485906032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478589809985802,0
