,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.100342558788645,0,0,0.361168654679838,0,0,0,0,0,0.20061983988429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197698189748278,0,0,-0.15755086642529,0.0620099202844365,0,0,0,0,0.125515413331634,0,0.0538578467754987,0,0,0,0,-0.132604455220062,0,0,0,-0.0256674745007035,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.129320817020535,0,0,0,0.0186073743593833,0,0,0.21685096638771,0.0154736852764335,0.0279827532173224,0,0,0,0,0,0,0,0.054548133898328,0,0,0,0,0.0443906727568889,0,0,0,0,0,0,0.00534242651825204,0,0,0,0.516256815470639,-0.0679511293773644,0,0,0,0,0.0864810430620096,0,0,0,0,0
X601939.CH.EQUITY,0.236193001660598,0,0,0,0,0,0,0,0.0399436689956959,0.0200039551688253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386681610571277,0,0,0,0,0,0,0.0956315498159567,0,0.0134694679238987,-0.0491808549436952,0,0,0.0215147193728497,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.232812785012876,0,0,0,0,0.00875372745254396,0,0.0903163919915236,0,0,0,0,0,0,0,0.12173434052657,0,0,0,0,0.160646111369479,0,0,0,0,0,0,-0.0857798325917146,0,0,0.0225321173438182,0,0.0429301063312597,0,0.214416031451683,0,0.118784492204381,0,0,0,0,0,0.0597484955448975,0,0,0
X5.HK.EQUITY,0,-0.206214853475729,0,0.0888288509217437,0,0,0,0.157655927406965,0,0.106128225483798,0,0,0,0,0,0.31980356176494,0,0.236736895940902,0,0.247117183663843,0,0,0,-0.226640722377766,0.373720807323904,0,-0.0298082304622928,0,-0.271706165244927,0,0,0,-0.0574142603254685,0,0,0,0,0,0,0,-0.0513088098234815,0,0.138300528805301,0.177475910605333,-0.051341956852101,-0.0144279663432133,0,-0.192166458666088,0,0.0470224766550168,0
X601988.CH.EQUITY,0.190839620069187,0,0,0.409511928521052,0,0,0,0,0,0.108328730420247,0,0,0.148300890674044,0,0,0,0,0,0.0271208425411241,0,0,0,0,0,0,0,0,0.00882119269830601,0.0219077503071351,0,0,0,0,0,0,0.123912184203864,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0.131449840914343
X600036.CH.EQUITY,0,0.665862115795497,0.0172053245340212,0,0,0,0,0,-0.0605127150598073,0,0,0,-0.105768473034643,0,5.42101086242752e-20,0,0,0,0.172374179590153,0,0,0,0,0,0,0,0,0,0.0573195855081638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238594030989962,0,0,0,0,-0.067585402369104,0,0.172013805200999
X1299.HK.EQUITY,0,0,0.00741465343551579,0,0,0,0,0,0,-0.0982753833354565,0,0,0,-0.130451302597835,0,0,0,0.243782704250763,0.0563142130722305,0,0.249881328576246,0,0,0.326542085060146,0,0,0.0850156951988304,0,0,0,0,0,0,0,0,0.0360344604394504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15797646323098
X601628.CH.EQUITY,0,0.160773724979377,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0032992800837424,0,0.273234028936214,0,0,0,0,0,0.00731734182126226,0,0,0.163856377812441,0,0,0,0,-0.0515694938484337,0,0,0,0,0,0,0,0,0.14036004889448,0,0.0983222509717227,0,0,0,0,0,0,0,0,0.109693514415673,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.284136840146012,0.250747898566726,0,-6.93889390390723e-18,0,0,0,0,0,0.400890855576924,0,0,0,0,0,0,0,0,0,-0.0628310470060708,0,0,0.00705286706764253,0,0,0.377895407245652,0,-0.0737467279930546,0,0,0.325257180216253,0,0,0,0,0,0,-0.117964181582993,-0.192798878696986,0,0,0,-0.0352523551576968,0,0,0
