,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0.147024667318735,0,0,0,0,0,-0.107355059741128,0,0,0,0,0,0,0,0,0,0,-0.0834234265683246,0,0,0.426261574475249,-0.125307155761777,0,0,0,0,0.472167861299194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029632583077671,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0364312012965048,-0.0214195631918058,0,0,0,0,0,0.247803844413357,0,0,-1.73472347597681e-18,0.503822632089989,0,0.0184843467384115,-0.0110176066680326,0,0,0,0.01593779358562,0,0,0,0.0528098192676109,0,0,0,0.118293725923094,0,0.054590686396615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152146399901285
X601939.CH.EQUITY,0,0.0306274484494759,0,0.764679249400407,0,0,0,0,0,0.0219394353796333,0.103911806954835,0,0,0,0,0.0872342400079546,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0638934694752703,0,0,0,0,0,0,0.0153567004218932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00614732848806685
X601288.CH.EQUITY,0,0,0.967894629295013,0,0,0.0073285543243253,0,-0.0430865881643811,0,0.0376574234760119,0,0,0,-0.0149981293033743,0,0,0.0110353751539987,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0372722059689681,0,0,0,0,0.0275977741729845,0,-0.0276448903714564,0,0.00561011178603216,-0.0610815358188642,0,0,0,0.0730669758846775,0,0,0,0,-0.125715790849634,-0.0457641044251095
X601628.CH.EQUITY,0,0.00721732970674877,0,0,0,0,0,0,-0.1012751718353,0.268481445254067,0,0.27615205032773,0,0,0,0,0,0,0.302658696812376,0,0,0,0,0,0,0,0,-0.0839192875649089,0,0,0.0206785404160129,0,0,0,0.263942493059868,0,0,0,0,0,0,0,0,0,0,0.109213358905952,0,0,0,0,0,0.0405559241560387
X600036.CH.EQUITY,0,0,0,0.343425275076324,0,0,0,0,0,0,0.0124451013619793,0,0,0,0,0,0,0.177825558708415,0,0,0,0,0,0,0,0.195031252443595,0,0.0264240230478569,0,0,0,0,0,0,0,0,0.0675920524259843,0,0,0,0,0,0,0,0.0741381119122368,0,0,0,0,0.00383135083537333,0,-0.0115534341291426
X601988.CH.EQUITY,0,0,0,0.0691123397062698,0,0,0,0,-0.0269842423645428,-0.0730557864473784,0,0,0,0,0,0,0,0,0,0,0.00120400211836203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131573886591492,-0.062706712892571,0,0.989874891080736,0,0,0
X1299.HK.EQUITY,0,0.00668169271400308,0,0,0.0183137687904173,0,0,0,0,0.287847688941388,0,0,0,0,0,0,0.001595445786041,0,0,0,0,0,0.287459551102426,-0.0474621600976035,0,0,0,0,0.092726307304134,0,0.0698815873220833,0,0,0,0,0,0.0798719269959093,0.0224696301501145,0,0,0,0,0.0729893355906124,0.0741498651313502,0,-0.00468310114431447,0,0.194344838070759,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407078375910452,0,0,0,0,0,0,0,0,0.103487243219819,0.547516487751186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177379043378329,0.250642103458853,0.325848327352872,0,0,0,0.229627237347356,0,0
X388.HK.EQUITY,0,0,0,0,0.169670940725357,0,0,0,0,0,0,0,0,0,-8.90449328788689e-05,0,0.119516027643911,0,0,0,0.265039676657773,0,0.272058457046572,0,0.20699221258392,0,0,-0.0695797309133049,0,0,0,0,0,0,0,0,0.133616255816759,0,0,0,0,-0.124904247313702,0,-0.174705573130655,-0.0853153045288988,0,0,0,0,0,-0.032461873121685,0.316013714517398
