,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0,0,0.121391106910014,0,0,0,0.208773809883049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236199857436061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29594702080081,-0.0149635680560121,0,0.0511447299198507,0
X601939.CH.EQUITY,0.20557030752647,0,0,0.329772511139742,0,0,0,0,0,0,0,0,0,0.260470434585588,-0.0215829606226862,0,0,0,0,0,0.000978912022107681,0,0,0,-0.109498295328892,0.235424066401178,0,0,0,0,-0.108086524955157,0,0,0,0,0,0,0,-0.0222680534401434,0,-0.0384370254732325,0,0,0,0,0,0,0.0797820840834063,0,0,0,0
X601318.CH.EQUITY,0.0445829441917785,0,0,0,0.213303189464876,0.0432760466947544,0,0,0,0,0,0,0.170590773144595,0,0,0,0,0,0,0.137551871433497,0,0,0,0.141291061817983,8.67361737988404e-19,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0335939614799432,0,0,0,0,0.0662573128265318,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.261760173681214,0.0777601874250752,0,0.226033016391878,0,0,0,0,0,0.370516532816533,0,0.174881037545096,0.0437944727089392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176110022119399,-3.46944695195361e-18,0,0,0,0,0,-0.0427037931852663,0,0,0,0,0,0,-0.123709046192402,0,-0.060017769673565,0,0
X601988.CH.EQUITY,0,0,0,0.416280092961272,0,0,0,0,0,0.343614689278863,0,0,0,0,0,0.197478824157729,0,0.067674597430218,0,0.110725553274133,0,0,0,0,0,0,0.0797411072126951,0,0,0,0,0,0,0,0,0,0,0,-0.535274737953672,0,0.0633444104737463,0,0,0,0,0,0,0,0,0,0,0.246545797436047
X600036.CH.EQUITY,0,0.175169888178318,0,0,0,0,0,0,0.0971883232647464,0,0,0,0.0354138687966361,0,0,0,0,0.17525005293538,-0.00177293148401715,0,0,0,0,0.181179801464088,0,0,0,0,0,0,0,0,0.369996758200493,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0430047311275433,0.00833057095082406,0,0.0893566259368754,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131097448261174,0,0,0.373020989319932,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,0.00749409220919766,0,0,0,0,0,0,0,0.0441561952304549,0,0,0,0,-2.16840434497101e-19,0,0,0,0.291457275168127,0,0,0.0289319712121197,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104584495896772,0,0,-0.0110928829628606,0,0,0,-0.356866284359103,0.563570849260943,0,0,0,0,0.640181357930469,0,0.105666774494631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245346772954286,0.0126136678183734,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.401803834208989,0,0,0,0,0,-0.0777769806919054,0,0,0,0,0,0,0,0,0,0.219979364986374,0.0487921301237801,0,0,0,0,0,0,0,0,0.019583972165447,0,0,0,0,0,0,0,0,0,0.0180456126268191,0,0,0,0,0,0,0,0,0.207045819888771,0.0883484027761085
X601658.CH.Equity,0,0.145502025722187,0,0,0.0151760789473253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394240001426628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187779571386625,0,0,0.111774665686316,0,0,0,0,0,0,0.00877246675589376,0,0,0,0,0,0
X601328.CH.EQUITY,0.356480895448749,0,0,0.243659464321439,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.08972821346105,0,0,0,0,0,0,0,0,0,0.049869728105261,0,0,0,0.225040375467327,0,0.0586053393310748,0,0,0.0432060996322195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.306784866546887,0,0,0,0.104012267685609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938561973972174,0,0,0.0245102420010496,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0231757803218265,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0557587171908291,0,0,0.344213691531129,0,0,0,0.00877479804924884,0.0660566442776807,0,0,0,0.0564855261002569,0,0,0.0161627987361194,0,0,0.0533449769472546,0,0,0,0,0,0,0,0,0.263908160234778,0,0,0,0,0,0.0465475996988489,0,0,0,0,0,0,0,0,0,0,0,0.11981176587064,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.120499301448423,0.134918557588763,0,0,0,0,0,0,0.00932034304157415,0.342839289520254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146345816893602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793334849872536,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374449641314964,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.328750200307115,0.0314848802343202,0,0,0.415505699001338,0,0.0109391408548074,0.0395622274495287,0,0.0672153976070761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0335611879473405,0,0,0.058303506500326,0,0,0.00899914626840127,0,0,0,0.047085163891776,0,0,0.328366447787155,0,0,0,0,0,0,0,0,0.222926906177334,0.177318315491652,0,0.0467189042686013,0.0998200915721479,0.0466234913631282,0,0,0,0,0,0,0,0,0,0,0,0.0461785495587545,-0.0427397543492448
X16.HK.EQUITY,0,0,0,0,0,0,0.344428390296939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167730271213607,0,0,0,0.00999082270145274,0,0,0,0.0506952713627623,0,0.0187488993130901,0,-0.0412124452718359,0,0,0.306539947587316,0,0,0,0.154590493809762,0.0661129694040269,-0.122245417598876,0.0231883846192965,0,0,0,0,0,0,-0.00660191987092228,0,0
