,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.0871579933728371,0,0.409554019594519,0.119518188796522,0.0895486198082264,0,0,0,0,0,0,0,0,0,0,0,0.256103989709298,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0312421953886748,0,0,0,0,0.0382029465150533,0,0,0.0451349465569013,0,0.0791123066224055,0,0,0.0350420408250988,-0.108419182867664,0.0212486906231217
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0,0.112292438506254
X601939.CH.EQUITY,1.73472347597681e-18,0,0,0,0.354342366088128,0,0,0,0,0,0,0.225172420986731,0,0,0.0109172594043368,0,0,0.142075363856123,0,0.0689188061492996,0,-0.107013019440156,0,0,0.250948441287252,0.233498918048482,-0.0613443169149977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840666424747621,0,0,0,0,0.0382656157199132
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.133895905595767,0,0.0490812229569786,0,0,0.05597118062489,0,0.418826615072431,0,0,0,0,0,0,-0.0157109958466894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152075284123943,0,0,0,0,0,0,0,0,0,0,0,0,0.0536268958810946,0,0,0,0.127710186932194,0,0,0,0,0.0718911772231426,-0.0861291063414487
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0959381609522739,0.074140858746778,0,0,0,0,0,0.169198487665153,0,0,0,0,0.139195779574038,-0.136326618267697,0,0,0,0,0,0,0.00510304409464424,-0.0235730237529369,0.202621339515511,0,0,0,0.569194327883183,0,0,0,0,-0.0301557527235438,0.153375404167704,0,0,0,0,0,0,0,0,0,0.122169533689634
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136052842809217,0,0,0,0,0,0,0,0,0.0307663682821364,0,0,0,0,0,0,0.106957922533847,0,-0.23912539447747,0,0,0,0,0,0,0,0.00929266790403578,0,0.0889146380025754,0,0.261781766897463,0.137953589398976,0.0666303272704088,0.0524538633868643,0.0822332929816129,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0927957478112317,0.106117806263078,0.16616220315163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230446471892578,0,0,0,0.211039626854058,0,0.0441015723883472,0,0.331414854477834,-0.0298420071851123,0,0,0.142514488997355,-0.0742897650743435,0,0,0,0,0,0,0,0.0902306666968779,0,0,0,0,0,0.028705185210091,0,0,0,0,0,0
X5.HK.EQUITY,0,0.111615806828581,0,0,0,0,0,0.213866887289546,0,-0.0487563883198858,0.0630221779447739,0,0,0,0,0,0,0,0,0,0.0881755480768946,0,0,0.126020175102491,0,0,0.204350280925423,0,0,0.0376360501499539,0,0,0,0,0,0,0,0,0.180141886894099,-0.116674830380441,0,0.144792030485408,0,0,0.105171858798988,0,0,0.0695079340020763,0,0,0,0
X601166.CH.EQUITY,0,0,0.033603562611944,0.101198610183194,0,0,0,0,0,0,0,0.0325839966631104,0.0871298642735251,0,0.0510108047346114,0,0,0,0,0,0,0,0.165957586820205,0,0,0,0,0,0.362186519030831,0,0,0,0,0,0,0.0254678556712173,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
