,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.332260304040799,0.339875756913241,0,0.0846807235838885,0,-0.0910406691866832,0,0,0.223329511124459,0,0,0,-0.0412045689275888,0,-0.0791420739719939,-6.93889390390723e-18,0,0,0,0,0,0,-0.00695884547451128,0,0,0.0110798738707444,-0.0238563243290708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0761784589326822,0,-0.113599097781549,-0.0897894273707655
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213862085676193,0,0,0.301328863903606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616271723539239,0,-0.0123307766479233,0,0,0,0,-0.262359233237933,0.282704198450968,0,0,0.202280634364994,0,0,0,0,0.0661642060550646,0,0,0
X601939.CH.EQUITY,0.413552930986437,0,0,0.093485814512782,0.101434900972159,0,0,0,0,0,0,0,0.132704393376579,0,0,0,0,0,-0.0360732060391594,0.123842161364227,0.00804171246424507,0,0.0423829461337001,0.0437972919604015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310924947997563,0,0,0,0,0,0,-0.165718295506658,0,0,0,0,0
X601288.CH.EQUITY,0.367768094915482,0,0.205133990338567,0,0.158513573745738,0.0731065641768616,0,0.0434080825527696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853593083653461,0,0,0,0,0,0,0.0299240592223487,0,0,0,0.0306670841275004,0.175489586990334,0,0,0,0.0443959318614654,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0704790129770413,0,0.0679862631842387,0,0,0,0,-0.303068771550817,0,0.0760195186628285,0,0,0,0,0,0,0.487382462508068,-0.142606143381585,0,0.174930836645229,0,0,0,0,0,-0.00943384017047183,0,0,0,0,0,0,0,-0.0904923899708077,0,0,0,0.0526975354978668,0,0,0,0,0.264428902568562,0,0,0,0,0,0.301221211243635,0
X601988.CH.EQUITY,0.073862992605028,0,0.199736715262907,0.15230259918097,0,0,0,0.0912669981892342,0,0.128596102761428,0.2610757369335,0,0,-0.321072818657721,0,0,0,0,0,0.0269752267495727,0,0,0,0,0,0,0.0774543437956795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379218801292316,0,0,0,0.135357631398302,0,0,0,0,0.00817566793405652,0.0881141986740547
X600036.CH.EQUITY,0,0.33303661071745,0,0,0,0,0,0,0.0264536559433427,0,0,0.10300593233129,0.17221659165218,0,0.0570884346847952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156099920978681,0,-0.0382529999538769,0,0,0,0,0,0,0.154799353320071,0.0336291458050418,0,0,0,0,0.0788049863352498,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.00997564819070292,0,0,0,0,0.0920960344645014,0,0,0,0,0.0229158573929196,0,0,0,0,0,0.161981774134772,0,0,0,0,0,0,0,0,0,0,0,0,0.0491212360335435,0,0,0,0,0,0,0.0965212822806777,0,0.0682299653246956,0,0,0,0,0,0,0.176754576912033,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0321028288078659,0.211925372439962,0,0,0.050713573221241,0,-0.0497000612783884,-0.0789245590764994,0,0,-1.73472347597681e-18,0.347154660272045,0.237148094856142,0,0.106635292331794,0,0,0,0.0542388068159123,0,0,0.13609318490633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533382641069578,0,0,-0.0799014573112212,0,3.46944695195361e-18,0,0,0,0,0
X601166.CH.EQUITY,0.217481303702223,0,0,0,0,0.0753002384675013,0.0693895871205765,0.0793555204472573,0,0,0,0,0.123420700797609,0,0.328901111086932,0,0,0,0,0,0,0,0,0,0,-0.0742510962291479,0.0190540020410727,0,0,0,0,0.412519391101054,0,0.20337490440545,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
