,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0.223253991330873,0,0.129371313198664,0,0,0,0,0,0.154092041955783,0,0,0.0255451312066284,0,0.0857806035100653,-0.0337467436133962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203781756266477,0,0,0,0,0,0,0.191894616538627,0.0568498318081379,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0748726591665471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371613060427449,0,0.0794249796996575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578016667156193,0.142737712720209,0,0,0,0,0,0,0,0.186308096294596,0,0.0215939332042344,0,0.0102107069757113
X600000.CH.EQUITY,0,0,0,0,0.211100710374286,0,0,0.00674320552901694,0.12664909642405,0,0.34390080214166,0,0.031595394437556,0,0,0.15087630426402,0,0,0,0,0,0.121756354156536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0170978077435398,0,0,0,0.268846855816935,0,0,0,-2.77555756156289e-17,0.165902933349747,0,0.176441662743331,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,-0.0198017374979349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354396003774589,0,0,0,0,0.00765531507131654,0.0594261553675789,0.0778218556136154
X600016.CH.EQUITY,0,0,0,0.06115630607434,0,0,0,0.0798366112606096,0.116554132322522,0.114884810754395,0.294472516789561,0,0.036388363237461,0,0,0.279468590926433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357695593785958,0.00993522182329613,0
X600036.CH.EQUITY,0,0.0575357317381412,0,0,0,0,0.427319681222172,0,0,0,0,0,0,0,0,0,0,0.0211588536413617,0,0,0.251690334996655,0,0,0.0487353599630078,0,0,0,0.11063312531281,0,0,0,0.0399671938427217,0,0,0,0,0.0229149245348951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.204024775979542,0,0.0290409174057796,0,0,0.123097243821953,0,0,0,0.0793703874332406,0.141496164384102,0,0.276918130984821,0,0,0,0,0,0,0,0.0587379380945263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849979742806239,0,0
X601169.CH.EQUITY,0,0.0281695258235966,0.0763508158941684,0.357134286265563,0.186985835939713,0,0,0,0,0,0,0,0,0,0,0.0957517792050529,0.0449187443829133,0,0,0,0,0,0,0,0,0.209074540224232,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0331742027160205,0,0,0,0,0,0,0,0,0,0.00483088378616998,0
X601229.CH.EQUITY,0,0,0.170010535879974,0.185919636279246,0.0452553450659488,0,0,0,0,0,0,0,0.106972819182916,0,0,0,0.253796559251509,0,0,0,-0.0506874776083057,0.205910053684058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932313499021037,0,0,0,0,0,0,0,0,0,0,0.09104562659719
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0626151259715152,0.347319520873661,0.0210602433873046,0.0458101537005654,0.401586894389482,0,0,0,0,-0.0314009226314884,0,0,0,0,0,0,0,0,0,0,0.114164778783056,0,0,0,0,0,0,0,0.0133851325697929,0,0,0,0,0,0,0,0,0,0,0,0,0
