,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.309948498700982,0.0976661682242377,0,0.219336768945252,0,0,0,0,0,0,0.0119494098921789,0,0,0,0,0,0.0176919721407152,0,0.0206003311169335,0,0.267448593828327,0,0,0,0,0,0,0,0,0,0,0.0900848609410803,0,0,0,0,0,0.0109115613809357,0.105029353227311,0,0,0,0,0,0,-0.228016105273274,0,0,0,0,0
X002142.CH.EQUITY,0.169105272452496,0,0,0.0727931312831071,0.277439718095177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107749862495693,0,0,0,0,0,0,0,0,0,0,0,0.0924333290543364,0,0,-0.332483419775669,0,0,0,0,0.383836699069716,0,0,0.2194332121842,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.495129722733258,0,0,0,0.0158993643937987,0,0,0.0322578304619846,0,0,0,0,0,0.0976433665221065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131229672484994,0,0,0.544497365295793,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.137016306649265,0,0,0,0.0907322721240183,0,0.0261418962685612,0,0.0884751771247207,0,0.136815038550513,0,0,0,0,0,0.137122914316463,0,0,0.114504181936696,0,0,0,0,0.0822869575774407,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604410297184659,0,0,0,0,0,0,0,0,0,0,0.0130526497521659,0,-0.112007131173161
X600036.CH.EQUITY,0,0.199537795229714,0.175623666365445,0,0,0,0,0.0833028311098796,0.347454325595878,0,0,0,0,0,0,0,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118123125756982,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0
X601166.CH.EQUITY,0.0645919365765876,0,0,0.0616990543528421,0.044045201544867,0,0.176176571398245,0,0,0,0,0,0.0326017794713779,0.190190862067381,0.37468194547895,0,0,0,0,0,0,0,0,0,0,0.00343732011685824,0,0.0576533728795221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169889440950323,0.066089331276986,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.00259112075401496,0,0,0,0.195793494462975,0,0,0,0,0,0,0,0.556096661305952,0.193728939831018,0,0,0,-0.019316797812991,2.16840434497101e-19,0,0.0771503102051308,0.0261859346093089,0,0,-0.100613964860517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518817525429624,0,0,0.00258612945663782,0,0,0,0,0,0,0,0,-0.00597247677238698
X601229.CH.EQUITY,0,0,0,0,0.372229255603759,0,0,0,0,0,0.0094800142134157,0,0,0,0,0,0,0,0.278819908283687,0,0,0,0,0,0,0,0,0,0,0,-0.000713446551340058,0,0,0,0,0,0,0,0,0.0725166032445651,0,0,0,0,0,0,0,0,0.127156370398943,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0607508192056125,0,0,0,0,0.0294117739755192,0,0.0707375941798902,0.904995932206399,0,0,0,0,0,0,0,0,-0.0668582871579611,0,0,0,0,-0.000860220938438717,0,0,0,0,0,0,0,0,0,-0.0579714267074111,0,0,0,-0.117095901992007,0,0,0.0168487161302506,0,0,0,0,0,0.0481309686163128,-0.0934002642060501,-0.0211449158684858
X601328.CH.EQUITY,0,0,0.0603135724724299,0.376907262760622,0,0,0,0.0839828830470973,0.222608695147261,0,0.0329156113533198,0.0389549517103388,0,0,0,0,0,0,0,0,0,0.0491656124679272,0,0.0359112446786105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000596802923310947,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0
