,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.257889097350398,0,0,0,0,0,0,0,0,0,0,0,0.116688668041806,0.0518104609295719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242734185985065,0,0,0.181784271534818,0,-3.46944695195361e-18,0,0,0,0,0,0.033807706697211,0,0,0,0.134877373658735,0,0,0,0,0.0269133936332233,0
X002142.CH.EQUITY,0.0816026569056249,0,0,0,0.283274453009027,0,0,0.121807605398316,0,-0.0621948952010924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139228547433398,0,0,0.245704193244793,0,0,0,0,0,0.190191453974732,0.107495804897885,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.0740141153692162,0.211701538199777,0.0974185251224792,0,0,0.238318577047919,0.123539231351861,0,0.12913594755978,0,0,0,0,0,0,0.048717941332704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030445192762432
X600016.CH.EQUITY,0,0,0.0314860002325053,0,0,0,0.00690976805286159,0,0.23679156314392,0.144609425709979,0,0,0,0.134112760197519,0.131927130469321,0,0,0,0.0169879030721002,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134754436860811,0,0,0,0,0,0,0,0,0,0,0,0.345579047564645,0,0,0,0,0,-0.00987238235668688,0.0306299068292697
X600036.CH.EQUITY,0.0418901293944253,0.361236629387304,0,0,0,0.0787730412066118,0,-0.0614022045262166,0,0,0,0,0.123304701054415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00875346937073144,0,0,0.0841993107594142,0.121244492605587,0,0,0,0,0,0,0,0.103614851432795,0,0.035888177806489,0,0,0,0,0.0450653926631861,0,0
X601166.CH.EQUITY,0.0394838286640278,0.0605776478000196,0.411556194431905,0,0.0145938328922646,0,0,0,0.0999780823905863,0,0,0,0.126258417259379,0,0,0.0265437595560096,-0.00159406854824793,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0835402619040764,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0885258705027727,0.318059077124763,0.265394299959622,0,0,0,0,0,0,0,0,0.119908375649175,0,0.0528198873405163,0,0,0,0,0,0,0,0,0,0.0336183685164129,0,-0.00238276124034144,0.0840211134788948,0.00671588262186876,0,0,0,0,0,0,0,-0.179812439808123,0,0,0,0,0,-0.0414989622424667,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.102370900306898,0,0,0,0,0,0,0,0,0,0,0,0,0.133655162184776,0,0,0,-0.0465591415509071,0,0,0,0,0,0,0,0,0,0,0,0,0.222912741337074,0,0,0.0843924647418206,0,0,0,0,0,0,-0.0298167686370721,-0.110460721213373,0,0.159246513572236,0,0,-0.190472089964692,0,0.24360410977404,0.0813214655008669,0
X601288.CH.EQUITY,0,-0.0706404922907899,0,0.118454356584955,0,0.180565595317142,0,-0.0589043853773356,0,0.0646289868596836,0,0,0.642520365803742,0,0,0,0,0,0,-0.0630667008640744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144317004568784,0,0,0,0,0,0,0,0,0,-0.0283523317115138
X601328.CH.EQUITY,1.73472347597681e-18,0,0.047694181430421,0,0,0,0.102702207553505,0.0224049838706608,0.268095452534201,0,0.221607028516948,0,-4.33680868994202e-19,0,0.169402392088118,0,0,0,0,0,0,0,0,0,0,0,0.103417141759752,0,0,0,0,0,0,0,0,0,0,0,0.0813973590379572,0,0.0499955941778698,0,0,0,0,0,0,-0.000406168009530061,0,0,0,0.00523534912164206
