,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.0361858402879428,0.0497318806580057,0.398495324463056,0,0,0.0455209726633054,0,0,0,0,0,0,0,0,0.0545233753721653,0,0,0,0,0.295848867173254,0,0,0,0.0112188300329547,0,0,0,0,0,0,0,0.0547351030751843,0,0,0.0246103771250189,0,0.105791446041263,0,0,0.0291191027906651,0,0,0,0,0,-0.0244308197656821,0,0,0,0
X002142.CH.EQUITY,0.136345988823422,0,0,0.124100104587507,0.331612593822427,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0282441738598202,0,0,-0.122955727235222,0,0,0.025222756799575,0,0,0,0,0,0,0,0,0.168816789088973,3.46944695195361e-18,0,0.43600521866492,0,0,0,0,0,0,0.00389678514558926,0,0,0,0,0,-0.0565178019615061,0,0,0,0
X600000.CH.EQUITY,1.38777878078145e-17,0,0,0,0,0,0,-0.0414223745458477,0.202570086293723,0,0,0,0.286688969336963,0,0,0,0,0,0,0,0,0,0,0,0,0.265834812630666,0,0,0,0,0,-0.0220772432455424,0,0,0,0,0,0,0.114259708639818,0,0.744022872327313,0,-0.096343158115522,0,0,0.0465879425891174,0,0,0,0,0,0.0972454105193189
X600016.CH.EQUITY,0,0.184179746487621,0,0,0,0.0985047343753314,0,0.0472283806698556,0.0309419128499662,0.108221036450885,0.00336284239397971,0.0495242063981571,0,0,0,0,0,0.124217085447441,0,0,0.152786427599707,-0.0445280738493612,0,0,0,0.0957819104042856,0,0,0,0,0,0,0,0,0,0,0,0,-0.0723980410387377,0,0,0.0299886191670622,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.211159132728091,0.136637901561201,0,0,0,0,0.00913819132062788,0.0165422804029708,0,0,0,0.321011929654474,0,0,0,0,0.108414113191651,0.021748742096786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183402934208062,0,0,0.0544322981283079,0.0234644119198736,0,0,0,0,0,0,0,0,0,0,0.110998304961823,0,0,0,0.0976427512527058,0
X601166.CH.EQUITY,0,0,0.0514304487946681,0.0747663490676551,0.130188264004141,0,0.24844953801197,0,0.00671948284366178,0,0,0,0,0.365398499191847,0,0.0564872052540272,0,0,0,0,0,0,0,0,0,0.0184187616850631,0,0,0,0.0492315837336276,-0.0204825117357848,0,0,0,0,0,0,0,0,0,0,0,0,0.0207174991624631,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,-0.0577042577868616,0,0,0,0.00826779171765809,0,0,0,0,0,0,0,0.766250829354316,0.0897953069027514,0,0,0,0,0,0.00516032667164847,0.039974240719541,0.041211523981421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472716880740039,0,0.025941309373503,0,0,0,0,0,0,0,0,0,0,0,-0.0189564224091316
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.268104276610233,0,0,0,0,0,0,0,0.471918949493627,0,0,0,0,0,0,0,0,0,0.014250277860801,0,0,0,0,0,0,0,0,0,-0.09588098076737,0,0,0,-0.0238887718628742,0,0,0,0,-0.00787412989978172,8.67361737988404e-19,0,0.0475933275716313,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0294382250837004,0.0160550700126806,0.875252818469112,0,0,0,0,0.10821912753678,0,0,0,0,0,0,0,0,0,0,0,0.0637738987037854,0,0,0,0,0,0,-0.044679947481208,0,0,0.0610867902106246,-0.0819141215473903,0,-0.0296554165568428,0,0,0,0,0,0,0,-0.0760216180598837,-0.0564864707142367
X601328.CH.EQUITY,0,0,0.0290347821521035,0.372928794018419,0.11252715188846,0,0,0.249977213399198,0.0463735840632963,0,0,0,0,0.0205588139978204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0.162398306784367,0,0,0,0,0,0,0.0798425307190497,0,0,0,0,0,0.579731797548117,0,0,0,0,0,0,0,-0.237886929289587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165738442080457,-0.150767564287038,0.0297920546350285,0,0,-0.158047335392013,0,0,0.55801782903851,0,0.0663044241639956,0
X601818.CH.EQUITY,0,0,0.067297233361697,0,0,0,0,0,0.0238394127251937,0,0,0,0.116100303877793,0.116801985447891,0,0,0,0,0,0.0139912973809737,0,0,0.0299427068465373,0,0,0,0,0,0,0,0,0,0,0.237359994152171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163855298756061,0,0,0,0
X601939.CH.EQUITY,0.104288177240363,0.00665036176051848,0.0699114545645138,0,0,0,0,0,0.827907592745398,0,0,0,0,0,0,0,0,0.0308481764481107,0,0,0,0,0,0,0,0,-0.0433829361267923,0,0,0,0.0381479591732836,0,0.0245482833143464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997374217912615,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.013251885782541,1.00048358216407,0,0.084011157278775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0677039112727783,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492430296062017,0.0191088970287066,0.0478053520779833,0,-0.0367585301434269,0,0,0,0,0,0,0,0,0,0,0.0934795974343286
X601998.CH.EQUITY,0,0,0.0183018695499559,0,0,-1.0842021724855e-19,0.523113987790363,0,0,0,0.251524473220549,0,0,0,0,0,0,0,0,0,0.196787678034358,0,0,0,0,0,0,0,0,-0.015979052239778,0,0,0,0.0898225075505508,0,0,0,0,0,0,0.0160379485402383,0,0,0,0,0,0,0,0,0,-0.0646561732744761,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.307057405702378,0,0,0,0.0154008903189558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123327382307538,0,0,0,0.0922119246609954,0,0,0,0,0,0,0,6.93889390390723e-18,-0.149776292992357,-0.00918467109906074,0.367120041183532,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0127330536019298,0,0,0,0,0,0,0.175362990572109,0.358098934289014,0,0,0,0,0,0.0533375146750187,0,0,0,0,0,0,-0.175270185548417,0,0,0,0.0223218881790971,0.0523055987339866,0.0643815105201883,0,0,0,0,0,0,0.143782096196691,0,0,0,0,0,0.103677078981006,0
X2388.HK.EQUITY,0,0,1.73472347597681e-18,0.0216498419976596,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.344372613856189,0,0.0828156451786117,0.106748849585129,0,0,0,0,0,0,-0.116019450038902,0,0,0,0,0,0,0,0,0,-0.0546788972587183,0,0,0,-0.114303129175486,0,0,0.127849915649966,0,0,0,0.152422871474466,0,0.387351420038447,0,0.0761001526347166
X5.HK.EQUITY,0,0,0,0,0,0,0,0.049276326165014,0,0,0,0,0,0,0,0,0.467485710044057,0.31707652668337,0,0,0,0,-0.0755870795884196,0,0,0,0,0,0,0,-0.0843616341223934,0,0,0,0,0,-0.0866415149812276,0,0.0340598809328877,0,0,0,0,0.000377016132382163,0,0,0,0,0,0,0.142433691077623,0
X000166.CH.EQUITY,0.0187229054137238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167951104208885,0.0167802115694416,0,0,0.279584128312989,0,0,0,0,0.171386095774261,0.0709235551460704,0,0,0,0.0957014364594503,0,0,0.0254030064966216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0.17057674276086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114083612554915,0,0,0,0,0.192589593008675,0.00189299603910847,0,0.14903071146371,0.00565702235287876,0,0,0,0,0.453979068336573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152468550620849,0,-0.0263341318904897,0
X002736.CH.EQUITY,0.0320889829645782,0.0322639736749966,0,0,0,0,0.0123129710608862,0,0,0.0774319543661249,0,0,0,0,0,0,-0.0722286938372786,0,-0.0277991532325648,0.325554610230525,0,0,0.0830521440181712,0.33813183609526,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.0975961633878849,0,0,0,0.205395149631709,0,0,0,0,0,0,0,0.047016358745349,0
X300059.CH.EQUITY,-0.00822614314772121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039854406445301,0,0,0,0.10070381035715,0.0213835086346704,0,0,0.16162920073563,0,0,0.00402689199634855,0.263624422863879,0.11196167210475,0.0786737806768533,0.247959923624858,0,0,0,0,0,0,0,-0.0218640556761918,0,0,0,0,0,0,-0.0587921666769926,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475873982516207,0,0.200635634740899,0,0,0.102103877099161,0,0.231765466855903,0,0.310809450942949,0,0.0552285379007188,0.0156435604650026,0,0,0,0,0.109703575350554,-0.08042598673093,0.111103320826839,0,0,0,0,0,-0.0131685287767458,-0.00660736465835186,0,0,0,0,0,-0.0591860949007827
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080415315487528,0,0,0,0,0,0.113801958067981,0.122773916757228,0,0,0,0,0.410305959682317,0.225273681133516,0.0251620883469424,-0.00701155745022152,0,0,0.00899377465450846,0,0.00693243837902185,0,0,0,0,0,0,0.0481766675131643,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.177095716994935,0.0733556705507502,0,0,0,0,0,0,0,0,0,0,0,0,-0.394511782527779,0,0,0,0,0,0,0,0.0482307510290054,0,0.148697594153634,0,0,0.16066965506926,0,-0.0361722865811219,0,0,0,0,0,0,0,0,-0.317719739547167,0.0534362061588289,0,0,0,0,0,0,0,0,-0.0614006010717441,0.441693832878282
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375763631975544,0,0,0.0493024803334428,0,0.695486442449796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189571683572778,0.0966195060443364,0.0485965490739859,0,0,0,0,0,0,0,0,0,0,-0.0259891577803379,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201500830164711,0,0,-0.177404520239389,0,0,0,0,0.0459839642812334,0.174856895953896,3.46944695195361e-18,0,0.0782705476302903,0,0,0.254124739845258,0.15371449583921,0,0,0,0.288301799561166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013541632433056,0,0,-0.000985012060610436,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155134245930019,0,0.12492145481661,0.246917051369009,0.166172162796706,0,0,0.203580321527536,0,0,0,0,0,0,0,0,0,0.023843619147012,0,0,0,0,0,0.0909377801345537,0,0.0281668870654757,0.0208475005610701,0,0,0,-8.8447219774471e-05,0
X601881.CH.EQUITY,0,0,0,0,0,0.0511352213879718,0,0,0,0,0,0,0,0.136400052471016,0,0,0,0,-0.0634775167165753,0.313002001266603,0,0,0.0555956823355789,0.114900661156303,-1.38777878078145e-17,0,0,0,0.309945554609805,0,0,0,0,0,0,0,0,0,0,0,-0.0683097414027788,0,0.0134182205082409,0.0590597113294511,0,0,0,0,0,0,0,-0.0343245920980775
X600918.CH.Equity,0,-0.164692247391819,0,0,0,0,0,0,0,0,0,0.0145564169491522,0,0,0,0,0,-0.057327104977526,0,0,0.300876841156076,0,0.0152886855230224,0.0835470824422516,0,0,0,0,0.246262875686616,0,0,0,0,0,0.122679463006395,0,0,0,0,-0.0133588939625764,0,0,0,0,0,0,0,0,0,0,0,0
