,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.232751273721796,0,0,0.556158005510985,0,0.0175468759689585,0,0,0,0,0,0.0665516365501548,0.0170210177011759,0,0,0.0619067478249535,0.0602593400653285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0729875863387345,0,0.45225682257386,0,0,0.0704340924000583,-0.195588944521056,0,0,-3.46944695195361e-18,-0.0301090759969371,0,0,0,0,0,0,0,-0.0973819046256732,0.117221241107041,0,0,0,0,0,0,0,0,0.0558118502398473,0,0,0.470763572545815,0,0,-0.257631086733568,0.0423191276286127,0,0,0,0,0,0,0,0,0,0,-0.037544984180768,0,0,0.01451568129989
X600000.CH.EQUITY,0,0,0,0,0.0261375443499675,0.0161234894281979,0,0.033870761260416,0,0.395989260155105,0,0.0566638312653835,0,0,0,0,0,0,0,0,0.0471642952487727,0,0,0,0,0,0,0,0,0,0,0.126670511716077,0,0,0,0,0,0,0,0,0,0.0195727228472601,0,0,0.0317172720360538,0,0,0.0154053017839185,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0606502760546708,0,0.0264126447428067,0.121614907015452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608022126037205,-0.439872241875697,0,0,0.011618288497916,0,0,0.222073542950992,0,0,0.0371674231329567,0,0.207990327664593,0.230413777784816,0.0382998073598673,0,0,0.154636704611789,0,0,0,0,0.0271741789012611,0
X600036.CH.EQUITY,0.242416722013878,0.298840333946804,0,0,0,0,0,0.0161001100930884,0,0,0,0,0,0.0781728151731816,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0,0,0,0,0,0.179246824985486,0,0,0,0.10465030739336,0.0430697643545067,-0.0520881253858725,0,0,0,0,0,0,0,0,0,0,0.111595117474693,0.0489503023723864,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.24402241814941,0,0,0,0.346271943754996,0.0390111696425428,0,0,0,0,0,0,0,0.186329933526083,0,0.0744545333518848,0,0,0.00827331821205988,0,0,0,0,0,0,0,0,0.0593103090011328,0,0,0,0,0,0,0,0.0064692470807176,0,0,0,0,0,0,0,0.0109947383978024,0
X601169.CH.EQUITY,0,0.0063556301101224,0,0,0,0.00348039421147289,0,0.304885566557257,0,0.151227600568686,0.0462078434221989,0,0,0,0.121484154997171,0.096963765289566,0,0,0,0.0183053210650714,0.158590369338707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422718466111097,0,0,0,0,0,0,0,0,0,-0.00102567355588269,0,0
X601229.CH.EQUITY,0,0.0463154381916936,0,0,0,0.462513916149481,0.356129257933739,0,0,0,0,0.22751701548728,0,0,0,0,0,0,0.127342672873179,0,0,0,0,0,0,0,0.165505443507022,0,0,0,-0.18334067233622,0,0.056460203285568,0,-0.146961781467521,0,0,0,-0.154363547843078,0,0,0,0,0,0,0.0369839766183014,0,-0.29925600380668,0,0,0.0790839270324974,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0486290801788075,0.115407754538739,0,0.0739869047140703,0.421851397614352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860329454236989,0,0,0,0,0.1925345080041,0,0,0,0,0,0,0,0,0,0.108798748767837,0
X601328.CH.EQUITY,0,0,0.337250241009659,0.0574317725662721,0,0,0,0,0,0,0,0,0,0.0759945082934356,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333315605628301,0,0,0,0.0738336055268118,0,0,0.0210943563637018,0,0,0,0,0,0,0.204022790774852,0,0,0,0,0,0,0,0,0,0
