,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0464429236691625,0.183679953664199,0.0273863133458809,0,0,0.107400803334024,0,0,0,0,0,0,0,0.00874296301396968,0,0,0.0987360231785358,0,0.1696756130473,0,0,0,0,0,0,0.0169177229953136,0,0,0,0.0180115806907785,0,0,0,0,0,0,0.06545389969836,0,0,0.108329432949788,0,0,0.000640260488891979,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.0861591431318212,0,0.476573057287668,0,0,0,0,0,0,0,0.268017324644388,0,0,0,0,0,0,0,0,0,0.00664674015922741,0.0281983152282015,0,-0.0415358336477194,0,0,-0.146511467906156,0,0,0,0,0,0,0,0,0.24139518092186,0.0136300242613915,0,0,0,0,0,0.0723474087039576,0.0150626704777033,0
X600000.CH.EQUITY,0,0,0,0,0,0.0977192030249791,0.0511001677753012,0,0,0,0,0.499802814504159,0,0,0.259803017619602,0,0.0455543571405074,0,0,0.0293669327904569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00914950132314944,0,0
X600015.CH.EQUITY,0,0,0.267899288462319,0,0,0,0,0,0,0,0.059079473832074,0.255335245098179,0.0187488010114597,0,0,0,0,0,0,0,0.0679797579679881,0,-0.031955156250189,0,0.28793651887897,0,0,0.024179679925205,0,0,0,0,-0.0872051225813652,0,0,0,0,0,-0.140546640880078,0,0,0.218013746509212,0.0897705831968263,0,0,0,0,0,0,-0.089121470664463,0,0
X600016.CH.EQUITY,0.0520327271048552,0,0,0,0,0,0,0,0.188292455095372,0,0,0,0,0.0384941915851134,0.119505622904926,0.206215902806003,0.170763111407964,0,0,0,0,0,0,0,0,0,0,0,0,0.015816630575691,0,0,0,0,0,0,0,0,0.191094181004283,0,0.154797365088579,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.0458787856043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009793920757525,0,0.0833626498177793,0,0,0,0,0,0,0,-0.0116095525414629,0,0,0,-0.0896238893009811,0,0,0,0,0,0,0,-0.00228611165221331,0,-0.284548557874698,0,0,0,0,-0.0262178284403806,0,0,0,0,0,0,0.0785254141102461,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.477039273638704,0.203951750294621,0,0,0,0,0.177857154070763,0.0769882911141773,0,0,0,0,0,0,0,0,0,0,0,0.0208646512224195,0,0,0,0,0.139791468821509,0,-0.0617861196337214,0,0.0746009261395641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547877239839051,-0.0187781198408064,0
X600926.CH.EQUITY,0,0.278225524417472,0,0,0,0,0.444490002463981,0,0,0,0,0,0,0.0874213245328823,0,0,0,0.202068883729998,0,0,0,0,0,0,0,0,0.0643242344105322,0,0.00832931657828592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205266470427658,0,0,0,-0.0389169506961394,-0.130867067146359,0,0,0,0.00545650608200328
X601009.CH.EQUITY,0.213108968687522,0,0,0,0,0,0,0.108737028791042,0,0,0,0,0.0270882574887489,0,0,0,0,0,0.0479175317941003,0,0,0,0,0,0.19438116674296,0.0943559145510418,0.029631759009033,0,0.134065332571842,0,0,0,0,-0.162941391677139,0,0,0,0,0,-0.122711528673442,0,0.419961200945137,0,0,0,0,-0.187076050774833,0,0,0,-0.279225617996754,0
X601166.CH.EQUITY,0,0.302809806967123,0.297484551668851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104676746411595,0,0,0,0,0,0,0.0146870750877604,0,0,0,0,0,0,0,0.196351210160169,0,0,0,0,0,0,0,0.0615463566675777,0.0757712630806314,0,0,0,0,0.00304676175501615,0,0
X601169.CH.EQUITY,0,0,0,0,0.112322208012375,0,0,0,0,0,0,0.198566007507176,0,0.0607014304115243,0.0722299517340005,0,0.215195631145557,0,0,0,0.148601174755453,0,0,0,0.121829981722851,0,0,0,0,-0.109505016987684,0,0,0,0.0625228263683497,0,0,0,0,0,0,0,0,0.0694365290834758,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.268904952477757,0.145862508604721,0,0,0,0,-0.0320589355956704,0,0.215516348595103,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0230003426956434,0,0,0,0,0,0,0,0,0,0,0,0,0.229538890195032,0,0.0020854495257304,0,0,0,0.0168997889804348,0,0,0,0,0,0,0,0.0399324066448598,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0872446485077631,0,0,0,0,0,0,0.0498892403458988,0,0,0,0,0.694919329611427,0.190910593360207,0,0,0,0,0,0,0,0,0.0686855497024883,0,0,0,0,0,0,-0.0704615453778583,0,0,6.93889390390723e-18,0,0,0,-0.0243171277909142,0,0,0,0,-0.255391144441049,0,0,-0.0494787244009029,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0191808091374844,0,0,-3.46944695195361e-18,0.0141486104510993,0,0,0.362165154944128,0,0.272260756266772,0.0517953994712385,0,0.180643046917586,-0.0920159243641682,0,0,0,0,0,0,0,0,-0.0732805825287408,0,0,0,0.106180125682114,0,0,0,0,0,0.0181754838209451,0,0,0,0,0,0,0,0,0,0,-0.100027403418479,-0.0208114206048952
X601398.CH.EQUITY,0,0,0,0,0.0190080120505285,0,0.161183480647578,0,0,0,0,0,0,0,0,0,0,0,0.883774430934486,0,0,0.112337009241444,0,0.135977441709177,0,0,0,-0.0208251599931128,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032372539824661,0,-0.373278545216964,0,0,0,0,0,0,0.0211331862517335,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00952742363681179,0.1575819519625,0,0,0,0,0,0,0,-0.0569191484291302,0.04135476370682,0,0.170150225273089,0.120521534361985,0.243932970517668,0,0,0,0,0,0,0,0,0,0,0,0.14299046500215,0,0,0,0,0,0,0.0737686810419956,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.299401735601352,0.327087311120552,0,0,0,0,0,0,0.0964453195292182,0,0.178579777031763,0,0,0,0,0,0,0,0,0,0,0.118394189755548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833825462287057,0,0,0,0,0,0,0,0,0,0,0.00743698068473104,0
X601838.CH.EQUITY,0,0.218251516998251,0,0,0,0,0.0926476532459729,0,0.0206253810037109,0,0,0,0,0.0329041639439203,0.170555503751032,0,0,0,0,0.108352719616744,0,0,0,0,0,0,0,0,0,0,-0.0326109894724819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468336010812496,0,0,0,0,0.158833738646691,0,0
X601939.CH.EQUITY,0,0,0,0.0971870869877566,0,0,0,0,0.177416779637067,0,0,0,0.274673801357197,0,0.200526299799078,0,0.307073510231893,0,0,0,0,0,0.128874197165485,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843771468752005,0,0,0,0,0,0,0,0,0,-0.0707686437556865,0.0357895626751838,0,0,0,0.0740916655854124
