,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X000002.CH.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.250552408893748,0.00702778580410971,0,0,0,0,0,-0.07022881451641,0,0,0.00722331200182416,0,0,0,0,0.0109036054881874,0,0,0,0,0,-0.0442970180949115,0.0869332482778461,0,0,0,0,0,0.0200059860052982,0,0,0,0,0,-0.179253380431166,0.0852540246662926,0,0,0.265242223702418,0,0.0640442542167152,0,0,0,0,0.144768325183405,0
X002142.CH.EQUITY,0.169996345142651,0,0,0,0,0.159113863152801,0,0.095048104417494,0,0,0,0,0,0,0,0.0520773941120912,0,0,0,0,0.06349105191164,0,0.266770938105856,0,0,0,0,0.0203080654480612,0,0,0.118857247524646,0,0,0,0,0,0,-0.0588213453674031,0.0662606927460105,-0.0131450394730466,0,0,0.173017412800532,0,0,0,0,0,-0.0505201056531914,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0941813857136221,0,0,0,0,-0.0382541503248962,0,0,-0.0974914180252925,0,0,0.741330836996631,0.0328984184813308,0,0,0,0,-0.00054291353474741,0,0,0,0.0458219989824533,0,0,-0.162032031497651,-0.0132709597623678,0,-0.0177952231678851,0,0,0,0.0280863376230193,0,0,0,0,0.0362019401303753,0,0,0.121955352123156,0.0799486027171408,0,0,0,-2.16840434497101e-19,0,0.100210615938036
X600015.CH.EQUITY,0,0.121593665479484,0,0,0,0,0,0.146007681259246,0,0,0.0423582586638021,0.502727857313976,0,0,0,0,0.123150058512917,0.101294177646391,0,0.0804938309859214,0,0.126489223601506,0,0,0,0,0,0,0,0,0,0,-0.00437926475045712,0,0,0,0,0,0,0.628689384099951,0,0,0,0,-0.294868925813118,0,0,0,0,0,0.0867163713954107,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.285689857996653,0.279225073326364,0,0,0.130715379895978,0,0,0,0,0.0518836331137561,0.0184095924613813,0,0,0.174739018780374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635865734831966,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.50315341229325,0,0,0,0,0,0,0.236155315043276,0,0,0,0,0,0,0.112472196965754,0,0,0,0,0,0,0,0.096810523026862,0.0167984815745725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019389336423966,0,0,0,0
X600919.CH.EQUITY,0.231903409328764,-0.0435612844298954,0,0,0,0,0,0.0383210863417173,0,0,0.00753858962957917,0,0,0,0,0.00267850702422839,0,0.0787328129305425,0.0642745931315413,0,0,0,0,0,0,0.229516267981957,0,0,0,0,0,0,0.0347961659643911,0.104422005501361,0,0,-0.0770369171555657,0.277818251829871,0,0,0,0,0,0.117606202520753,0,0,0,0,0,0.265106545511996,-0.0701733603945981,0
X600926.CH.EQUITY,0,0.0881878133160273,0,0,0,0,0.389426778930615,0,0.133502813260594,0,0,0,0,0,0.213634235718042,0.0327763889711905,0,0.10823141642503,0,0,0,0,0,0,0,0,0,0.0383917781932919,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385356353509428,0,0,0,0,0,0,0,-0.193344376128293,0.083074379389551,0,0
X601009.CH.EQUITY,0,0,0,0.0651956527544376,0,0.00222356805480043,0,0,0,0.0325058167492033,0,0.0320464377918721,0,0,0,0,0,0.268923845261669,0,0,0.188500537240171,0.0272092525092156,0.00147192035591363,0,0,0,0,0,0,0,0,0.0964988126624068,0,0,-1.73472347597681e-18,0,0.146441839719714,0,0,0,0,0.220012833727008,0,0,0,0,0,0.0103901620233938,0,0,0,0
X601166.CH.EQUITY,0,0,0.0288859455142564,0,0,0.164660247223439,0,0,0,0,0,0.0370941443606774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163636409320916,0.0540694175401927,0.129910456062005,0,0,0,0,0,0.146652206292601,0,0.0513636247367195,0.0754439062107826,0,0.00771814945755823,0,0,0,0,0
