,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0653675037563768,0,0,0,0,0.276704324369308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0,0,0,0,0,0.138674872212687,0,0,0,0.180000821233184,0,0,0,0,0,0,0.00954334639767082,0.099530121012571,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.265975991773606,0,0,-3.46944695195361e-18,0,0,0,0,0.407339463406899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340859204998397,0,0,0,0,0,0,0,0,0,0,0.0772071635472663,0,0,0,0,0,0,0.0349556891189456,0,0,0,0,0.0700472433743828,0.0894562741308309,0,0,0,0,0
X600000.CH.EQUITY,0.0299903300015342,0,0,0,0.0523702632713331,0,0,0,0.0546555031387696,-6.93889390390723e-18,0,0.296041490825529,0,0.0503332871494039,0.124907655504755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257608121422157,0,0,0.078403310269442,0,0,0.108124089388813,0,0,0,0,0,0,0,0,0,0,0.02754904488717,0,0,0,0,0
X600015.CH.EQUITY,0,0.130877365400069,0,0,0,0,0.23603336034549,0.189371654890431,0,0,0,0,0,0.180164371872806,0,0,0,0,0,-0.0832451195474413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264555563121209,0,0,0,0,0,0,0.106156973077061
X600016.CH.EQUITY,0,0,0.0856288260567264,0,0,0,0.304252191108096,0.0821552715404373,0.00896526031383665,0.091545725901271,0.147564402863411,0,0,0,0.131894069618099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194112124107619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453577195102405
X600036.CH.EQUITY,0.109693025657781,0.262410328512742,0,0,0,0,0.2079862533334,0,0,0,0,0,0,0.0244882764261745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026255400121891,0,0,0.126462635977942,0.139024262881685,0,0,0.116407848991836,0,0,0,0,0,0,0,0,0,0,0,0.118003029344103,-0.0201336099838005,0
X601166.CH.EQUITY,0.032819368219051,0,0.0293058508408453,0.108058881276853,0,0.438638146896122,0,0,0.00461344261632661,0,0.00900121600022361,0,0.2417749674661,0,0,0,0,0,0,0,0.051631319583545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324484666142252,0,0,0,0.0248557693337286,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.157403816073827,0,0.369410374901029,0.0855756802990387,0,0,0,0,0,0,0,0,0.0666046423555901,0,0.0814843554176669,0.134006601385557,0,0,0,0,-0.0335824824936737,0,-0.0154200876986164,0,0,0,0,0,0.197367244549594,0,0,0,0,0,0,0,0,0,0,0.0378395348509136,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0695756425521181,0,0.0989137419250957,0,0.00804886812722468,0,0,0,0,0,-0.116996416957424,0,0,0,0.0068062552220116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285174272373059,0,0,0.223352186339705,-3.46944695195361e-18,0,0,0,0,0,0,0.195385862712447,0,0,0,0,0.0377354014811464,0,0.0524242392461999,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.0744789207715632,0,0,-3.46944695195361e-18,0.0418522969236438,0,0.0231789051008798,0.360803894857097,0,0,0.332923852423211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879347976036761,0.0440120648975378,0,0,0.0307696478900037,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
