,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0929885235510176,0,0,0,0.0233318395772448,0.1928850481178,0,0,0,0,0,0,0.0878892211776272,0.334409814140328,0.0644938091159366,0,0.0524718428181009,0,0,0,0,0,0.0578703241485412,0,0,0,0,0,0,0,0,0,0.0130513892344789,0,0,0,0,0,0,0,0,0,0.0672870463574698,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0.807309935439255,0,0,0,0,0,0,0,0,0,0,0.0798859823658156,0,0,-0.0486430834819215,-0.0158120917905858,-0.0930925497962243,0,0,0,0,0,0,0,0,0,0.269798185319493,0,0.0525114474921596,0,0,0,-0.277289846971162,0,0,0,0,0,0,0,0,0,0,0,0,-0.0743954893058737,0.127062231899168
X600000.CH.EQUITY,0,0,0,0.159380995280952,0,0,0.21424465725288,0,0.182760964528365,0,0.199195576929158,0,0,0,0,0,0,0,0,0,0.0180573560374018,0.0249803679527376,0,0,0,0,0,0,0.114222746455042,0,0,0,0,0,0,0,0,0,0.0348432816001474,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.291119785061003,0,0,0,0,0.175523397382814,0,0,0,0,0.040495858468903,0,0.0894458802936367,0.202830434777241,0,0,0,0,-0.0319200427846292,0,0,-0.0354589936799168,0,0,0.107053711980465,0,0,0,0,0,0,0,0,0.0673789301711715,0,0,0,0,0.0597548694458411,0,0,0,0,0,0,-0.00363544341227025,0,0,0,0
X600016.CH.EQUITY,0,0,0.184360461978909,0.0745587267648096,0,0,0,0.230802003094178,0,0,0.0555821940787374,0,0,0.114486900294413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769101403095039,0,0,0.0941840775402656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183032010050121,0,0,0,0,0
X600036.CH.EQUITY,0.135498838506136,0.0415644601389825,0,0,0,0,0,0,0,0.060787478973243,0,0,0.190750947961103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542621940528318,0,0,0,0,0.123238459504314,0,0,0,0.0924002136329321,0,0,0,0,0,0,0.230587666419876,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.174247063157788,0,0,0.248557310963312,0,0,0,0.154162711297906,0,0,0.297296018535154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032749762781625,0,0,0,0,0.114438752240515,0,0
X601169.CH.EQUITY,0,0,0,0.394300972523229,0,0,0,0,0,0,0.17384244748092,0,0.0473685679125078,0,0.000294818405352919,0,0,0,0,0.0341532545144166,0,0,0.0895183922936587,0,0,0.00288473946260198,0,0,0,0,0,0,0,0.212720694093246,0.0579082343998154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X601229.CH.EQUITY,0,0.0627295594007054,0.231989535629006,0,0,0,0.20245779920802,0,0,0.0289744746593554,0,0,0,0.150840519025938,0,0,0.0373776340825977,0,0,0,0,0.15436387162297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555838159271877,0,0,0,0,0,0.0548210576016162,0,0,0,0,0
X601288.CH.EQUITY,0.00786276527990201,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.345363663816793,0,0.0242161754952916,0.492575376649461,0,0,0,0.0141317516517163,0,0,0,0,0,-0.0303188312908102,0,0,0,0,0,0.0319251594647816,0,0,0,0,0,0,0.10070124897153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.446540776618417,0,0.244203974948917,0,0,0.117005661264808,0,0,0,0,0,0,0,0.0378741222928621,0,0,0.0416649483439464,0,0.0402090925546878,0,0,0,0,0,0,0,0,0,0,0.00615558491808548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173398033946298,0.0638213573410455,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.0789147318186409,0,2.77555756156289e-17,0,0.0367319347884638,0,0,0.257199029481386,0,0,0,0,0,0,0,0,0,0.0421848745220937,0,0,0,0,0,0,0,0.136805881385178,0,0.126869626398861,0,0,0.274602925545156,0,0,0,0,0,0.0303701789856391,0,0,0,0,0,0,-0.00920177517498085,0,0,0
