,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.359261258408875,0,0,0,0,0,0.0587092824773275,0,0,0,0,0,0,0,0,-0.034151060080494,0,0,0,0,0,0,0,0,0.0833556274735232,0,0,0,0,0.139281528383355,0,0,0,0,0,0,0.12876987289678,0.000520459636336918,0,0.110010893972182,0.0991312273437761,0,0,0,0.205490701703705,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0.442614740928733,0,0,0.269512879878042,0,-0.116399543370972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111916325402645,0,0.156972975146221,0,0,0.107712842698627,0,0,0,0,-0.0764468304290285,0.210684502711791,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.342837535893912,0,0,0.120496587275824,0,0,0,0,0.134922975067481,0,0,0,0,0,0.0793346871310461,0,0,0,0,0,0,0,0,0,0.0093158227052429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146346955614922,0,0,0,0,0
X600016.CH.EQUITY,2.77555756156289e-17,0,0,0,0,0.256532533637103,0.0032730791646885,0.033751666581719,0,0.333071482574083,-3.46944695195361e-18,0,0.00235139455130892,0.0118055280564865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728159017672409,0,0,0,0.146360788549771,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.18696872407197,0.348755512586491,0,0,0,0.226662656552194,0,0,0,0,0,0,0.125163590730266,0,0,0,0,0,0,0,0,0,0,0.0427750755140439,0,0,0,0,0,0,0,0,0,0.122902226668435,0.113889682464648,0,0.0102709008730009,0,-0.0484680823229511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0424339746063513
X601166.CH.EQUITY,0.0161723686197615,0,0,0.0532946896636394,0.344282352461167,0,0,0,0,0.0660611892977987,0,0.263892853462825,0,0,0,0.00877032988147659,0,0,0,0.119789668165051,0,0,0,0,0,0,0,0,0,0,0.0557222956294766,0,0,0,0,0,0,0,0.0565139736803391,0,0,0,0,0.0465792741698984,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0306600689549557,0,0,0,0,0,0,0,0,0,0.229010408211486,0,0,0.156528685002075,0,0,0,0,0,0,0,0.0302592095829027,0,0,0.302715169130079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183412677640303,0,0,0
X601229.CH.EQUITY,0,0.22200537765037,0,0.172793367633111,0,0,0,0,0,-0.12428712836654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357733361442352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173746461537771,0,0,0,0.0474813057202865,0.0170438941641557,-0.0196507994108821
X601288.CH.EQUITY,0,0,0.0437983433016935,0,0,0.174892349610676,0,-0.0426963191350924,0,0.370498232084046,0,0,0.261683114717755,0.22609020626777,0,0,0,0,0,-0.123689747143056,0,0,0,0,0,0,3.46944695195361e-18,-0.0176144034571593,-0.0600237525450029,0,0.0777654399302217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.243647580669314,0,0.356473700323683,0.225037818830963,0,0,0.0498799221106123,0,0,0,0,0,0,0,0.0897144472787547,0,0,0,0.0432251610167191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586234592020405,0,0,0,0,0,0,0,0,0
