,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.403856636924625,0,0.10715002452907,0,0,0,0.0556882067809053,0,0,0,0,0,0.0268494872941281,0,0,0,0,0,0.123933104026375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144342486075381,0,0,0.0875685002773573,0,0,0,0,0.0273372317081871,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.184225165911861,0,0,0.116218968207799,0,0,0,0,0,0.290621548161351,0,0,0,0,0,0,0.308672572837089,0,0,-3.46944695195361e-18,0,0,0,0,0.110988554581704,0,0,0,0,-0.100903961859876,0,0,0,0,0,0,0,0,0,0,0,-0.0798412210339281,0,0,0,0.343537774809202,0.00270760404912969
X600000.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0.224050066326009,0,0.078481544067553,0,0.296382772883654,0,0,0,0,0,0,0,0,0,0,0,0.149720639544443,0,0,0,0,0,0,0,0,0,0,0.0303232788089989,0,0,0,0,0,0,0,0,0,0.00146260011447506,0,0,0,0,0.0916846709780436,0,0
X600015.CH.EQUITY,0,0,0,0,0.085017125062734,0,0,0,0,0,0.102617860208444,0.131057086224427,0,0,0,0,0.307996847982095,0,0,0.15982001962084,0.0428319396121301,0,0,0,0,0,0,0,0,0,0,0,0,0.0372051145220607,0,0,0.0344362506768786,0,0,0,0,0.166294403878694,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257480048725784,0,0,0.162394385413812,0,0.178520154245113,0,0,0.230702694265245,0.341633726058296,0,0,-0.283554415578372,0,0,-0.176872224174077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201629655710528,0,0,0,0.295609182650685,0,-0.0449971460421252
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.296481512692526,-0.0758341022188369,0,0,0,0,0,0,0,0.443364004787768,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.196930179445743,0,0,0,0,0,0,0.0963897582877279,0,0,0,0,0.12123705345508,0.142451816614489,0,0.0247577369381562,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0488913357567339,0,0.376639304223213,0,0.0546934836472658,0,0.0136152452934138,0.0714773302390901,0,0,0,0,0,0,0,0,0.053606122811857,0,0,0,0.303089000253949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0734679163694482,0,0,0,0,0,0.111980214853918,0,0,0,0,0,0,0,-3.46944695195361e-18,0.231522764833283,0,0,-0.0388519515795335,0.227375218022372,0,0,0.216499914464385,-0.100227902221546,0,0,0,0,0,0,0.0306050502385594,0,0.224117032237569,0,0.163117748122634,0,0,0,0,0,0,0,0,0,0,0,0,0.0206805029309785,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.579927750022233,0.17892796955668,0,0.124551484952631,0,0,0,0,0.113144182014079,0,0,0.0456021063354485,0,0,0,0,0,0,0,0,0,0.00442590258674929,-0.201691856415079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466329080705002,0,0,0.318118082193219,0,0,0,-0.248547742839485,0
X601166.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0.416224560389146,0,0.0946743523922196,0,0,0.0293988106769283,0,0,0.045335327010093,0.0996345193707559,0,0,0,0.00885691790719008,0,0,0,0,0,-0.171930588577428,0,0,-0.0987151080172041,0,0,0,0,0,0,0,0.0440500210440461,0,0,0,0,0,0,0,0,0,0,0.244791411682243,0,-0.0591975361794057
