,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.00986228072672091,0,0,0.0620793676476312,0,0,0,0.606891142739055,0,0,0,0,0,0,0,0,0.0887915437048877,0,0,0,0,0,0.0469599720285473,0,0,0,0,0,0.090647470417341,0,0,0,0,0.0361716818137381,0,0,0,0,0.109550700058479,0,0,0,0,0,0,0,0,0.0223644822823291,-0.0535266832036752,0
X002142.CH.EQUITY,0,0,0.0317875976157122,0.1440051008897,0,0.217649715470874,0,0,0.153034303351726,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223138261776356,0,0,0,0,0,0,0,-0.0961713007556664,0,0,0,0,-0.028499906687805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287259967418971
X600000.CH.EQUITY,0,0,0,0,0,0.15931285384697,0,0,0,0,0,0,0,-0.108640659913329,0,0.0485264928303489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741877602781041,0,-0.354688720842195,0,0.0949947459554177,0,0,-0.0222926492814137,0,0,0,0.125470130201735
X600015.CH.EQUITY,0,0,0,0,0.221055798363944,0,0,0,0,0,0.0972168916193217,0,0.0026573876996673,0,0,0.099287174747272,0.0809199022653736,0.118508206328488,0,0.0801223019256909,0.0807771221819333,0,0.0632324381550038,0,0.103269243932848,0.0895731994460684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700781053600669,0,0,0,0,0,0,0,-0.0617124678074295,0,0,0,-0.0110079847687449
X600016.CH.EQUITY,0,0.0983500108697428,0,0.0601980977164624,0,0,0,0,0,0,0,0.430500234056769,0.268768152867761,0,0,0,0.039724047565014,0,0,0.105940427948973,0.0375708133312912,0,0,0,-0.0972686193926956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035792773865701,0
X600036.CH.EQUITY,0.155918266103738,0.155952364352077,0.128734837571109,0,0,0,0,0.0985522984864372,0,0,0,0,0,0,0.0195476815679747,0,0,0,0,0.167535714037315,0,0,0,0,0,0,0,0,0,0.00598196782412325,0,0,0,0,0,0,0,0.250255569510953,0,0,0,0,0,0,0.13078013628791,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.253103572750722,0,0,0,0,0,0,0,0,0.265192894042067,0,0.168786664327178,0,0.235804962769724,-0.100000444975881,0,0,0,0,0,0.0442040994106477,0,0,0,0.266806084604682,0,0,0,0,0.0770743055723503,0,0,0,0,0,0,0,-0.151449519359335,0,0,-0.0273542417170061,0,0.0567908421471912,0
X600926.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,6.93889390390723e-18,0.444828738303529,0,0,0,0,0,0,-0.00949700268043427,0,0,0,-0.170161080683679,0,0,0,0,0,0,0.142309351977449,0,0,0,0,0.137468820660164,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X601009.CH.EQUITY,0.228840435407018,0.0395450226720733,0,0,0,0,0.428630599503073,0,0,0.120530220874044,0,0,0,0,0,0.137640017435319,0.192065660801235,0,0,0,0,0,0,0,0,0.0309515496551908,0,0,0,0,0,0,0,0.0306405943172777,0,0,-0.0846529654139209,0,0,-0.232336817574558,0,0,-0.0824424310406447,0,0,0.11590942380535,0,0,0,0,0,0.0812523521565158
X601166.CH.EQUITY,0.210096276360907,0,0,0.0600011047220353,0,0,0,0,0.236724318969899,0,1.73472347597681e-18,0.221133533142135,0,0,0,0,0.0453014396651451,0.0838686071407612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510600099430923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281409811893968,0,0
X601169.CH.EQUITY,0.0169260470052605,0,0,0,0,0,0.042152625136549,0,0,0,0,0.163452036523773,0.205993775278679,0,0,0.244162183719705,0.0619236114044282,0,0,0,0.177092043346047,0,0,0,0,0,0,0,0.0319089613850811,0,0,0,0,0.00594177441798767,0,0.007194537890606,0,0.076442821237511,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.267404904314184,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00268485501982953,0,0,0.0581482735288597,0,0.102990620237829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644906022591949,0,0,0,0,0.325325595361114,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0.162155239698154,0.0276896777645437,-0.0317080106498064,0,0,0.0453336064155468,0.259333470987021,0,0,0.0900188271510875,0,0,0,0,0.124446813277,0.162674859742427,0,0,-0.0624470998016142,0,0,0,0,0,0,0.0275423723108361,0,0,0,0,0,0,0,0,0,0.119205668090238,0,0,0,0,0,0,0,0,0,-0.0155970332782548,0,-0.153685284628443
X601328.CH.EQUITY,0.137325096104464,0,-8.67361737988404e-19,0,0,0.00244342213842884,0,0,0,0.0503024472310034,0,0,0.0822302610071305,0,0.189779306391813,0,0.27625847854337,0.076519061166698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286602196508625,0,0,0,0,0,0,0,0,0,0,0.0435524354284403,0,0,0,0,0.0458681617378548,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.123057460810686,0.347603895859772,0,0,0,0,0.13939901574514,0.0500440956783208,0.156580810157799,0.0626467728567439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808478743158462,0,0,0,0,0,0,0,0,0,0,0.0791874099924082
X601577.CH.EQUITY,0,0,0.264531790882868,0.211848158951308,0,0,0,0,0,0,0.334178584245491,0,0,0,0,0,0,0,0,0,0,-0.0529227325619505,-1.73472347597681e-18,0.0483069731232296,0,0,0.152050974415221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010329693097138,0,0,0,0,0.0231517005895379,0,0.0453433911467123
X601818.CH.EQUITY,0,0.0788943276438654,0,0.265574697093139,0.271693853003763,0,0,0,0.024460154863686,0,0,0,0.0453002998125093,0.189424427266558,0,0.0557293421852332,0,0,0,0,0,0.0744138419602907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147908140239047,0,0
X601838.CH.EQUITY,0,0,0.12470233344807,0,0,0,0.276603059244853,0.0465783913151057,0,0,0,0,0,-0.0206238528662187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681209051099351,0,0,0,0,0.152222322468116,0,0,0,0,-0.0245335312464008,0,0,-0.107258498026705,-0.0018208873429267,0.0551374480287627,0.127401147192083
X601939.CH.EQUITY,0.101825151793364,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.120296485525894,0,0.107104139053164,0.129207681990027,0,0,0,0,-6.93889390390723e-18,0.0951280513379606,0,0,0,0,0.00857717642581713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285626682080881,0,0,0,0,0,0,0,0,0,0,0.0514966967195948
X601988.CH.EQUITY,0,0.239693946124337,0,0,0.126670847333699,0,0.0315209424028576,0,0,0,-2.77555756156289e-17,0,0.251836764139403,0,0,0,0,0,0.272194317790682,0,0,0,0,0,0,0,0,0,0,0,0.0516344133629381,0,0,0.108291973262885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756679476289164
X601998.CH.EQUITY,0,0,0,0.0679618166274325,0,0.0362352245465674,0.0207853174598303,0.00955564893107453,0.0167240380850729,0,0.485613973032616,0.0754168918128973,0,0,0,0,0,0,0.0830935258999059,0,0,0.0135999338030783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986688103870021,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.0792496718496327,0,0,0,0,0,0,0,0,0,0.364130100449154,0,0.221831681571531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188686967659032,0,0,0,0,0,0,0,0,0,0,0,0,-0.00647513256326143,0,0,0.120709944440043,0,0.0100713736941922
X601916.CH.Equity,0,0,0.00374004937825718,0.309957321823948,0.0779688950361776,0,0,0,0,0,0,0.114043502764624,0,0,0,0,0.0579908362490444,0,0,0,0,0,0,0.0502072351288421,0,0,0,0,0,0,0,0,0.0306488866504388,0,0.259013623624888,0,0,0,0,0,0.0275783734480389,0,0,0,0,0,0,0,0,0,0,-0.284746392781678
X601077.CH.Equity,0.0594627326833423,0,0,0,0,0,0,0,0,0,0,0,0.231292492959894,0.1793959305095,0,0,0,0,0,0,0,0,0.307885853913907,0,0,0.0467195416299915,0,0,0,0,0,0,0,0,0.13738523834997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.364662333851575,0,0,-0.0415811053341544,0,0,0,0.0890265804811603,0,0,0,0,0,0,0,-0.126283052209714,0.222693198150343,-0.322059311640917,0,0,0.350257800114321,0.104425161470813,0,0.107578041594947,-0.0396617528050378,0,0,0,0,0,0,0,0,0.124550873339151,0,0,0,0,0,0,0,0,0,0.0956406960557462,0,-0.108048296882057,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165638395613793,0,0.0717838449893888,0,0,0,0,0,-0.0482669988715442,-0.00227532414408401,0,0,0,0.199448512977253,0,0,0,0,0,0,0.114814912419552,0,-0.100391741588544,0,0,0.378673835625716,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192468176888562,0.000295853001127378,0,0,0,0,0,0,0,0,0.578333034077839,0,0,0,0,0,0.329287739534182,0.0778556049313588,-0.0178853063686517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119001493755505,0,0,0
X2880.TT.EQUITY,0,0,0,0.0399099582538164,0,-0.114660517076617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0872224010003955,0,0,0,0.128299956480737,0,0.131422687928117,0.408215598931482,0,0,-0.0415656729008021,0,0,0,0.168805673215169,0,0,0,0,0,0.0261786027126372,0,0,0,0.0687226293882538,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265931294918859,0,0,0,0,0,0,0.00619303150561471,0,0,0.210969845344649,0,0,0,0,0,0.374308715144138,0.244610169874418,0,0.0666691158532297,0,0.0370141343351867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650039862216173
