,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.319492952873415,0,0,0,0,0,0,0.126968114730856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847535902433156,0,0,0,0,0,0,0.0187402724712845,0.0326128670709491,0,0,0,0,0,0.0439273384022265,0,0.155438577205726,0,-0.129891185475684,0,0.158505946875816,0,0,-0.0880779642610331,0.0626611115278125,0,0,0,0
X002142.CH.EQUITY,0.293823577849709,0,0,0,0,0,0.121624564174448,0.0196739191313124,0.0231657727756526,0,0,0,0,0.317023751571441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269714430877061,0,0.0659432726178101,0,0,0,0.175659315982158,0,0.132248734631193,0.0306358927370592,0.0556365314315635,-0.230757015516163,0,0,0,-0.0153950424261758,0,-3.46944695195361e-18,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.144008621533625,0,0.292487066783986,0,0.0697197739861141,0,0,0.201032887987012,0,0,0,0,0,0,0,0,0,0.109592304574858,0,0,0,0,0,0,0,0,0,0,-0.238468772820071,0.450768823193933,0,0,0,-0.00258067539621937,0,0,0.0562919097852732,0,0,0,0,0,0,0,0,0,0,0.10549884256792
X600015.CH.EQUITY,0.0458586234852148,0,0.177355851116417,0,0.0868774459202519,0,0,0.484479849937528,0,0,0,0,0.00924966478081279,0,0.110492957677612,0,0,0,0,0,0,0,0,0,0.0280441065823431,0,0,0,0.0720738472263694,0,0,0,0,0,0,0,0,0.0158356861735013,0,0.0807580156565043,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0
X600016.CH.EQUITY,0.0295262567223699,0,0,0.197549676920735,0,0,0,0,0,0.0552327761062729,0,0,0,0,0.293370101571743,8.67361737988404e-19,0,0,0,0.113263973450746,0,0,0,0,0,0,0,0,0,0,0.058888729030472,0,0.0911204767825208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101723200075301,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.485665541907437,0,0.0429338555734622,-0.086210882671386,0,0,0,0,0,0,-0.0375134568110654,0,0,0,0,0,0.108591915486674,0,0.0325167281732511,0.492862679763357,0,0,0,-0.0212882263183549,-0.0015357428092278,0,0,-0.131058324075621,-0.252770690614724,0.415458705350443,0,0,0,0,0,0,0,0,0,0,0.242326796305052
X601166.CH.EQUITY,0,0.395858202912334,0,-0.034807348234288,0,0,0,0,0,0,0,0,0,0,0.110707170241403,0,0,-0.104033173485546,0,0,0,0,0,0,0,0.0705032819866207,0,0,0,0,0,0,0.188631513547239,0.205191047901815,0,0,-0.105846194321182,0,-0.0665789188482681,0,0,0,0,0,0,0.273477534391545,0,0,0,0,-0.142954968023323
X601169.CH.EQUITY,-0.00378144557669264,0,0,0.817466919170332,0,0,0,0,0,0,0,0,0,0,0,0.0748641988587566,0,0.0524580178891975,0,0,-0.146199841324314,0,0,0,0,0.140819237866476,0,0,0,0,0,0,-0.105091290557825,-0.310876054029435,0,0,0,-0.0705459765065773,0.39636488948807,-0.0742737053383139,0,-0.0274360594546716,0,0,0,0,0.0665655594352789,0,0,0,0.137849230609061
X601229.CH.EQUITY,0.0500202665461399,0.124575773280364,0.108299864134852,0,0,0,0,0,0,0,-0.0875554205526688,0.49112762338667,-0.0274948408916845,0,0,0.0703095617572464,0,0,0,0,0,0,0,0,0,0.0649972974522674,0,0,0,0,0,0,0,0,0,0.163205060366526,0,0,0,-0.0150288554602392,-0.0413440621319259,0,0,0,0,0,0,0,0,0,-0.193393782068649
X601288.CH.EQUITY,0,0,0,0.0907404089189024,0,0,0,0,0,0,0.0548740481513438,0,0.153390167434477,0,0.355189695752994,0,0,0,0.0370153980946451,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.27750916105877,0,0,0.0511737797061349,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0
X601328.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0.367300619501973,0,0,-0.0255616576456463,0.0915844490995382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244380288307889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225152538072596,0.310140898756525,0,-0.0866239659278501,0,0.182446737032039
X601398.CH.EQUITY,0,0,0,0,0,-0.0450791610140385,0,0,0.700104402448622,-0.181357819320475,0,0,0,0,0,-0.148234863919856,0,0,0,0.059419349030816,0,0,0,0,0,0,0,0,0,0,0.494437372328271,0,0,0,0,-0.0393407063674416,0,0,-0.28514276851677,0,0,0,0,0,-0.151380696587132,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.702028189589743,0,0,0,0.0919167287171944,0,0,0,0,0,0,0,0,0,0,-0.173156231190812,0,0,0,-0.131787204013504,0.532994981987988,0,0,0,0,0.586756508851747,0,0,-0.306824678579701,-0.0952343786229969,-0.0819203087197224,-0.382737302176019,0,0,0,0,0,0,0.247515539533842,0,0,0,0,0,0.0399205600215887,-0.0590766149972506
X601939.CH.EQUITY,0,0.603642395845794,0,0,0,0,0,0,0,0,0,0.31515018376809,0,0,0,0.118484593148311,0,0,0,0.014649507390616,0.0828825125676004,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0644425461346933,0,0,0,0,0,0,-0.0269811839433862,0,-0.366765852451216,0,0,0.155436149138869,0,0,0,0,0,0,0.0992486501953651,0,0
X601988.CH.EQUITY,0,0,0,0,0.0153151205406375,0,0.0893125883629683,0,0,0.710520665008004,0,0.0832505673749659,0,0.0712468355785338,0,0,0.114116844494161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364894338176163,0,0,0,0,0.00987263273700571,0,-0.134900563110407,0,0,0,0,0,0,0,0.12059531873623,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0536249247282948,0,0.00354496387936118,0,0,0.120431541977778,0,0,0,0,0,0,0,0,0,0,0.260764127782268,0,0,0.423043094980214,0,0,0,0,0,0,0,0,0.259691685120375,0,0,0,0,0,-0.370978873970272,0,-0.138849690491036,0,0,0,0,0,0.0729334767536344,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.148463790470196,0,0,0.0215607117147304,0,0,0.168723292223561,0.150584836378224,0,0,0,0,0,0,-0.014068666073432,0,-0.0747673499261421,0,0,-0.103966919616714,0,0,0,0.180337347970766,0,-0.0324883868683463,0,0,0.220051810574589,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,-0.0613696859984222,0,0,0,0,0,0,0,0.0584288900340741,0,0,0,0,0,0,0,0,0,0.607833049385885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817499158319375,0,0,0,0,0,0,0,0,0.159639698891263,0,0,-0.111526464738454,0.377326012875171,0.067234881665332,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.189087263443731,0,0,0,0.454454717421568,0,0.197506441056255,0,0,0,0,0,0,0,0,0,0,0.137532333752937,-0.0733192015351549,0,0,0,0,0,-0.116027068792355,0.192346836554374,0.227579247238837,-0.0272748207176499,-0.115400751529544,0,0,0,0,-0.134968280505349,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0136382462040637,0.00835657532454322,0,0,0,0,0,0,0,0.0114043016400119,0.344087303554682,0,0,0.205582282399962,0,0.0635539401499435,0.0154997029619621,0,0,0.25065193832069,0,0,0,0,0,-0.0784158401207588,0,0,0.0596810309301593,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0556797883082941,0.0270652164427582
X002736.CH.EQUITY,0,0.0795194418657452,0,0,0,0,0.175570713271575,0,0,0,0,0,0,0,0,0.180875436579899,0,-4.98470207556497e-05,0,0.136654080738599,0,0,0,0.113436367812615,0.137804189786827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216451467063266,0,0,0,0,0,0,0,0,0,0,0,0.116059988670074
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0.0799623846204146,0,0,0,0,0,0,0.0878682490797161,0,0,0,0.155060416580594,0,0,0,0.098756706457648,0,0,0,0,0,0,0.136388694269153,0,0,0,0,0,0,0,0,0,0,0,0,0.140102046432395,0,0,0,0,0,-0.0444135129049332,0
