,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2887.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X000002.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.184896331153661,0.168013232565479,0,0,0.0768702456580515,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0151408961519714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336869096727817,0,0,0.0171306351271938,0,0,0.0696883290845379,0,0,-0.0816995846807927
X002142.CH.EQUITY,0.117485684363338,0,0,0,0,0.216801904011024,0.242825118095675,0,0,6.93889390390723e-18,0,0,0.0947334657960885,0,0,0.0148226478435206,0,0.0566979610324397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000196225893140296,0,0.029618248158431,0
X600000.CH.EQUITY,0,0,0,0.155087121808883,0.0596523258556334,0.0796646238127042,0,0,-8.67361737988404e-19,0,0,0.227394596226481,6.93889390390723e-18,0.103872773526803,0,0,0.140925908332957,0,0,0,0,0,0,0,0.114509205866408,0,0,0.0743653242312867,0,0,0,0,0,0,0,0.0293511776801648,0,0.054831845335903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.437582699605298,0,0.0136580525936202,0,0,0,0,0,0.0746628850261143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475059473658643,0,0,0,0.117337767445044,0,0,0,-0.161621964317346,0,0,0,0,0,0,0,0,0,0,0,0.0500651956711763,0,-0.0339238763236792,0,0,-0.0847212297898117,-0.123113185497713,0.115784370817726
X600016.CH.EQUITY,0,0,0.0458771691085,0.21545180359251,0,0,0,0,0,0,0,0,0,0,0.138406143972635,0.0380837834290553,0,0.21550740553838,0,0,0.118965396044936,0,0,0.130314861776588,0,0,0,0,0,0,0.0356482979353855,0,0.0275996778121543,0,0,0,0,0,0.114223060552797,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.167858864296635,0.41502282119768,-3.46944695195361e-18,0,0.0728648848287685,0,0,0,0,0,0,0,0,0,0,0,0.113536445086915,0,0,0,0,0,0,0,0,0,0.218206593498749,-0.00961900591832303,0,0,0.142138275524719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035458847365599,0.0176929756379429,0
X600919.CH.EQUITY,0,0.0777468228524846,0,0,0,0,0,0.0233577478266347,0,0,0.00913500391899623,0,0,0.163082792406572,0.0536669007923951,0,0,0,0,0,0.15452072777234,0.0302177287376099,0,0,0,0,0,0,0,0,-0.0612307008149903,0,0,0,0,0,0,0,0,0,0.195913223994507,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0.286290070074448,0,0,0,0.0314243634106434,0.222238697611222,0,-0.0353609817664206,0,0.17003856750164,0,0,0,0,0,0,0,0.0202962991107529,0,0.0256305567924286,-0.0266541416785638,0,0,0,0,0.115326365702814,0,0,0,0,0.0104899884579505,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0198696982857526,-1.38777878078145e-17,0,0.0555027536022271,0.384191860587863,0,0.346315691390024,0,0,0,0,0,0,0,0,0,0.0191293752080247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599615191140869,0,0.0798873062618931,0,0,-0.0277111066599367,0,0,0,-0.194682880524087,0
X601166.CH.EQUITY,0,0.205446838856087,0,0,0,0.136383295319169,0,0,0.239302709079657,0,0,0,0,0.178682088872824,0,0,0,0,0.0364686117133962,0.0345961916382067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100870715458128,0,0,0,0,0.06069199430655,0,0,0,0,0,0,0,0,0.0248593814804359,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0669651874522108,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00655468503330566,0,0.385833840419794,0,0,0.0965893215932083,0.336351643623013,0,0,0,0.105862091552314,0,0,0,0,0,-0.0248928041322011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0282801951728002,-0.0930720338514664,0
X601229.CH.EQUITY,0,0,0.314989628998485,0,0,0,0,0,0,0,0.165552512620183,0,0,0.0903319934205047,0,0.0622965377472479,0,0,0,0,4.33680868994202e-19,0,0,0,0.141306924299423,0,0.042378040818375,0,0,0,-0.0216574249925525,0,0,0,0,0,0.184989666115169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194070225905829,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.103451387398005,0,0,0.322528947083514,0,0,0,0,0.191783285924986,0.197325991181263,0,0,0,0.119449947549435,0,0,-0.0646402619483813,0,0,0,0.0127687921866098,0,0,0.0425041452100511,0,0,0,0,0,0.0759873150577064,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0471386101586613
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.0272744721281876,0,0,0,0.406670569138999,0.204290976119823,0,0,0,0,0,0,0.0827657645698815,0,0,0,0.0585462725003017,0,0,0,0.0470160862098431,0,0.0590754877432938,-0.117088984709443,0,0.0219320605622408,0,0,0,0,0,0,0.0718967909796546,0,0,0,0.0333619386802526,0,0,0,0,0,0,0,-0.110415880766472
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665986394123881,0,0.0649032722088156,0.409055383557112,0.00592758333335685,0,0.507263942685542,0,3.46944695195361e-18,0,0.0335051514360052,0,0,0,0,0,0,0,-0.173464562582555,0,0,0,0.169948685183743,0,-0.0542878387460893,0,0,0,0,0,0,0,0,-0.000567386944884614,0,-0.043045428307376,0
X601577.CH.EQUITY,0,0.230192090324553,0,0,0,0,0.0764171237172642,0,0,0,0,0,0,0,0,0,0,0,0,0.104369260618762,0,0,0,0,0.254127772974163,0,0,0,0,-0.012652058160041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126262351260759,0,0,0,0
X601818.CH.EQUITY,0,0,0.160190800906402,0,0.451098165907399,0,0,0,0,0,0,0,0,0.0726229156379623,0,0.0863707089501708,0,0,0,0,0,0,0,0,0.160724233322211,0,-0.0411236381952771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217623066062622,0,0,0,0
X601838.CH.EQUITY,0,0,0,0.101934400603452,0,0,0,0.00963447511753823,0.0961726766249168,0.0920539043651439,0,0,0,0,0,0,0,0,0.0332174477504636,0,0,0,0,0.101062799014297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181511171670621,0,0,-0.0545414093994529,0,0.178335629801553,0,0,0
X601939.CH.EQUITY,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.315989593351282,0,0.283861489715738,0.0338613673885525,0.213809103851334,0.216914982678183,0,0.0121843108200443,0,0,0,0,0,0,-0.0733965053424201,0,0,0,0,0,0,-0.0691787842384315,0,0,0,0,0,0,0,0,0,0,0,-0.0290112867881112,0,0,0,-0.00920264600663965,-0.05870505712803,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.0949905884691453,0.213480087289419,0,0,0.354540806642713,0,0.238680102177458,0,0,0,0,0,0,0,0,0,0,0,0.0464994719175625,0,0,0,0,0,0,-0.0830971412395059,0,0,0,0,0,0,0,0.168369686799747,0,0,0,-0.181375408281227,-0.080878507158287,0,0,0,0,0.235215133430354
X601997.CH.EQUITY,0,0,0,0,0.0589561586883337,0,0,0,0,0,0.141611059733919,0,0,0,0,0.160331340873687,0,0,0,0.346139848826981,0,0,0,0.0545418324436746,0,0,0,0,0,0,0,0,0.0920079467537418,0,0,0,0,0,0,0.0195949531673019,0,0.114524996651835,0,0,0,-0.0204179522916412,0,0,0,0.0347156974515544,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0194608313228497,0.00755191363613609,0,0,0.240100379880136,0,0,0,0,0.161341839959876,0,0,0.0335418037344609,0,0,0,0,0,0.303990199150129,0,0.135611508451424,0,0,-0.0308814662889685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015823402379167
X601658.CH.Equity,0.14428396905403,0.0512248296109201,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.126490015642043,0,0,0,0,0.139620908026294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03427685830709,0,0,0,0,0,0.149238015381772,0,0,-0.0457419786282837
X601916.CH.Equity,0,0,0,0,0,0,0,0.105170021392896,0,0,0,0.200179144777501,0,0.087138564682242,1.73472347597681e-18,0,0,0,0,-0.0556066734368893,0,0,0,0,0,1.73472347597681e-18,0,-0.0403556522440214,0,0,0,0,0,0,0,0,0,0,0.46476044413611,0,0,0,0,0,0,-0.0234280238109171,0,0,0,0,0,-0.300944077543553
X601077.CH.Equity,0,0,0,0.0969696398464802,6.93889390390723e-18,0,0,0,0,0,0.424647156433795,0.177033708536008,0,0,0,0,0,0,0.112606232194348,0,0.0270263424532935,0,0,0,0,0,0,-0.0317900503973086,-0.0371715848595601,0,0,0,0,0,0,0,0,0,0,-0.101747346263878,0,0.000918328077219406,0,0,0,0,0.0146428505648091,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.121763719351527,0,0,0.0224005996349905,0,0,0,0,0,0,0,0,0,0,0,0.270249322228584,0,0,-0.0597901935079243,0,0,0,0.293217535293092,0,0,0,0,0,0,0,0.155527749912277,0,0,0,0.03109188714848,-0.0519405692021595,0,-0.10416320116529,0,0,0,0.24842568512951,0,0,-0.207392357239391,0.231816972508736,-0.0309912794142228,-0.0508775062662679
X2388.HK.EQUITY,0,0,0.246129167582461,0,0,0,0,0,-0.0146984607107353,0,0,0,0,0,0,0.032474586406957,0.00999315060835555,0,0,0,0,0,0,0.0187440602738362,0,0.516862651481918,0,0.179836085592191,0,0,0.308165110703472,0,-0.573656365258417,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.2038811008036,0,0,-0.0396411525029064,0,0,-0.115173325683963,0
X5.HK.EQUITY,0,0,0.203872675585154,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335905324832847,-0.0174327725599805,0,0,0.0603090468929083,0,0,0.0536748557504111,-0.00160975176208793,-0.265125996150712,0,0,-0.309721437141082,0,0,0,0,0,0,0,0,0,0,0,0.478131932179231,0,-0.078255631299905,0.289139882697147,0.200399689357475,0
X2880.TT.EQUITY,0,0,0,0,0.0963253564209297,0,0,0,-0.235599761777129,0,0,0,0,0,0,0,0.0192043205012389,0,0,0,0,0,0,0,0,0.109603414671605,0,0,0,0.250966676464734,0,0.444861627077123,-0.028216370271466,0,0,0,0,0,0,0.204234072998334,0,0,0,0,0,0,-0.033969496950712,-0.0777156797825159,0,-1.73472347597681e-18,-0.0427956051160084,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577956520504076,0,0,0,0,0,0,0,0,0,-0.419963784208688,0,0.368478117526283,0.397797280102514,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.131453405822088,0,0,0,0,0
X2887.TT.EQUITY,0,0,0,0,0.049381154563913,0.407364248094576,0,0,0,0,0,-0.200927463585562,0,0,0,0,0,0,0.0208522352844965,0,-0.11893197368945,0,0,0,0,0.00865954604369072,0,0,0.00478176827543844,0,0,0.36402626783203,0.0735337753201588,0,0.0573640110679641,0,0,0,0,0.139440846324579,0,0,0,0,0,-0.205167458576996,0.239526910067797,0,0,0.0941016014043874,0.0575663590120428,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127098853157217,0,-0.0872600586257831,0.486331965830171,0,0.113737676165712,0,0,0,0,0,0.0223124546257998,0,0,0.353005226514918,0,-0.184838289495856,0,0,0,0.0629874007639264,0,0,0,0,0.113752788199518,0
X000166.CH.EQUITY,0,0,0,0,0.0377251642498926,0,0,0,0.0307237107472864,0,0,0,0,0.0929151819037554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530906345474327,0,0,0.253000717096824,0,0,0.221929081462267,0,0.159196004373819,0.0344975199601684,0,0,0.279247902466234,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838990254870342,0,0,0,0,0,0,0.0709811841946962,0,0.0938039022282745,0.148762846025313,0,0.303399803867344,0,0,0.117294865122363,0.424733334702657,0,0,0,0,-0.184155449587852,0,0.0876923088749238,0,0.0780531431235441,0,-0.0720799937873239,-0.0330101588981559,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0457196052689983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475787954683637,0.0705763887004134,-0.0300045397308787,0,-0.0454787053820595,0,0,0,0.111370798374094,0,0.177211051030109,0.692787441415244,0,0,0,0,0.0418798370220641,0,0,0,0,-0.0347567427299958,0,0,0,0.0414522973577137,0.0468657556867612
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018755979273215,0,0,0,0,0.0909091140022266,0,0,0,0,0,0,0,0,0.0503674431843408,0,0,0.619676424749355,0,0,0,0.207103978770543,0.0209285157645504,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10032130536612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177872717958041,0,0.0832994948422138,0.491494185133063,0,0.0254305402551333,0.109691424486998,0,0,0,0.0152503453083679,0,0,0,0,-0.0262491444217576,0,0,0,0
X601688.CH.EQUITY,-0.121098583047353,0,0,0,0,0,0,-0.0315073087149113,0,0,0.0276857099527149,0,0,0,0.103489502841875,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193070179207701,0,0,0,0,0.0365099779409598,0,0.271574971726542,0.301971172710991,0,0.132912392788358,0,0,0,0,0.0630551080442397,0.0497503837243671,0,0,0,0,0,0.0476208166428238,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0299383055228294,0,0,0,0.0171096802458957,0,0,0,0,0,0,0,0.211691936342874,0,0.204033685640445,0,0,0,0,0,-0.019560813482373,0.272547056922751,0.103476386859394,0,0,0,0.204528345229696,0,0,0.0888293469956409,0,0,0,0,0,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0346537611695792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11373062636814,0.472380012254372,0,0,0.0204905975260215,0,0,0,-0.114057720855251,0,0,0,0,0,0,0,0.0767431725250849,0.191642601907021,-0.0828014735800931,0.163860874477269,0.0424702307132993,0
