,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.154125031516944,0,0,0,0,0,0,0.0802198349111361,0,0,0,0,0,0,0,0,0,0,0.317612373708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195916789606548,-0.0831636596312766,0,0.252276792956866,0,0.120770633603346,0,0,0,0,0,0,0,-0.263401815037949,0,-0.00019546279843998
X002142.CH.EQUITY,0.238482330116838,0,0,0,0,0.0142155348376832,0.0737543788204612,0,0,0,0,0.01876253357609,0,0.0411843654588269,0.100998816880778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11089878847705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102163319021116,0
X600000.CH.EQUITY,0.120524111776403,0,0,0,0.0864880439956944,0.287346436486857,0,0.070147122966269,0,0,0.307158084066852,0,0.128001534105567,0,0,0,0,0,0,0.0235381885698549,0,0,0,0,0,0,0,0,-0.0787892728897211,0.0773938277166706,0,0,-0.0948830770530583,0,0,0.0438966773250061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.322079312472149,0,0,0,0,0.257445344122148,0.0347684910159472,0,0,0,0,0.017480658408181,0,0,0,0.0122032644304675,0.0608941977693152,0,0,0,0,0,0,0,0.162323847124341,0.0133229178015448,0,0,0.0634149213574373,0,0,0,0,0,0,0,0,0,-0.0555300593014938,0,0,0,0,0
X600016.CH.EQUITY,0,0,4.33680868994202e-19,0.384470470568285,0,0,0,0.121408675338322,0,0,0.11410011691648,0,0,0,0.10184099952274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139866251492582,0.139733067156104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.185810109771384,0.218936942885084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267697827892951,0,0,0,0,0,0,0.0191560477376094,0,0,0,0.0607074223860386,0.350677792074596,0,0,0,-0.0267611155084241,0,0,0.0623681688047444,0,0,-0.00111750625071848,0,0,0,0,0,-0.0051649070454763,0.0224373349089139,0,0,0,0
X601166.CH.EQUITY,0,0.507026165220258,0,0,0,0,0,-0.131026868169068,0,0,0,0,0,0,0.153015874049479,0,0,0,0,0,0,0,0,0,-0.0154152460708872,0.183869437329625,0,0,0,0,0,0.193812465870666,0.265111466936125,0,0,0,0,0,-0.067172579419378,0,0,0,0,0,0,0.0346792267466046,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0842919590038832,0.273970037477525,0,0,0,0,0,0,0.456097613216807,0,0.089142831540017,0,2.77555756156289e-17,0,0,0,0,0.102614153334837,0,0,0,0,0,0,0,0,0.095080583369444,0,0,0.0199514347915526,0,0,0,0,0,-0.0706043603771654,0,0,0,0,0,0,0,0,0.103230684772268,0,0,0.0949402415961227,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.298158892354558,0,0,0,0.499670251312224,0,0,0,0,0,0,0,0.396285746839616,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0325908229826144,0,0,0,0,0,0,0,-0.0145180060918862,0,0,0,0.00275164460831455,0,0,0,0,-0.0828271571025841,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.234703619923527,0.0753498144348836,0,0,0.441068711208832,0,0.127050667226055,0,0,0,0,0.0356240416708171,0,0,0.106821559444363,0,0.0418376214607586,0,0.137610303874977,0,0,0,0.034825858920909,0,0,0,0,0,0,0,0,-0.0367494591507636,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.182870733567355,0,0.187503957849548,0,0.0187261492306488,0.237542738192017,0,0,0,0,0,0.028878459111865,0.101648181527344,0.184079656038248,0,0,0.0583179714127918,0,0,0,0,0,0,0,0,0,0,0.0149432868781227,0.0642308325404626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180291067906264,0.0241949158380228,0,0,0
X601398.CH.EQUITY,0,0,0,0,0.130576985985141,0,0,0,0,0.240906709580611,0.0713860908653397,0,0.0473792143684662,0.313268598397438,0.168415207511992,0,0.0262668460556804,0,0,-0.0155234781624955,0,0,0,0,0,0,0,0,-0.155829862868815,0,0,0,0,-0.121980708410016,0,-0.00902460004043501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834184082918116,0
X601818.CH.EQUITY,0.0926529013767119,0,0,0.293057152573225,0,0,0,0,0,0,0,0,0,0,0,0.185520354474552,0,0,0,0,0,0,0,0,0,0,0,-0.1213538237437,-0.151573771028762,0,0.244097660750226,0.00214513724194878,0,-0.152059208615739,0,0.0187024389575217,-0.101646956745919,0,0,0.154975912991988,0,0,0,0,0,0,0,0,0,0,0.0713286698798376
X601939.CH.EQUITY,0.141611007016656,0,0,0,0.0123058670055707,0,0,0,0.321650203793832,0.0869110285193929,0,0.425899010426349,0,0,0,0.013697929824703,0,0.0302692581429236,0.107531351732264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170913403674624,0,0,0,0,0,0,0,0,0,0,0.128145057352902,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.0267100895218785,0,0.1121441515169,0,0,0.22992354182582,0.226932974852401,0,0,0.206460679958465,0,0,0,0,0,0,0.119834973815327,0,0,0,0,0,0,0,0,0,0,0,0,0.0451551162482552,0,0,0,-0.285304190874951,0,0,0,0,0,0,0,0,0,0,0,0.161844220386353,0
X601998.CH.EQUITY,0,0,0,0.170960237229516,0,0,0,0.139804790311933,0,0,0.117970120463095,0.0991136244359026,0,0,0,0,0,0,0.0331591282405252,0,0,0,0,0,0,0,0,0,0,0,0,0.0392475491345991,0,-0.120655788082489,0,0.0260373154319866,0.0334563611651492,0,0.0110724916305672,0.0681218514984227,0,0,0.149127399703174,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.148960181655596,0,0,0.0894660129056603,-0.0580545311204149,0,0,0,0,0.289699404046366,0.118089500359628,0,0,0,0,0,0.0901947069916812,0,0,0,0,0,0,0,0,0,0.255259670251674,-0.133886075774882,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.109892114556739
