,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0703251761724134,0.425964811740804,0,0,0.132756183845689,0.0629134152382799,0.0309227123895431,0,0.298307817442655,0,0,0,0,0,0,0,0,-0.149999778243647,0,0,0,0,0,0,0,0,0,0,-0.137328671829724,0,0,0,0,0,0,0,0,-0.0595669156270532,0,0,0,-0.0994712672740765,0.201087322238284,-0.157568141788446,0,0,-0.115023435198903,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.390831198651134,0,0.437296854786473,0,0,0,0,-0.130294971477205,0,0,0,0,-0.14806241357297,0.30227743317206,0,0,0,0,0,0,-0.162205874156057,0,0,0.195206885796508,0.0122961169907345,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0422742067846116,0,0,0,0,0,0,0.0177793959272212
X600000.CH.EQUITY,0.139830593283746,0.0351412194728871,0,0,0,0.240774765611392,0,0.0362439693361771,-5.42101086242752e-20,0.0527769068396277,0,0,0,-0.00925477879786965,0,0,0,0,0,0,0.247793149067797,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797977529142076,0,0,0,0,0,0.0418742730307777,0,0,0,0,0,0,0,0,0,-0.0164091786887216,0
X600015.CH.EQUITY,0.123033979392616,0,0,0,0,0,0.0544718528731613,0,0,0,0,0.0378068949965374,0,0.010448952722862,0,0,3.46944695195361e-18,0,0,0,0.316952331040777,0.27976625658208,0,0.0958725180738752,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346209891985095,0,-0.00865012194611996,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.286805585671373,0,0.256803870547588,0,0,0,0,0,0,0,0,0,0,0,0,0.0422389378669883,0,0,0,-0.185973552794889,0,0,0,0,0.749223176181937,0,0.413880418340874,-0.145639026670214,0,0,0,0,0,0,0,0,0,0.0839971027647839,0,0,0,0,0,-0.204999640016506,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.153612793988369,0,0,0,0,0,0.0178216895870347,0.20223966679686,0,0,0,0,0.0334875631399792,0,0.0553261273663901,0,0,0,0.194406780701656,0,0,0,0,0,0,0,0,0,0,0,0.0132686362728335,0.011892901664921,0.0207582480899874,0.0226487100395299,0,0,0,0,0.0818383828124843,0,0,0.227160043307585,0,0,0,0,0,0,0.0278095404399096,0
X600919.CH.EQUITY,0,0,0,0.0174680244897689,0,0,0,0,0.0731448706195864,0,0,0.121669414338543,0,0,0,0,0,0.0789182748487604,0,0,0.456824296025797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471856199807778,0,0,0.0492004856852929,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0.0929509651066444,0.424338001209489,0,-0.0172399101816566,0,0,0,0,0.0231822974427246,0,0,-0.0353358140754202,0,0,0,0.366596137353263,0,0.0522161784411215,-0.0138966710469026,0,0,-0.0485352903594803,0,0,0,0,0,0,0,-0.028110832805805,0,0,0,0,0,0,-0.0246815329601952,0,0,0,0,0,0,0.122279649766559,0,0.0582951144909023,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0987213886455223,0,0,0.152063487297874,0,0.0971485162383434,0,0.045149072133458,0,0,0,0,0,0,0,0.0942811452521664,0,0,0,0,0,0,0,0,0,0.0966407104793383,0,0,0,0.000983050652487848,0.00722808800279349,0,0,0,0,0,0,0.0367444700641153,0,0,0,0,0,0,0,-0.0709679287672676
X601166.CH.EQUITY,0.185081557605753,0,0.13888738820916,0,0,0.1592090251883,0,0.112640815846585,0.146040132035853,0,0,0.0431140360761088,0,0,0,0,0,0,0,0,0,0,0.302751916168308,0,0,0.112648631027045,-0.257780597497742,0.0895389143303548,-0.119535104621634,-0.0925669520549444,0.279434065873626,0,0,0,-0.0373855383256087,0,0,-0.0327805714656892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
