,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.146641688292335,0,0.0253671100965339,0,0.0339238343096039,0.158759629158764,0,0.137484997633017,0,0,0,0,0,0,0,0,0,0,0.275142069324188,0,0,0,0.291182659413277,0,0,-0.176432923975693,0,0,0,0,0,-0.0894411424329567,0,-0.13791443955203,0,0,0.12655301092986,0,0.0368986193963903,0,0,0,0,0,0,0,0,-0.214148961555712,0,-0.117575994715835
X002142.CH.EQUITY,0.17711762237038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270162349818403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219050344989988,0,0,0,0,-0.0253546279580537,0,-0.0891695147546487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0523007039645015,0,0,0,0.0365262947755457,0.216417399371441,0,0,0,0,0.44201936599175,0,0.10201321614691,0,0,0,0,0,0,0.141464249089864,0,0,0,0,0,0,0,-0.0296505990917256,0,0,0,-0.0385608728527519,0,-0.014273211800952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703346956983286
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.312393933673456,0,0,0,0,0.300139096003522,0.00551837296529843,0,0,0,0,0.0343253099735221,0,0,0.0649693586195817,0.0185998321976888,0,0,0,0,0,0,0,0.153237766914386,0,0,0,0.0485379499582644,0,0,0,0,0,0,0,0,0,0,-0.0467606940716698,0,0,0,0,0
X600016.CH.EQUITY,0,0.0581632124873946,0.228336377903172,0.158129454493591,0,0,0,0,0,0,0.273814368031495,0,0,0,0,0,0,0,0,0,0.0317680892818692,0,0,0.0795043454207975,0.0174375036574357,0,0,0,0,0,0.0434155121410735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.251213041675079,0.0726132192312395,0.045427530186338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773969347276579,0,0,0,0,0,0.0257318116797647,-0.020111311530278,0,0,0.065565139910312,0.416235648737717,0,0,-3.46944695195361e-18,-0.0443171708671763,0,0,0.195302272462937,0,0,0,0,0,0,0,0,0.172076343140037,0,0,0,0,0,-0.0328679824023714
X601166.CH.EQUITY,0.0393398528429537,0.0441059538412919,0,0,0,0.499670100186778,0,0,0,0,0,0.117395278010886,0.0835485788362528,0,0.0437511592269946,0,0,0,0,0,0,0,0,0,0.109042358942171,0,0,0,0,0,0,0.246709701499509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.212270389657167,0.61415174316434,0,0,0,0,0,0,0,0,0,0,0.142359422238992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135940499131717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960818372079241,0,0,0,0
X601229.CH.EQUITY,0,0.00565886118559448,-0.180903070059324,0.318883766358021,0,0,0,0,0,0.318652057572285,0,0,0,0.173658208688684,0,0,0,0,0.220088834167395,-0.0450714926525876,0,0,0,0,0.228148980544113,0.117925190545808,0,0,0,0,0,0.129318890665521,0,0,0,0,0,0,0.0655680990035095,0,0,0,0,0,0.0971950060279019,-0.334813448638758,0,0,0,-0.0948414865011187,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.203874567866511,0,0,0.440833697661585,0,0.156154499821693,0.118424168691188,0,0,0,0.110253476246202,0,0,0,0.0680265860150362,0,0,0,0,0,0.00196287616503796,0,0,0,0.040023135551141,0,0,0,0,0,0,0,0,0,0.0190082134275746,0,0.0183793717654856,0.071925868892222,0,0,0,0,0.0532008263378602
