,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0342787072375507,0,0,0,0,0.0597457888027863,0,0,0.287301100733467,0,0,0,0,0,0.17632085107464,0.05714689396968,0,0,0,0,0,0,0,0,0,0,0.151360457707576,0,0,0,0,0,0,-0.0638376316625122,0,0,0,0,0,0,0.148232795145173,0,0,0.135860809586364,0,0,0,0,0.0676450781256437,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.151162885560835,0.122473714401806,0,0.0524878116556739,0,0,0,0,0,0.318725763108815,0,0,0,0,0,0,0.2618149134168,0,0,0,0,0,0,0,0.0983020256110201,0,0,0,0,-0.122558937230682,0,0,0,0,0,0,0,0,0,0,0,-0.037288748375022,0,0,0,0.354280677571219,0.00401368933983668
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.218164515462703,0,0.0769167186324331,0,0.259629692109333,0,0,0,0,0,0,0,0,0,0,0,0.12232617389496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115301801662944,0,0.0157123807199674,0,0,0,0,0.0613146416594466,0,0
X600015.CH.EQUITY,0,0,0,0,0.0919995896286653,0,0,0,0,0,0.0992355890212786,0.131054723583146,0,0,0,0,0.305153545131682,0,0,0.154721553961835,0.0398465813418041,0,0,0,0,0,0,0,0,0,0,0,0,0.0438497281330758,0,8.67361737988404e-19,0.034657475830417,0,0,0,0,0.169892598640254,0,0,0.00534738129251592,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180913699401925,0,0,0.169407288788755,0,0.186548029706566,0,0,0.224862084776695,0.334999195920277,0,0,-0.281413929700638,0,0,-0.166155947690315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0407240886155587,0,0,-0.0252830024642932,0.306105764288969,0,-0.057126766038743
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.292456753592148,-0.0756522617457075,0,0,0,0,0,0,0,0.440870530651042,0,0,0,0,0,0,0,0,0,0,0,0.19863086210919,0,0,0,0,0,0,0.0969395591949098,0,0,0,0,0.121741649636597,0.142335055951535,0,0.0253897653788511,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.392080686758449,0.0467909905617989,0,0,-6.93889390390723e-18,0,0.0292028196684655,0.0613020456587793,0,0,0,0,0.318846128943322,0,0,0,0,0,0.0631450928704055,0,0,0,0,0,0,0,0,0,0.137842492899947,0,0,0,0,0,0,0,0,0,0,-0.0568815520550911,0,0,0,0,0.212112871149303,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0742673015842676,0,0,0,0,0,0.112580463757399,0,0,0,0,0,0,0,0,0.233597885465535,0,0,-0.0391755925402202,0.230007827454855,0,-1.73472347597681e-18,0.2195746215756,-0.102144753251068,0,0,0,0,0,0,0.0308760213900295,0,0.226757000447439,0,0.165024109047706,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0213236177253634,0,0
X601009.CH.EQUITY,0,0.0139318019293942,0,0,-0.044603914938036,0,0.267561936598741,0.431523995348283,0,0.0965483322159091,0,0,0,0,0,0,0,0,0,0.135525956529088,0,0.0609243792067978,0,0,0,0,0,0,-0.0933569385588206,0,0,0,-0.103819147522812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252861977720852,0,0,0,-0.142947424885313,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.429791714502208,0,0.0862478008027995,0,0,0.0690350596986438,0,0,0.0508420898519405,0.0637171054540919,0,0,0,-5.42101086242752e-20,0,0,0,0,0,-0.165066517922192,0,0,-0.0664912247802022,0,0,0,0,0,0,0,0.0166545219414443,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.249048422431404,0,-0.0835428666458136
