,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X17.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.132371140573812,0,0.0561913011848829,0,0,0,0,0,0,0,0,0.0583575099175552,0,0.0862940235526552,0,0,0,0,0,0,0,0,0.0614595300429227,0,0,0,-8.67361737988404e-19,0.0307418792133059,0,0,0.0825584451575028,0.140591693806346,0,0,0,0,0.133085470620685,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.221081273531986,0,0,0,0,0.116684852246904,0,0,0.0520267656852445,0,0,0,0,0.0083784310352263,0,0,0,0,0,0.0680066957688933,0,0,0,0.135210867003846,-0.194458502890188,0,0,0,0,0.19712514277455,0.157097157988174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.551042416538229,0,0,0,0.149401733727257,0,0,0,0,0,0,0,0.0135962625164635,0,0,0,-0.0503750711755283,0,-0.125487918377683,0,-0.0675735202165766,0,0,0,0,0,0,0,0,0,0,0,0,0.20014812844615,0.0366001975642047,0,0,0,0,0,0.0929575714484315,0,0,0,0
X600015.CH.EQUITY,0,0,-0.320614598390186,0,0,0.136402726742082,0,0,0,0,0,0,0.339709062514416,0,0,0.370963957954021,0,0,0,0,0,0,0,0,0.0725390011745112,0.283692523515219,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.0390845843699082,0,0,0,0,0,0,0,0,0.177895881386514
X600016.CH.EQUITY,0,0.043808022637122,0.242710816095669,0.197616376195731,0,0,0,0.00717346135491947,0.11850286378043,0,0.0777788172339234,0,0.0644746873778167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362256712464049,0.0758423438660652,0,0,0,0,0,0.141461984487416,0,0,0,0,0,0,0,0,0,0,0,-0.0186518655157109,0.0166079242448861
X600036.CH.EQUITY,0.0323158781308668,0.113489686825718,0,0.224429184591709,0,0,0,0,-0.151232171246116,0,0.415463837103063,0,0,0,0,0,0,-0.132086765353379,0,0,0,0,-0.0799797521837564,0,-0.0474706496551372,0,0,0.0778101148918693,0.13557149854066,0,0,0.151770031745061,0,0,0.000479304153467749,0,0,0,0,0,0,0.214529255638262,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0668613844493534,0.315946797117853,0,0,0,0,0,0,0.21515854309466,0,0.120298345035657,0,0,0,0,0,0.0204647636200794,0,0,0,0,0,0,0,0,0,0,0,-0.0309185643989149,0,0,0,0,0,0,0,0,0.0426336498922578,0,0,0,0,0,0,0,0,0,0,0.100326851001887,0.0049111674455474
X601169.CH.EQUITY,0,0,0,0.105241149559943,0,0.109109346750709,0,0,0.256469912198049,0,0.0901412505137154,0,0,0,0,0.270538529039323,0,0,0,0,0,0,0,0,0,0.0959129419874089,0,0,0,0,0,0,0.0503080308075651,0.0941659337970464,0,0.0372194579997127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.324477590301838,0.474131203101363,0,0.106926693712565,0,0.0489658722627453,0,0,0.0925382668133608,0,0,0,0,0,-0.0339759558450408,0,0,0,0,0.0515728073718193,0,0,0,0,0,0.0947873375590665,0.0178823841126653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993226624447052,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.759300543586222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295125084780846,-0.276282349508488,0,0,0,0.137746355213346,0,0,0,0,0.0172925147979707,0,0.103210480147874,0,0,0,0,0,0
X601328.CH.EQUITY,0,-0.152399214409608,0.522247470152357,-8.67361737988404e-19,0.124570658203451,0.447872670445585,0,0,0,0,0,0,0,0.220177035132341,0,0,0,0,0,0,0,0,0,0,-0.00947091912625765,0,0,0,0,-0.0621274856195033,0,0,0,0,0,0,0,-0.0503692114532195,0,0,0,-0.0084804871038778,0,-0.138489949615525,0,0,0,0.0500171617394706,0,0,4.33680868994202e-19
X601398.CH.EQUITY,0.0650238523475519,0,0,0,0,0,0,0,0.0472694641114279,0.0041989849765724,0,0,0,0.411720474469559,0,0,0.0905110834257577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116804345785104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0755010991975996,0
X601818.CH.EQUITY,0,0,0,0,0.687389729474907,0.119244189678632,0,0,0,0,6.93889390390723e-18,0,0,0.15417656490045,0,0,-0.0748180357774049,0,0,0,0.157767188832328,0,0,0,0,0,0,0,-0.00845434093378522,0,0,0,-0.043067896809876,0,0,0,0,0,0,0.0379488741638559,0,0,0.0261722303225955,0.0326865009983142,0,0,0,0,0,0,-0.0792065639080494
X601939.CH.EQUITY,0,0,0,0,0,0.125643119501067,0.0893106697336147,0,0,0.53942339790764,0.0190132519085735,0,0.201618818766391,0,0.0509781366773225,0,0,0,0,0,0,0,0,0,-0.0203795795301316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251062723109363,0,0,0
X601988.CH.EQUITY,0.282578297475214,0.151606202122298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338801339117465,0,0.00464366093564954,0,0,0,0,0,0,0.0799353711886807,0,0,0,0,0,0,-0.023069510208485,0,0,0,0,0,0,0,0,0,0,0,-0.0807605191416966,-0.066280384170411,-0.227303025445053,0.13812931787983,-0.00434921393510557
X601998.CH.EQUITY,0.298560127063247,0,0,0,0,0,0,0.143413431977671,0.0742236106862241,0.0161564797511681,0,0,0,0.0565653144555955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580116347489409,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0120615418347283,0,0,0,0,0,0,0,0,0.352774427377111,0,0,0.0765071968436114,0.0335843318386541,0.286901409072246,0,0,0,0,-0.150118824951816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166063671053404,0,0,0,0,0.512430632805982,0,0
X2388.HK.EQUITY,0,0.0973634207934077,0,0,0,0,0,0,0,0,0,0,0,0,-0.368457685900738,0,0,0,0.387377106036764,0,0,0,0,0,0,0,0,0.404435266637533,0,0,0,0,0,0,0,0,0,-0.024282147203699,0,0.203662391959555,-0.170902309045091,0,0,0,-0.0370339931669247,0.234922211059609,0,0,-0.0832989695488736,0,0.387985408887568
X5.HK.EQUITY,0,0,0.165583731902605,0,0,0,0,0,0.0769500112694437,0,0,0,0,0,0.0951240925277911,0,0,0.158829205816424,0,0,-0.0555266659270758,0,0,0,0,0,0,0,0,0,0,0,0,0.19549446543754,0.0277504397471169,0,0,0,0,0,-0.0785013035639299,0,0,0,0,0.00463522677979883,0,0,0,0,-0.349128153826465
