,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0718359732007224,0.236220454711637,0,0,0.0178792453545168,0,0,0,-0.0785977933498154,0,0,0,0,0,0.163487553825021,0,0,0,0,0,0,0,0,0.149105482745608,0,0,0,-3.46944695195361e-18,0,0,0,0.231882662890885,-0.00241690821133607,0,0,-0.0284075942886476,0,0,0,0.0780765782421775,0,0,0,0,0.0325888061926362,0.0789741305636455,0.0688624163763873,-0.310499869723106,0,-0.186846960660981
X002142.CH.EQUITY,0.364659445530186,0,0,0,0,0.103628645207064,0.0342200309973487,0,-0.00114829063783839,0,0,0,0,0,0,0,0,0,0,0.164070552019819,0,0,0,0,0,0,0,0.322607277976871,0,0.00993510515131445,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152343439372941,-0.372346367439094
X600000.CH.EQUITY,0.083145369059411,0,0,0,0,0.138913893560632,0,0,0,0,0.36003363327068,0,0.0812608840751886,0,0.0366646654028286,0,0,0,0,0.205849548724905,0,0,0,0,0.0229582921182961,0,0,0,0,0.0755164148408906,0,0,-0.0597609106948961,0,-0.0328711516062564,0,0,0,0,0.101189012251499,0,0,0,0,0,0,0,0,0,0,0.0908226042145055
X600015.CH.EQUITY,0,0,0,0,0.00535227973573978,0,0,0.140237054831388,-1.73472347597681e-18,0,0,0,0.312562896913294,0,0,0.130100528540959,0,0,0,0,0,0,0.110578306422387,0.0895564007197956,0,0.0711327403597932,0,0,0,0,0,0.112135494954874,0,0,0,0.0249883165167108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.0336113331732326,0.152865513026297,0,0.350372352302583,0,0,0,0,0,0,0,0,0,0.126480682335323,0,0.00662181771015666,0,0.36277789919488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.248794814944862,0.238893862361043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0,0,0.143226510961021,0,0,0.153989420729369,0,0.0465925337316637,0.0482662648679635,0,0.0800981021650988,0,0,0,0,0,0,0,0,0,0.104594107534121,0,0,0,0,0.00358764513291524,0
X601166.CH.EQUITY,0.0199235867614724,0,0,0.179325848940785,0,0.493993261232313,0,0,0,0,0,0.0537571011468086,0.0355422086892104,0,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0,0.0520798123283284,0,0.202237613956106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0638151389460173,0.228312210413325,0.400249482768493,0,0,0.0405877495255582,0,0,0,0.269207480347161,-0.0143337489150145,0,0,0.138012408975335,0,0,0,0,0,-0.0381863785919268,0,0,0,0,0,0,0.0453588332316523,0,0.0273922538759741,0,0,0,0,0,0,0,0,-0.0874105557318945,0,0,0,0,0,0,0,0.0967678320311804,0,0,0,0
X601229.CH.EQUITY,-0.019122618915386,0,0,0,0,0,0,0,0,0.209614617485061,0,0,0,0.397920732706885,0,0,0,0,0.0679253053182419,-0.0438016695216176,0,0.342319831299121,0,0,0,0.000503451162446512,-1.38777878078145e-17,0,0,0,0,0,0.257128727370656,0,0,0,-0.195071861817465,0,0,0.0743367306442298,0,0,0,0,0,-0.183071292684828,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.230365033438395,0,0,0.579217241297217,0,0.0248593213800374,0.12938167242644,0,0,0,0,0,0,0.0497291348310659,0,0.062048931860455,0,0.0086206864517269,0,0.015128140639085,0,0,0,0,0,0,0,0.0389419028241258,0,0,0,0,0,0,0,0.0413615819398164,0,0,0,0,0,0,0.0480490250451509
