,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0287228432040393,0,0.321392146089264,0,0,0.0791770740829919,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498888731871811,0,0,0.101348596960058,0,0,0.113015699839819,0,0,0,0,0.0712253893768585,0,0,0,0,0,0,0,0.258134084712717,0,0,0,0,0
X002142.CH.EQUITY,0.570098535981655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111705007132781,0.00670429439434087,0,0,0,0,0,0,0,0.000420268469090645,0,0,0,0,0,0,0,0,0,0,-0.0276587053158364,0.163532022250896
X600000.CH.EQUITY,0,0,0,6.93889390390723e-18,0.396345131176374,0,0,0.100248958787971,0.228147233657583,0,0,0,0,0,0,0,0,0,0.00945312224971245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417284326328208,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0142389495593764,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0317289848009521,0,0,0.0876921111030571,0.384639050932818,0.0404414668049028,0,0,0,0,0.00499643172532646,0.192409887571011,0,0,0,0,0,-0.0649638541326396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299263162840032,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.319711210970559,0,0,0.197669384622647,0,0,0.180008412169389,0.219087030182221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569513831177319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,-1.73472347597681e-18,0,0,0,0,0.287926522156798,0,0,0,0,0,0,0,0,0,0.0444888843343895,0.0246658907682289,2.77555756156289e-17,0,0,0,0,0.0112508238242955,0,0,0,0.132052069573255,0,0,-6.93889390390723e-18,0,0,0,0,0,0.201228595723473,0.263791379677262,0,0,0.150223854211662,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.156050224442095,0,0.0539635730350954,0.140906993696701,0,0.139790995507634,0,0.0900634686931603,0,0,0,0,0.300753227405934,0,0,0.021348043244877,0,0.0804865066557856,1.38777878078145e-17,0,0,0,0,0,-0.047950243774941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577734503930153,0,0
X601169.CH.EQUITY,0,0,0,0.0566564571625785,0.0127402208088442,0,-6.93889390390723e-18,0,0.372789128457655,0,0.0671527661027295,0,0,0,0,0.261609156146256,0,0,0,0,0,0.0798756816262757,0,0,0,0.0199131898032406,0,0,0.0310053264770411,0,0,0,0.0783930026740536,0.021555542963672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.178454089972097,0,0,0,0,-8.67361737988404e-19,0,0,0.215448306324374,0,0.0937203135741395,0,0,0.142793572353508,0.0650599229478058,0,0,0,0,0,0,0,0,0,0,0,0.210497983996119,0.00492177295446769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577467210377494,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0606931802990732,0.402930342191788,0.0362096238739844,0,0.414328742783988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746925253187581,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132020227343081,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.208711402743733,0,0.163797486905008,0,0,0.03123003723798,0,0.293864866650627,0,0.081687337548985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859249832345498,0,0,0,0,0,0,0,0,0,0.0951497200063264,0,0.103029217569346,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0.1810534423269,0,0,0,0.294252324796506,0,0,0,0.365850445202211,0.00377950103115995,0,0,0,0,0,0,0,0.0211993122754292,0,0,0,0,0,0,0,0,0,0,0,0,0.126409208966215,0,0,0,0,0.104963377671869,0,0,0,0,0,0,0,-0.114494973420202,0,0,0
X601818.CH.EQUITY,0,0.0535874279392784,0,3.46944695195361e-18,0,0.0132617816154069,0.363265122206338,0,0,0,0,0,0,0,0,0.568738944960176,0,0,0,0,0,0,0,0,-0.0565809576417154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015320632318826,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0277562360624749,0.0089358866517126,0.36364317790556,0.0164760002694532,1.38777878078145e-17,0,0.0895729507767236,0,0,0,0,0.32997005981891,0,0,0,0,0,-0.0255900038256004,0,0,0,0,0,0,0,0,0,-0.120898184414323,0,0,0,0,0.122402710920817,0,0,0.0441572752251209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459679000890758
X601988.CH.EQUITY,0.194854154477249,0,0,0.0851233982494405,0.192396088908494,0,0,0,-3.46944695195361e-18,0.255139312777175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133351291719578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500243795654105,0,0,0.0183351579460819,0,0.100005916143317,0,0,0,0,0
X601998.CH.EQUITY,0,0.0655907512212939,0,0.135668871625269,0.0802440815491491,0,0,0.276899856549716,0,0,0,0,0.441118850151489,0,0,0,0,0,0,0,0,0,0.0341533641886585,0,0,0,0,0,0,0,0,0,0.0543736789271773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133770535840483,0,0.07590446815875,-4.33680868994202e-19
X601658.CH.Equity,0,0,0,0.318208534234162,0,0,0,0,0.369321237716647,0,0,0,0,0,0,0,0,0.0821300238288176,0,0,0,0,0,0,0,0,0,0,0.360388664956405,0,-0.237808345267925,0,0,0,0,0,0,0,-0.117030826202474,0.12953189590997,0,0.107925690647002,0,0,0,-0.288186460025533,0,0,0,0,3.46944695195361e-18,0.139297941323742
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327068351241624,0,0.746435395736718,0.354313556732598,0,0,0,0,0,0,-0.0149740236908923,0,0,0,0,0,0,0,0,0,0.0862470754811007,0,0,0,-0.12310654243805,0,0,0,0,-0.0220012747465752,0,0,0,-0.0231669883955753,-0.0682466421036786,-0.294912571486453
X2388.HK.EQUITY,0,0.0496744054989622,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400055564881878,0,0.111055222963259,0,0,0,0,0,0,0,-0.0786966601562306,0,0,0.0529542855810483,0,0,0,0,0,0,0.135563864937862,0,0,0,0,0,0,0.385367970360421,0,0,-0.0278927970812811,0,0,0.0183133111410289,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0207181663336136,0,0.676919244772806,0,0,0,0,0,0,0,0,0.156390457506705,0,0,0.11810449333541,0,0,0,0,0,0,0,0.0636188383145924,0.260863251597293,-0.0739077635460863,0,-0.577364181671391,0,0,-0.0548021458821472,0,0,0.618444949345394,0,0.153176982099799,-0.104021716709952
