,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0.167769510565954,0.0354076095458445,0,0,0,0,0,0,0.124652535048488,0,0,0,0.040346735893612,0,0,0,0,0.0589824648493451,0,0,0.179262434821498,0,0,0,0.022920936767971,0.0244217564496536,0,0,0.142151559140661,0,0,0,0,0,0.0590223250964626,0,0.151203063904388,0,-0.123202552724555,0,0,0,0,0,-0.212443437035748,0,-0.108335327831431
X002142.CH.EQUITY,0.388992812134821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115149644096345,0,0,-0.018663305064367,0,0,0,0,0,0,-0.0754478961853477,-0.059674072753186,0,0,0,0.243764263473109,0,0.28573748969427,0,0,0,0,-0.0246626049129227,0,-0.0578698138972583,0.037099064071101,0,0.15597022678146,0,0,0,0,0,0,0.000786636522092703,-0.0497549960516024,-0.0869236302617538
X600000.CH.EQUITY,0.0296978648564481,0,0,0,0,0.124139085672111,0,0,0,0.0329306512274483,0.47914425620856,0,0,0,0,0,0,-0.0102826400358339,0,0,0.143329945860619,0,0,0,0,0.0381502298616915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408104019600652,0,-0.0323691586032476,0,0,0,0,0,0,0,0,0.103645501139736
X600015.CH.EQUITY,0,0,0,0,0.0320865596610877,0,0,0.0569182391544988,0,0,0,0,0.256115113244639,0.0718074083005734,0,0.0968050544519149,0,0,0,0,0,0,0,0.0654181188639337,0.08573588165776,0,0.0527243743752262,0,0,0,0,0,0.160913775417038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0642582881404612,0,0,0,0,0,0,0.207505071114542,0,0.304203298039765,0,0,0,0,0,0,0,0,0,0,0.0483504483872723,0,0,0,0.455877741333985,0,0,0,-0.013161651893418,0.0356207887426797,0,0,0,0,0,0,0,0,0,0,0,0,0.0541870681520063,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.249428572368266,0.0851814697888122,0.350668466164793,0,0,0,0.0110401562946616,0,0,0,0,0,0,0,-0.0533575390046439,0,-0.0428333131553104,0,0,0.11150289623152,0,0,4.30366715534369e-05,0,0.130898529194901,0,0,0,0,0,0,0,0,0,0,0.260216659181307,0,0.0388812665984921,0,0,0,0,0.0774665866762353,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.195322645586654,0,0.472918150842127,0,0,0,0,0,0,0.0302756190125949,0.0396765769725253,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00401812105479566,0.212321668605621,0,0,0.00647659118365384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.282600393447104,0.282582655554009,0,0,0.0923120114414407,0,0,0,0.246548952588695,0,0.0264632774698046,0,0.107388164953039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313918437530878,0,0.0433407107704915,0,0.0557092992087348,0.0557076758755015,0,0,0,0,0,-0.0582746700554808,0,0,0,-0.090177989999387,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,-0.00275893446039186,0,0,0.159900672550793,0,0,0,0.420596722240372,0,0,0,0,0,0,-0.142187250962901,0,0.458378690793781,0,0,0.00672049698847257,0,0,0,0,0,0,0,0.0865720658261842,0,0,0,-0.0647102201920634,0,0,0.133258086219115,0,-0.0945727697030999,0,0,0,-0.0355883094537002,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.00185365402179123,0.069687599341393,0,0,0.311044484203571,0,0.215682569958898,0.26465228766174,0,0,0,0,0,0,0,0.207734809477844,0,0,0,0,0,0,0,0,0,0,0,0.0714564460072811,0,0,0,0,0,0,0,0,0,0.0545056621810782,0,0,-0.0772284467172695,0,0,0,0.0286788278451705
X601328.CH.EQUITY,0,0,0.273395244241084,0.0227154199292006,0.0921038305913905,0,0,0.160687720352981,0,0,0,0.0441018498059479,0,0,0.0865029570981841,0.181940163621211,0,0,0.121197625995394,0,0,0,0,0,0,0,0,0,0,0,0.0130724432086615,0,0.0805713987262245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139198171562144,0,0,0.0452162910099297,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0509530023545308,0.497568252984614,0,0.056295164411339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11396766933325,0,0,-0.0741681595074464,0,-0.0758132647000684,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.218403658105715,0,0,0,0.0889428258981821,0,0
X601818.CH.EQUITY,0.262326237967949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135941225572543,0,0,0,0,-0.0162738308063889,0,0,0,0,0,0,0,0,-0.0946423996872749,0,0,0.221868893449281,0,0,0,0,-0.0428120218601053,0,0.0514257893521399,0.24714023231029,0,0,-0.0211331635200879,0,0,0,0,0,0,0,0.124902605180591
X601939.CH.EQUITY,0.104718754193397,0,0,0,0,0,0,0,0.348203247586545,0.312094755801416,0,0.292866223081968,0,0,0.132037298145363,0.0538152088660258,0,0,-0.099019413635177,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180316798077753,0,0.0721985581024603,0,-0.0433632839439787,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104297252996869,0,0
X601988.CH.EQUITY,0,0,0,0,0.191307290932204,0,0.134107852867243,0.113561680493732,0,0.043836959523774,0,0.181047572311678,0,0.245197670198754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945269791309817,0,0,0,-0.218064480946283,0,-0.0579565984416787,0,0,0,0,0,0.040943034222316,0.0663709360274799,0,0,0,0
X601998.CH.EQUITY,0,0,0.0891297797598753,0.0696844627732855,0.425651318874158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141255784396876,0,0,0,0,0,0,0.0635234480898637,0,0,-0.115499566691132,0,0,-0.0529529893080729,0,0,-0.00598966217322023,0,-0.0146071568149107,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440346207309597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0146102431819715,0,0,0,0,0,0,0,0,0,0.726010337447923,0,0.0948666577064007,0,-0.115675995789496,0,0,0,0,0,0.246838530386373,0.196479071861284,0,0,0,0,0,0.00450643672588463,0,0,0,0,0,-0.0600510791676983,0.101679966619922,0,-6.93889390390723e-18,0,0,0,0,0,-0.0490454273605698,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0220019609578505,0,-0.0513091103657398,0,0.0478961328348665,0,0,0.203228446807631,0,0.346086519508128,0.0922305021028508,0.298614221679987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09993518553381,0,0,0,0,-0.119515719288189,0,0,0,0,0,0,0,0.368725080305834,0,0,-0.012029496998395
