,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.190618814010877,0.150736831328199,0,0,0,0.0822553379018985,0,0,0,0,0,0,0.191390603083848,0,0,0,0.0413034060111649,0,0,0,0,0,0,0,0,0,0.0788622527980054,0,0,0,0,0,0,0,0.0914602925430903,0,0.219898819070623,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0125452657545459,-0.0076693907226643
X002142.CH.EQUITY,0.119658406136057,0,0,0,0,0,0,0,0,0,0,0.041702789417938,0.0856740991403363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408071459938014,6.93889390390723e-18,0,0,0,0.0045154424330364,0,0,0,0,0,0,0,0.0922825937351665,0,-0.126925358541059,0.0572596544714927,-0.0423438064786343,0.220464069563993
X600000.CH.EQUITY,0,0,0,0.338911584989169,0.389097571286914,0,0,0.0619211957888335,0,0,0.0577877964522068,0,0,0,0,0,0,0,0.0737046813568125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0253484593368949,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0.342625828712317,0,0,0.346442196647903,0.00653280514626297,0.107547822615116,0,0,0.0996093015659395,0,0,0,0,0.0197491193239982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135207441081899,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.247525730221397,0,0,0.324485986347726,0,0,0.120221432437351,0.289568701720553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0192687499514702,0,0,0,0,0,0.368941273375272,0,0,0,0,0,0,0,0,0,0,0,0,0.154238181342776,0,0,0,0.0167055009994735,0,0,0,0.108438069008166,0,0,0,0.164654521051429,0,0,0,0,0.0704094274056058,0,0,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.113985866947516,0,0,0,0,0.110755154432101,0,0.319650473852944,0,0.0445518537277301,0,0,0.349929067023342,0,0,0,0,0.0158129899958315,0,0,0,0,0,0.0523639896138945,-0.0731658701510894,0,0,0,0,0,0,0,0,0,0,0,0,0.0197942960647452,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0365761594079107,0,0
X601169.CH.EQUITY,2.16840434497101e-19,0,0.00361722823448464,0.198972453812641,0.0955436869305955,0,6.93889390390723e-18,0,0.223983373008426,0,0,0,0,0,0,0.167163360609285,0,0,0,0,0,0,0.0840358726271202,0,0,0.00700217675762808,0,0,0.0296695081212194,0,0,0,0.0793636813759881,0.043984242291791,0,0,0,0,0,0.0702587042298784,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.150983569641117,0.232275190110468,0.128295927939664,0.131129602912562,0,0.0558019287904787,0,0,0,0.0419835478271191,0,0.0432085899089236,0,0.139735849315661,0,0.0423655958362215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226778762765044,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0449508755906936,0.395802095025264,0.00839003277645012,2.71050543121376e-20,0.441066574172275,0,-0.0469020287443922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839073262902262,0,0,0,0,0,0,0.0297687156046006,0,0,0,0,0,0,0,0,0,0,0,-0.0182653514502532,0,0.082804831820334
