,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0392434973247122,0,0,0,0,0.298790546996613,0,0,0,0,0,0,0,0,0,0.00738441486722433,0,0,0,0,0.165921140219847,0,0,0,0,0,0.13445290196218,0,0,0,0.179343106670943,0,0,0,0,0,0,0,0.114635040210905,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.27491977717867,0,0,0,0,0,0,0,0.406111722476397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474601601140114,0,0.0515917257426659,0,0,-0.0154619961579125,0,0.0372587619926111,0,0,0,0,0,0.103340959594391,0.0132336791087039,0,0.00172139321322475,0,0
X600000.CH.EQUITY,0.094058982918847,0,0,0,0.0461893922302873,0,0,0,0.0687894980353056,0.0463358294096066,0,0.23473691236949,0,0.0891308794956977,0,0,0,0,0,0.0177155509090804,0,0,0,0,0,0,0,0,0,0.0454043742401926,0,0,0.0499463549165112,0,0.0222567226569905,0.0970192202637527,0.0433728109210019,0,0,0,0,0,0,0,0,0,0.0469859105294746,0,0,0,0,0
X600015.CH.EQUITY,0,0.0657942238680018,0,0,0,0,0.24088774459131,0.237994966126844,0,0,0,0,0,0.128038061965447,0,0,0,0,0,-0.014945204295347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142771097676845,-1.73472347597681e-18,0,0,0,0,0.24699618893113,0,0,0,0,0,0,0.103402715531008
X600016.CH.EQUITY,0,0,0,0,0,0,0.135688216711224,0.0505166249061361,0.1173158370584,0.101032403950733,0.320298836662965,0.0132391313994307,0,0.00208139535054463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352904863271235,0,0,0,0.178239730008338,0,0,0,0,0,0.0573366861965391
X600036.CH.EQUITY,0.00897431312975917,0.230546372416479,0,4.33680868994202e-19,0.0576958363624293,0,0.098695955896052,0,0,0,0,0,0,0.0187998154433866,0,0,0,0,0,0,0.10394782184616,0,0,0,0,0,0,0,0,0,0,0.0340563912794771,0,0.147233347994085,0.270290017642671,0,0,0.0787393206367295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0653113139735441,0,0,0.114093583600692,0,0.392421235805688,0,0,0.0492058292419738,0,0.075783853075618,0,0.212390752816775,0,0,0,0,0,0,0,0.0601169966200168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307579310565886,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.163647970847104,0,0.40660779319732,0.0897071830689896,0.0455930922365842,0,0,0,0,0,0,0,0,0,0.101063159846186,0.162930421366549,0,0,0,0,-0.0411200592970368,0,-0.0187283653663372,0,0,0,0,0,0.162478848197755,0,0,0,0,0,0,0,0,0,0,0.00431627923509042,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.0695990530045924,0,0,0,0,0,0,0,0,0,-0.049742186623512,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328329816401535,0,0,0.215046772638196,0,0,0,0,0,0,0,0.20444126891718,0,0,0,0,0.0535100372520652,0,0.0470304949940901,0,0,0,0
X601288.CH.EQUITY,0,0,0.0655512340319209,0,0.0775149807388923,0,0,-3.46944695195361e-18,0.0291315384377514,0,0,0.404223561002548,0,0,0.257215699664726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061496199794684,0.0220084338870676,0,0,0.0627369178845505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
